PassageID,Title,Author,Total termFreq,termFreq(gener),termFreq(knowledg),termFreq(law),termFreq(principl),termFreq(truth),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors
0045900700_000073,"The providential history of mankind opened, by the key ""of the knowledge of good and evil."" Applied to the Holy Scriptures, by the Rev. James Stronge, A. M. Of the Diocese of Armagh.","Stronge, James",24,1.0,6.0,5.0,8.0,4.0,1764,1,1,"London : printed for J. Dodsley, in Pall-Mall, MDCCLXIV. [1764].",London,532,unknown,,,False
0326202901_000028,"An essay concerning human understanding. In four books. Written by John Locke, Gent. ... .",John Locke,36,1.0,8.0,17.0,7.0,3.0,1741,1,2,"London : printed for C. Hitch in Pater-Noster-Row; J. Pemberton in Fleetstreet; J. Beecroft in Lombard-Street; and S. Symon in Cornhill, MDCCXLI. [1741].",London,404,male,1632,1704,True
0343900300_000005,"A picture of Christian philosophy. By Robert Fellowes, A. B. Oxon.",Robert Fellowes,25,3.0,3.0,4.0,7.0,8.0,1799,1,1,"London : printed for John White, Bookseller, Horace's Head, Fleet-Street, 1799.",London,296,male,1771,1847,False
0895300102_000127,"An essay concerning human understanding. In four books. Written by John Locke, Gent. ...",John Locke,31,4.0,5.0,1.0,10.0,11.0,1788,2,2,"London : printed for J. F. and C. Rivington, T. and T. Payne, L. Davis, B. and B. White, S. Crowder, T. Longman, B. Law, C. Rivington, J. Robson, J. Johnson, C. Dilly, N. Conant, G. G. J. and J. Robinson, T. Cadell, J. Nichols, W. Richardson, W. Otridge, J. Sewell, W. Goldsmith, S. Hayes, Leigh and Sotherby, W. Lowndes, G. and T. Wilkie, Scatcherd and Whitaker, and R. Ryan. MDCCLXXXVIII. [1788].",London,453,male,1632,1704,True
0777201900_000026,"An appeal to common sense in behalf of religion. By the Rev. James Oswald, D.D.","Oswald, James           1793",24,6.0,3.0,4.0,8.0,3.0,1768,1,1,"London : printed by J. Hughs; and sold by J. Wilkie, in St. Paul's Church-Yard, MDCCLXVIII. [1768].",London,407,unknown,,,False
0777300302_000119,"A treatise on man, his intellectual faculties and his education. A posthumous work of M. Helvetius. Translated from the French, with additional notes, by W. Hooper, M. D. ...",Claude Adrien Helvétius,27,2.0,4.0,3.0,13.0,5.0,1777,2,2,"London : printed for B. Law, Ave-Maria-Lane; and G. Robinson, Pater-Noster-Row, Mcclxxvii [1777].",London,496,male,1715,1771,True
1428500101_000006,"Sermons on the chief doctrines and duties of the Christian religion, in their natural order. By William Dalgliesh, D.D. Minister of Peebles.",William Dalgliesh,27,3.0,4.0,4.0,13.0,3.0,1799,1,4,"Edinburgh : printed for the author, by J. Ruthven and Sons. Sold by W. Creech, J. Dickson, and other booksellers, Edinburgh; Brash and Reid, Glasgow; and C. Dilly, London, M.DCC.XCIX. [1799].",Edinburgh,463,male,1733,1807,False
0315800101_000276,"The works of John Locke, Esq; In three volumes. The sixth edition. To which is added, the life of the author; and a collection of several of his pieces published by Mr. Desmaizeaux. ...",John Locke,30,3.0,6.0,1.0,10.0,10.0,1759,1,3,"London : printed for D. Browne, C. Hitch and L. Hawes, J. Shuckburgh, A. Millar, J. Beecroft, John Rivington, James Rivington and J. Fletcher, J. Ward, R. Baldwin, J. Richardson, S. Crowder, P. Davey and B. Law, T. Longman, E. Dilly, R. Withy, T. Payne, and M. Cooper. M.DCC.LIX. [1759].",London,646,male,1632,1704,True
0111803700_000001,"An attempt to demonstrate, that all the phonomena in nature may be explained by two simple active principles, attraction and repulsion: wherein the attractions of cohesion, gravity, and magnetism, are shewn to be one and the same; and the Phaenomena of the latter are more particularly explained. By Gowin Knight, M. B. F. R. S.",Gowin Knight,25,7.0,3.0,5.0,5.0,5.0,1754,1,1,"London : printed for J. Nourse at the Lamb, against Katherine-Street in the Strand, 1754.",London,97,male,1713,1772,False
0215900102_000170,"The principles of moral philosophy. An enquiry into the wise and good government of the moral world. In Which The Continuance of Good Administration, and of Due Care about Virtue, for ever, is inferred from present Order in all Things, in that Part chiefly where Virtue is concerned. By George Turnbull, L.L.D.",George Turnbull,30,3.0,9.0,3.0,2.0,13.0,1740,2,2,"London : printed for John Noon, at the White Hart, near Mercers Chapel, in Cheapside, MDCCXL. [1740].",London,543,male,1698,1748,False
0323300402_000128,"An essay concerning human understanding. In four books. Written by John Locke, Gent. ...",John Locke,29,4.0,5.0,1.0,9.0,10.0,1775,2,2,"London : printed for John Beecroft, No. 23, Pater-Noster-Row; W. Strahan, J. and F. Rivington, J. Whiston, S. Baker, T. Payne, L. Davis; Hawes, Clarke and Collins; B. White, W. Owen, T. Caslon, S. Crowder, T. Longman, B. Law, C. Rivington, J. Wilkie, E. and C. Dilly, T. Davies, J. Robson, T. Becket, G. Robinson, T. Cadell, W. Richardson, T. Evans, and E. Johnston. MDCCLXXV. [1775].",London,383,male,1632,1704,True
0208701300_000002,"A sermon preached before the Incorporated Society for the Propagation of the Gospel in Foreign Parts; at their anniversary meeting in the parish church of St. Mary-le-Bow, on Friday February 24, 1758. By the Right Reverend Father in God, James Lord Bishop of Glocester. James Lord Bishop of Glocester.","Johnson, James",24,6.0,8.0,4.0,4.0,2.0,1758,1,1,"London : printed by E. Owen and T. Harrison in Warwick-Lane; and sold by A. Millar at Buchanan's Head in the Strand, MDCCLVIII. [1758].",London,76,male,1705,1774,False
0878800100_000090,"Christian philosophy: or, the Christian doctrine concerning God, Providence, Virtue, and a Future State, Proved to be Agreeable to True Philosophy, And to be attended with A Truly Philosophical Evidence. By George Turnbull, LL. D.",George Turnbull,27,4.0,13.0,2.0,4.0,4.0,1740,1,1,"London : printed for J. Noon, at the White Hart, near Mercer's Chapel in Cheapside, MDCCXL. [1740].",London,547,male,1698,1748,False
0129802500_000008,Remarks on the very inferior utility of classical learning. By W. Stevenson.,William Stevenson,26,6.0,10.0,2.0,5.0,3.0,1796,1,1,"Manchester : printed, for the author, at the office of G. Nicholson, sold by H. D. Symonds, 20, Paternoster-Row, London, 1796.",Manchester,35,male,1772,1829,False
0336300201_000024,"An essay concerning human understanding. In four books. Witten [sic] by John Locke, Gent. ...",John Locke,25,3.0,3.0,3.0,7.0,9.0,1726,1,2,"London : printed by T. W. for A. Churchill; and Edm. Parker, at the Bible and Crown in Lombardstreet, M.DCC.XXVI. [1726].",London,404,male,1632,1704,True
0323100202_000127,"An essay concerning human understanding. In four books. Written by John Locke, Gent. ...",John Locke,28,4.0,5.0,1.0,9.0,9.0,1768,2,2,"London : printed for H. Woodfall, A. Millar, J. Beecroft, J. and F. Rivington, J. Whiston, S. Baker, T. Payne, L. Davis and Co. R. Baldwin, Hawes, Clarke and Collins, B. White, W. Johnston, W. Owen, T. Caslon, S. Crowder, T. Longman, B. Law, C. Rivington, E. and C. Dilly, T. Davies, Robinson and Roberts, A. and J. Shuckburgh, and T. Cadell, M.DCC.LXVIII. [1768].",London,384,male,1632,1704,True
0256200101_000025,The works of John Locke Esq; In three volumes. ... With alphabetical tables. ...,John Locke,34,2.0,3.0,2.0,17.0,10.0,1727,1,3,"London : printed for Arthur Bettesworth; Edmund Parker; John Pemberton; and Edward Symon, 1727.",London,630,male,1632,1704,True
1303500101_000027,"An essay concerning human understanding. In four books. Written by John Locke, gent. In three volumes.",John Locke,32,1.0,8.0,14.0,6.0,3.0,1765,1,3,"Edinburgh : printed by A. Donaldson and J. Reid. For William Coke, and Francis Shand, MDCCLXV. [1765].",Edinburgh,150,male,1632,1704,True
0508700102_000020,"Elements of the philosophy of the human mind. By Dugald Stewart, ...",Dugald Stewart,26,3.0,3.0,7.0,4.0,9.0,1814,2,3,"London : printed for A. Strahan, and T. Cadell; and W. Creech, Edinburgh, 1792-1827.",London,564,male,1753,1828,False
0804900301_000014,"Lectures on natural and experimental philosophy, considered in its present state of improvement. Describing in a Familiar and Easy Manner The Principal Phenomena of Nature; and Shewing that they all Co-Operate in Displaying the Goodness, Wisdom, and Power of God. By the Late George Adams, Mathematical Instrument Maker to his Majesty, &c. In five volumes, the fifth volume consisting of the plates and index. The second edition, with considerable corrections and additions, by William Jones, Mathematical Instrument Maker. ...",George Adams,27,9.0,3.0,8.0,4.0,3.0,1799,1,5,"London : printed by J. Dillon, and Co. for, and sold by, W. and S. Jones, opticians, Holborn, [1799].",London,621,male,1750,1795,False
0208400700_000069,"The knowledge of divine things from revelation, not from reason or nature. Wherein The Origin and Obligation of Religious Truths are demonstrated: Arguments of Deists, Moralists, &c. proved to have no Foundation in Nature or Reason. The Inlets of Knowledge, The Law of Nature, The several Texts of Scripture relating to this Subject, The Works of Creation, The Eternal Fitness and Reason of Things, The Demonstrations of a Supreme Being, &c. are fully considered and explained. By a gentleman of Brazen-Nose College, Oxford; now of the diocese of Chester.","Ellis, John",29,2.0,4.0,14.0,5.0,4.0,1743,1,1,"London : printed by J. Watts: and sold by B. Dod at the Bible and Key in Ave-Mary-Lane near Stationers-Hall, J. Fletcher at Oxford, and T. Merrill at Cambridge, MDCCXLIII. [1743].",London,465,unknown,1688,,False
1723900201_000267,"The works of John Locke, Esq; in three volumes. The contents of which follow in the next leaf. With alphabetical tables.",John Locke,29,3.0,5.0,1.0,10.0,10.0,1740,1,3,"London : printed for Edmund Parker, at the Bible and Crown, in Lombard-Street; Edward Symon, against the Royal-Exchange, in Cornhill; Charles Hitch, at the Red-Lion, in Paternoster-Row; and John Pemberton, at the Golden-Buck, in Fleetstreet, M.DCC.XL. [1740].",London,659,male,1632,1704,True
0025700100_000328,"Observations on man, his frame, his duty, and his expectations. In two parts. Part. I. Containing Observations on the Frame of the Human Body and Mind, and on their Mutual Connexions and Influences. Part. II. Containing Observations on the Duty and Expectations of Mankind. By David Hartley, M.A. Reprinted from the author's edition in 1749. To which are now added, notes and additions to the Second part; translated from the German of the Rev. Herman Andrew Pistorius, Rector of Poseritz in the Island of Rugen. Also a Sketch of the life and Character, and a Head of the author.",David Hartley,32,5.0,4.0,15.0,2.0,6.0,1791,1,1,"London : printed for J. Johnson, No. 72, St. Paul's Church-Yard, MDCCXCI. [1791].",London,806,male,1705,1757,True
0336400301_000029,"An essay concerning human understanding. In four books. Written by John Locke, Gent. ...",John Locke,32,1.0,4.0,9.0,13.0,5.0,1748,1,2,"London : printed for S. Birt, D. Browne, C. Hitch, J. Hodges, J. Oswald, J. Shuckburgh, A. Millar, J. Beecroft, J. Ward, M. Cooper, and the Executors of H. Pemberton, MDCCXLVIII. [1748].",London,406,male,1632,1704,True
1067100400_000012,"An essay on crimes and punishments, with a view of, and commentary upon Beccaria, Rousseau, Voltaire, Montesquieu, Fielding, and Blackstone. In Which Are Contained Treatises Of the Idea of God and Religion, (as an incentive to Virtue) -Scepticism and Faith (as conducive to Knowledge) -Heresy and Toleration (as an Enemy to and a Promoter of Hapiness) -Religion in general (as a support to public Peace) Of the Progress of it since the Reformation (as productive of Liberty) -The Idea of Honour, Ambition, and Pride (as the Source of criminal Offences) And of Morality (as the Source of all Good) By M. Dawes, Of The Inner Temple, Esq.",Manasseh Dawes,20,3.0,4.0,4.0,6.0,3.0,1782,1,1,"London : printed for C. Dilly, In The Poultry; and J. Debrett (successor to Mr. Almon) Piccadilly, MDCCLXXXII. [1782].",London,286,male,,1829,False
0703602000_000022,"A dissertation upon the philosophy of light, heat, and fire. In seven parts. By James Hutton, M. D. & F. R. S E.",James Hutton,28,8.0,7.0,1.0,8.0,4.0,1794,1,1,"Edinburgh : printed for Messrs Cadell, Junior, and Davies, London, 1794.",Edinburgh,352,male,1726,1797,False
1723900201_000025,"The works of John Locke, Esq; in three volumes. The contents of which follow in the next leaf. With alphabetical tables.",John Locke,32,3.0,2.0,3.0,14.0,10.0,1740,1,3,"London : printed for Edmund Parker, at the Bible and Crown, in Lombard-Street; Edward Symon, against the Royal-Exchange, in Cornhill; Charles Hitch, at the Red-Lion, in Paternoster-Row; and John Pemberton, at the Golden-Buck, in Fleetstreet, M.DCC.XL. [1740].",London,659,male,1632,1704,True
0323300401_000029,"An essay concerning human understanding. In four books. Written by John Locke, Gent. ...",John Locke,30,1.0,4.0,9.0,10.0,6.0,1775,1,2,"London : printed for John Beecroft, No. 23, Pater-Noster-Row; W. Strahan, J. and F. Rivington, J. Whiston, S. Baker, T. Payne, L. Davis; Hawes, Clarke and Collins; B. White, W. Owen, T. Caslon, S. Crowder, T. Longman, B. Law, C. Rivington, J. Wilkie, E. and C. Dilly, T. Davies, J. Robson, T. Becket, G. Robinson, T. Cadell, W. Richardson, T. Evans, and E. Johnston. MDCCLXXV. [1775].",London,420,male,1632,1704,True
0742300201_000028,"An essay concerning humane understanding. In four books. Written by John Locke, Gent. ...",John Locke,27,1.0,4.0,12.0,5.0,5.0,1710,1,2,"London : printed for A. and J. Churchill, at the Black Swan in Pater-Noster-Row; and Samuel Manship, at the Ship in Cornhill, 1710.",London,403,male,1632,1704,True
1076900103_000072,"An essay concerning human understanding. In four books. Written by John Locke, Esq. In three volumes. ...",John Locke,28,3.0,5.0,1.0,10.0,9.0,1777,3,3,"Edinburgh : printed for J. Dickson and C. Elliot, M,DCC,LXXVII. [1777].",Edinburgh,375,male,1632,1704,True
0929200102_000131,"An essay concerning human understanding. In four books. Written by John Locke, Gent. ...",John Locke,27,4.0,6.0,1.0,6.0,10.0,1731,2,2,"London : printed for Edmund Parker, at the Bible and Crown over against the New Church in Lombard-Street, M.DCC.XXXI. [1731].",London,383,male,1632,1704,True
1428500101_000014,"Sermons on the chief doctrines and duties of the Christian religion, in their natural order. By William Dalgliesh, D.D. Minister of Peebles.",William Dalgliesh,24,8.0,4.0,4.0,5.0,3.0,1799,1,4,"Edinburgh : printed for the author, by J. Ruthven and Sons. Sold by W. Creech, J. Dickson, and other booksellers, Edinburgh; Brash and Reid, Glasgow; and C. Dilly, London, M.DCC.XCIX. [1799].",Edinburgh,463,male,1733,1807,False
1163400100_000113,"Lectures on the universal principles and duties of religion and morality. As they have been read in Margaret-Street, Cavendish-Square, in the years 1776, and 1777. By the Rev. David Williams. ...",David Williams,26,2.0,2.0,4.0,9.0,9.0,1779,1,1,"[London] : Printed for the author; and sold by the following booksellers in London: J. Dodsley; J. Almon, and W. Davis; P. Elmsley; G. Kearsley; and E. and C. Dilly. By Mr. Pissot, at Paris; Mr. Spencer, Jun. at Berlin; and Mr. Bohn, at Hamburgh, 1779.",London,520,male,1738,1816,False
0821500101_000046,An account of the life and writings of John Locke Esq;,Jean Leclerc,29,1.0,3.0,8.0,11.0,6.0,1714,1,2,"London : printed for J. Clarke, and E. Curll, 1714.",London,658,male,1657,1736,False
0311900201_000033,"Morality, extracted from the Confessions of Saint Austin. Translated from the French of Monsieur l'abbé Grou, by Alexander Clinton. ...",Augustine of Hippo,21,2.0,5.0,4.0,5.0,5.0,1791,1,2,"London : printed by J. P. Coghlan, No. 37, Duke-Street, Grosvenor-Square; and sold by Messrs. Booker, Bond-Street; Keating, Warwick-Street; Lewis, Russel-Street; and Robinsons, Paternoster Row, M,DCC,XCI. [1791].",London,454,male,354,430,False
0602601800_000006,"An humble attempt to exhibit a scriptural view of the constitution, order, discipline, and fellowship of the gospel-church. By the Rev. Archibald Hall, Late Pastor of the Presbyterian Church, Well-Street, Oxford-Street.","Hall, Archibald",23,4.0,4.0,2.0,5.0,8.0,1795,1,1,"London : printed for T. Hardie, No. 4, Balsover-Street, Oxford-Street; J. Matthews, Strand; T. Chapman, Fleet-Street; T. Knott, Lombard-Street; J Ogle, Parliament-Square, Edinburgh; and Brash and Reid, Glasgow, MDCCXCV. [1795].",London,211,male,1736,1778,False
