PassageID,Title,Author,Total termFreq,termFreq(adjoin),termFreq(amus),termFreq(appear),termFreq(art),termFreq(bank),termFreq(beauti),termFreq(beautifulli),termFreq(bend),termFreq(broken),termFreq(build),termFreq(canva),termFreq(cascad),termFreq(catch),termFreq(chiefli),termFreq(colour),termFreq(confid),termFreq(cours),termFreq(cover),termFreq(degre),termFreq(eleg),termFreq(examin),termFreq(exquisit),termFreq(ey),termFreq(fall),termFreq(feet),termFreq(fide),termFreq(fine),termFreq(follow),termFreq(form),termFreq(gener),termFreq(genuin),termFreq(give),termFreq(grandeur),termFreq(hang),termFreq(hill),termFreq(hollow),termFreq(idea),termFreq(landscap),termFreq(littl),termFreq(magnific),termFreq(mention),termFreq(natur),termFreq(nobl),termFreq(object),termFreq(open),termFreq(overhung),termFreq(paint),termFreq(painter),termFreq(part),termFreq(peculiar),termFreq(pictur),termFreq(picturesqu),termFreq(produc),termFreq(rang),termFreq(retir),termFreq(river),termFreq(rock),termFreq(romant),termFreq(rule),termFreq(scene),termFreq(seat),termFreq(spot),termFreq(sublim),termFreq(surround),termFreq(travel),termFreq(tree),termFreq(vari),termFreq(varieti),termFreq(view),termFreq(walk),termFreq(water),termFreq(white),termFreq(wind),termFreq(wood),termFreq(woodi),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
1211000200_000057,"Observations on modern gardening, illustrated by descriptions.","Whately, Thomas",100,0,0,4,0,3,3,0,1,2,0,0,0,0,0,2,0,1,3,0,0,0,0,0,2,0,4,1,0,1,2,0,0,0,2,7,1,0,0,2,0,0,0,1,2,2,1,0,0,2,0,0,0,0,1,1,8,9,3,0,3,2,3,0,1,0,3,0,1,2,2,0,0,3,9,0,1771,1,1,"London : printed for T. Payne, at the Mews-Gate, MDCCLXXI. [1771].",London,268,male,,,FALSE,"the place is then carried beyond the scenes which are thus appropriated to it; and the wide circuit in which they lie, the different positions in which they may be hewn, afford a greater variety than can generally be found in any garden, the scenery of which is confined to"
0972400700_000057,"Observations on modern gardening, illustrated by descriptions.","Whately, Thomas",94,0,0,2,0,2,2,0,0,3,1,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,3,1,0,1,2,0,0,0,3,8,1,0,0,2,1,0,3,1,2,3,1,0,0,2,0,0,0,0,0,2,5,7,3,0,3,3,2,0,1,0,2,1,0,4,2,1,0,1,7,0,1770,1,1,"Dublin : printed for James Williams, at No. 5, in Skinner-Row, M,DCC,LXX. [1770].",Dublin,239,male,,,FALSE,"but no ruin of .[ 191 ], of any single itruaure was ever equal to this enormous pile; it seems to be the remains of a city; and other smaller heaps scattered about it, appear to be fainter traces of the former extent, and strengthen the similitude. It firetches along"
0641100103_000092,"Britannica curiosa: or, a description of the most remarkable curiosities, natural and artificial, of the island of Great Britain in the several counties, cities, Towns, Villages, &c. the Principal seats of the Nobility and Gentry, Public Buildings, Places of Resort and Entertainment, &c. &c. In six volumes. The second edition. Illustrated with fifty-nine copper plates. ...",,122,0,0,1,1,3,2,1,0,1,2,0,1,2,0,0,0,0,0,0,4,0,0,1,5,0,3,2,3,2,0,0,0,0,0,5,1,0,3,3,0,0,3,2,2,4,0,0,0,1,0,1,0,0,0,1,4,2,0,0,5,0,4,0,0,0,9,0,1,9,0,13,1,4,10,0,1777,3,6,"London : printed for Fielding and Walker, No. 20, Paternoster-Row, MDCCLXXVII. [1777].",London,400,unknown,,,FALSE,"in bolder slopes; where the dips are beautifully grouped with woods : and the hills above them rise in waving enclosures"" ""the house the groves thicken: and a vast vale of rich enclosures, spotted in a beautiful manner, with white objects , stretch beyond it to the distance of twelve"
0739600200_000146,"A tour in Ireland; with general observations on the present state of that kingdom: made in the years 1776, 1777, and 1778. And brought down to the end of 1779. By Arthur Young, Esq; F. R. S. Honorary Member of the Societies of Dublin, York and Manchester; The Oeconomical Society of Berne; the Palatine Academy of Agriculture, at Manheim, and the Physical Society at Zurich.",Arthur Young,104,0,0,4,0,2,5,0,1,2,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,3,2,1,3,1,0,3,1,3,0,0,4,0,0,1,0,2,1,1,4,0,0,0,5,0,0,0,0,1,2,2,12,1,0,3,0,1,2,1,0,2,1,1,6,1,3,0,0,10,1,1780,1,1,"London : printed for T. Cadell, Strand; and J. Dodsley, Pall-Mall, MDCCLXXX. [1780].",London,580,male,1741,1820,TRUE,"beautiful . It is a large rock , which shoots far into the water , of a height fiufficient to be interelfing, in full relief, fringed with a scanty vegetation; the Shore on which you stand bending to the right, as if to meet that rock , presents a circular"
1488000201_000100,An history of the River Thames.,William Combe,86,0,0,1,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,2,2,1,0,0,1,0,5,0,0,1,6,2,0,0,1,2,2,1,2,1,2,0,5,0,1,0,2,0,2,0,1,0,2,1,5,3,2,2,0,1,7,3,1794,1,2,"London : printed by W. Bulmer and Co. for John and Josiah Boydell, 1794.",London,376,male,1742,1823,TRUE,"on the Thames, and applied to pasture and agricultural husbandry. The third branch steals away to the right, and unites with the larger current, at some distance below. The islands, which are here formed by the mazy channels of the river , and are part of Mr. Martindale's domain, being"
0497800400_000019,"A guide to the lakes, in Cumberland, Westmorland, and Lancashire. By the author of The antiquities of Furness.","West, Thomas",94,0,0,2,1,0,5,2,1,2,0,0,0,0,0,0,0,0,2,0,3,0,0,1,0,2,4,4,0,1,1,0,3,0,1,5,0,1,2,0,2,0,4,2,5,0,0,1,1,1,0,1,0,0,0,0,0,3,2,0,4,0,2,0,0,0,2,1,2,9,0,3,0,1,5,0,1796,1,1,"London : printed for W. Richardson, under the royal exchange; J. Robson, and W. Clarke, New Bond Street; and W. Pennington, Kendal, 1796.",London,334,male,,,FALSE,"in the way, where every objet is varied : by a change of features, in such a manner as. renders them wholly new. The great island changes its appearance , and, joined with the ferry points, cuts the lake in two. The house thereon becomes an important object . The"
0667200100_000009,"Three essays: on picturesque beauty; on picturesque travel; and on sketching landscape: to which is added a poem, on landscape painting. By William Gilpin, M. A. Prebendary of Salisbury; and Vicar of Boldre in New Forest, Near Lymington.",William Gilpin,99,0,4,0,2,0,9,0,0,1,0,0,0,0,1,3,1,1,0,1,0,2,0,4,0,0,0,0,0,3,2,0,2,3,0,0,0,4,1,4,0,1,5,0,4,0,0,3,1,2,1,1,5,3,0,0,1,4,0,1,0,0,0,6,0,6,2,1,2,1,0,0,0,0,1,0,1792,1,1,"London : printed for R. Blamire, in the Strand, M.DCC.XCII. [1792].",London,153,male,1724,1804,TRUE,"long continuation of lines,) produces grandeur . I had an intention of pointing out the passages, that particularly struck me; but I was afraid to use my eyes so much. The essay has lain upon my table; and I think no day has passed without my looking at it, reading"
0463500602_000054,"A journey made in the summer of 1794, through Holland and the western frontier of Germany, with a return down the Rhine: to which are added Observations during a tour to the lakes of Lancashire, Westmoreland, and Cumberland. In two volumes. ... . Second edition. By Ann Radcliffe.",Ann Radcliffe,82,0,0,3,0,2,3,1,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,2,0,0,2,3,0,3,2,0,3,2,0,3,0,1,2,1,3,0,1,0,0,2,0,0,0,1,0,0,0,0,1,1,1,6,1,0,3,0,1,2,2,0,1,1,0,4,0,6,1,3,3,0,1795,2,2,"London : printed for G. G. and J. Robinson, Paternoster-Row, MDCCXCV. [1795].",London,423,female,1764,1823,TRUE,"by the fells half obscured in clouds. To' the south, the hills of the eastern shore, sloping gradually, run out in elegant and often well wooded points into the water , and are spotted with villas and varied above with enclosures. The opposite shore is for about a mile southward"
0076201300_000024,"Sketch of a tour into Derbyshire and Yorkshire, including part of Buckingham, Warwick, Leicester, Nottingham, Northampton, Bedford, and Hertford-Shires.",William Bray,90,2,0,3,0,4,8,0,1,0,1,0,1,1,0,0,0,1,1,0,5,0,1,0,0,0,4,7,0,1,0,0,0,0,1,4,2,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,1,5,0,1,1,2,0,1,7,2,5,0,2,4,0,1778,1,1,"London : printed for B. White in Fleet-Street, M.DCC.LXXVIII. [1778].",London,254,male,1736,1832,FALSE,"in ""which are many cages of finging birds: ""the bedchamber, twenty-five square, is "" very handsome, and the whole apartment ""very pleasingly complete. ""But wentwortb catle is more famous  for the beauties of the ornamented envi "" rons, than for that of the house, though' the "" front is"
0085100302_000152,"England displayed. Being a new, complete, and accurate survey and description of the Kingdom of England, and principality of Wales. Containing, I. A full and ample Account of whatever is remarkable in every County, City, Town, Village, Hamlet, and Parish in England and Wales. II. Description of the various Manufactures and other useful Arts established in different Parts of this Kingdom. III. Accounts of the Nature and Produce of the various Kinds of Land, with a complete History of the modern Improvements in Agriculture, Gardening, &c. IV. An historical Account of all the Forts, Castles, Roman Military Ways, Docks, Harbours, Creeks, Bays, &c. with the Particulars of their ancient and present State. V. A full Description of all the natural and artificial Curiosities of this Kingdom; such as Rocks, Mines, Caverns, Lakes, Grottos, Fossils, Minerals, Abbeys, Cathedrals, Churches, Palaces, and the Seats of the Nobility and Gentry. VI. A faithful Narrative of all Improvements made in the Roads, Rivers, and Canals of this Kingdom, for the Convenience of Travelling, and the Benefit of Inland Navigation. The whole forming such an accurate and comprehensive Account of this Country, as has never yet been published, and will be equally entertaining and instructive. By a society of gentlemen: Each of whom has undertaken that Part for which his Study and Inclination has more immediately qualified him. The particulars respecting England, revised, corrected, and improved, by P. Russell, Esq; and those relating to Wales, by Mr. Owen Price.",Society of Gentlemen,132,2,0,6,1,3,3,0,1,0,5,0,0,0,0,0,0,1,1,0,5,0,1,2,0,2,5,3,0,3,1,0,0,0,3,9,0,0,1,5,3,1,1,6,1,3,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,2,0,4,1,2,0,1,3,3,8,1,8,16,0,1769,2,2,"London : printed for the authors, by Adlard and Browne, Fleet-Street: and sold by S. Bladon, No. 28, T. Evans, No. 54, and J. Coote, No. 16, in Pater-Noster Row; W. Domville, and F. Blythe, at the Royal Exchange, MDCCLXIX. [1769].",London,381,unknown,,,FALSE,"woods itretching away above, below, and to the right and left with incolceiveable magnificence ; from the pyramid on one fide , which rises from the bosom of a great wood , quite around to your left hand, where they join one of above an hundred acres hanging on the"
1006200400_000042,"A guide to the lakes, in Cumberland, Westmorland, and Lancashire. By the author of The antiquities of Furness.","West, Thomas",78,0,1,2,0,2,4,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,3,1,1,0,0,0,1,3,2,0,2,1,0,2,0,0,1,0,0,0,0,0,3,0,1,1,0,0,0,1,11,0,0,3,0,2,2,1,0,1,1,2,5,0,5,0,1,3,0,1784,1,1,"London : printed for B. Law, Ave Mary Lane; Richardson and Urquhart under the Royal Exchange; J. Robson, New Bond Street; and W. Pennington, Kendal, 1784.",London,302,male,,,FALSE,"at their junction. From the bridge in Patterdale, goldrill bcck ser pec tizes fwvectly through the meadows, and falls easily into the lake about the middle of the vale. gl/cncairn beck, descending from Helvllyn, joins the lake at the bridge which unites the counties of 1'ejiniorland and Cumberland. There is,"
0463500602_000053,"A journey made in the summer of 1794, through Holland and the western frontier of Germany, with a return down the Rhine: to which are added Observations during a tour to the lakes of Lancashire, Westmoreland, and Cumberland. In two volumes. ... . Second edition. By Ann Radcliffe.",Ann Radcliffe,76,0,0,3,1,4,3,1,1,1,0,0,1,0,1,2,0,0,0,0,2,0,0,0,1,1,2,3,0,0,3,0,1,1,1,5,0,0,1,2,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,2,0,3,1,0,1,0,0,1,0,0,1,0,5,2,2,9,1,1795,2,2,"London : printed for G. G. and J. Robinson, Paternoster-Row, MDCCXCV. [1795].",London,423,female,1764,1823,TRUE,"the narrow lake, which winds through a close valley, for about a mile. This lake is remarkable for the beauty of its small round, islands, luxuriant with elegant trees and fllrubs, and whose banks are green to the water's edge. rydal hall Lfands lnely on an eminence, somewhat withdrawn from"
0604100100_000011,"A guide to the Lakes: dedicated to the lovers of landscape studies, and to all who have visited, or intend to visit the lakes in Cumberland, Westmorland, and Lancashire. By the author of The antiquities of Furness.","West, Thomas",97,0,0,5,1,1,6,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,2,4,4,1,3,0,0,2,0,3,3,0,0,1,1,0,0,2,2,1,1,0,0,0,1,0,1,0,1,2,0,0,7,2,0,3,2,0,1,1,1,1,0,2,5,0,4,3,2,9,0,1778,1,1,"London : printed for Richardson and Urquhart, under the Royal Exchange, and W. Pennington, Kendal, 1778.",London,205,male,,,FALSE,"a sweet bay is formed between the horns of two peninsulas, and beyond that a fine fleet of water appears , terminated by the promontories which form the straits through which the lake has its outlet. outlet. From that the coast is beautifully diversified by a number of green eminences,"
0497400700_000013,"New description of Blenheim, the seat of His Grace the Duke of Marlborough. Containing a full and accurate account of the Paintings, Tapestry, and Furniture; a picturesque tour of the Gardens and Park; And a general Description of the China Gallery, &c. With a preliminary essay on landscape gardening.",William Fordyce Mavor,79,0,0,2,1,1,4,0,1,0,1,0,5,0,0,0,0,1,0,0,1,0,0,1,4,1,1,1,1,3,0,0,0,0,0,3,0,1,2,3,1,0,2,1,0,1,0,0,0,0,1,1,1,0,1,0,6,1,0,0,3,1,1,0,0,0,5,1,0,4,2,4,1,0,2,1,1797,1,1,"London : printed for Cadell and Davies, in the Strand; and E. Newbery, St. Paul's Church Yard; and sold by all Booksellers in Town and Country, 1797.",London,148,male,1758,1837,FALSE,"the middle of this walk , the top of HANDBOROUGH Spire, though more than three miles off, appears emerging from the bosom of the deep wood beyond the lake; and close on the right is seen the SHEPHERD's COT, a little thatched edifice, composed of the trunks o, f trees"
0610500800_000105,"A topographical description of Cumberland, Westmoreland, Lancashire, and a part of the West Riding of Yorkshire; Comerthending, First, A General Introductory View. Secondly, A more detailed Account of each County; its Extent, General Appearance, Mountains, Caves, Rivers, Lakes, Canals, Soils, Roads, Minerals, Buildings, Market-Towns, Commerce, Manufactures, Agriculture, Antiquities, and the Manners and Customs of its Inhabitants. Thirdly, A Tour through the most intercsting Parts of the District; describing, in a concise and perspicuous Manner, such Object, as are best worth the Attention of the curious Traveller and Tourist. Illustrated with Various Maps, Plans, Views, and other Useful Appendages. By John Housman.","Housman, John",88,0,0,1,2,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,1,0,3,4,1,0,1,1,0,4,0,0,5,0,1,2,2,0,0,4,3,2,2,0,1,1,1,0,1,1,0,1,1,2,2,1,0,1,2,1,0,0,0,2,1,3,7,0,5,1,3,4,0,1800,1,1,"Carlisle : printed by Francis Jollie, and sold by C. Law, Ave-Maria-Lane, and W. Clarke, New Bond-Street, London, 1800.",,564,unknown,,,FALSE,"lake, till we arrive opposite Colgarth, when it again opens to the view at half a mile distance. The fwect intervening vale, finely cultivated, and graced with the elegant new mansion of Colgarth, is the property and common place of residence of the Right Rev. and learned Lord Bishop of"
0641100102_000091,"Britannica curiosa: or, a description of the most remarkable curiosities, natural and artificial, of the island of Great Britain in the several counties, cities, Towns, Villages, &c. the Principal seats of the Nobility and Gentry, Public Buildings, Places of Resort and Entertainment, &c. &c. In six volumes. The second edition. Illustrated with fifty-nine copper plates. ...",,118,0,0,6,0,1,6,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,1,3,0,0,2,4,0,2,0,0,1,0,0,2,5,1,3,1,0,2,3,0,1,6,0,0,0,6,0,0,1,0,0,0,4,8,5,0,0,1,2,0,0,0,2,2,1,9,6,0,1,6,9,0,1777,2,6,"London : printed for Fielding and Walker, No. 20, Paternoster-Row, MDCCLXXVII. [1777].",London,400,unknown,,,FALSE,"Persfield, reft yourielf rome time at this bench, for, believe me, it is a capital view . ""From thence an agreeable walk , shaded on one fide with a great number of very fine fipuce sirs, leads you to an irregular junction of winding walks , with many large trees"
0760900303_000092,"The curiosities, natural and artificial, of the island of Great Britain. Containing A full and accurate Description of whatever is remarkable and worthy of Notice in the Works of Nature and Art, in the Several Counties, Cities, Towns, Villages, &c. of England, Wales, and Scotland; the Principal Seats of the Nobility and Gentry, Public Buildings, Places of Resort and Entertainment, &c. Carefully and faithfully Displayed. ...",,119,0,0,1,1,3,2,1,0,1,2,0,1,2,0,0,0,0,0,0,3,0,0,1,5,0,2,2,3,2,0,0,0,0,0,5,1,1,3,4,0,0,3,3,1,5,0,0,0,1,0,1,0,0,0,1,3,2,0,0,2,0,3,0,0,0,9,0,1,9,0,13,1,4,11,0,1775,3,6,"London : printed for the proprietors; and sold by R. Snagg, No. 29, Pater-Noster-Row, and by all the Booksellers and News-Carriers in Great-Britain, [1775?].",London,407,unknown,,,FALSE,"ark pailt of which you cenltc enter through a door into a temple dedicated to Robinhood; upon which a most noble prospect breaks at once on the beholder; which as not a little by the surprise of the entrance. The ground gradually shelves from it in front, and to the"
0242300202_000035,"A six months tour through the north of England. Containing, an account of the present state of agriculture, manufactures and population, in several counties of this kingdom. Particularly, I. The Nature, Value, and Rental of the Soil. II. The Size of Farms, with Account of their Stock, Products, Population, and various Methods of Culture. III. The Use, Expence, and Profit of several Sorts of Manure. IV. The Breed of Cattle, and the respective Profits attending them. V. The State of the Waste Lands which might and ought to be cultivated. VI. The Condition and Number of the Poor, with their Rates, Earnings &c. Vii. The Prices of Labour and Provisions, and the Proportion between them. Viii. The Register of many curious and useful Experiments in Agriculture, and general Practices in rural Oeconomics communicated by several of the Nobility, Gentry, &c. &c. Interspersed with Descriptions of the Seats of the Nobility and Gentry; and other remarkable Objects: Illustrated with Copper Plates of such Implements of Husbandry, as deserve to be generally known; and Views of some picturesque Scenes, which occurred in the Course of the Journey. Experiments on Rearing and Fattening of Hogs. As laid before the Society of Arts, &c. In three volumes. ...",Arthur Young,90,0,0,1,0,1,5,1,0,0,0,0,0,1,0,0,2,1,1,0,1,0,0,0,9,3,0,4,1,1,2,0,0,0,3,3,1,1,0,3,0,0,1,2,1,0,0,0,0,3,0,0,3,2,1,0,7,6,2,0,1,0,2,1,0,0,2,0,1,4,0,2,0,2,1,1,1770,2,3,"Dublin : printed for P. Wilson, J. Exshaw, H. Saunders, W. Sleater, D. Chamberlaine, J. Potts, J. Holy, jun. J. Williams, W. Colles, J Porter, C. Ingham, and T. Walker, MDCCLXX. [1770].",Dublin,414,male,1741,1820,TRUE,"again, kept in tillage four or five years, and again laid down. Another vait improvement in the upper lands, where the soil is deep (and in two or three fields it is from 12 to 8 inches), would be the culture of carrots: No soil can be better adapted to"
