PassageID,Title,Author,Total termFreq,termFreq(appear),termFreq(author),termFreq(bodi),termFreq(cafe),termFreq(church),termFreq(civil),termFreq(common),termFreq(confid),termFreq(constitut),termFreq(continu),termFreq(countri),termFreq(court),termFreq(crown),termFreq(differ),termFreq(england),termFreq(equal),termFreq(follow),termFreq(form),termFreq(free),termFreq(gener),termFreq(god),termFreq(govern),termFreq(governor),termFreq(hand),termFreq(hous),termFreq(king),termFreq(know),termFreq(land),termFreq(law),termFreq(liberti),termFreq(live),termFreq(manner),termFreq(mean),termFreq(nation),termFreq(natur),termFreq(noth),termFreq(offic),termFreq(order),termFreq(parliament),termFreq(parti),termFreq(peopl),termFreq(person),termFreq(power),termFreq(present),termFreq(princ),termFreq(principl),termFreq(provinc),termFreq(public),termFreq(reason),termFreq(rule),termFreq(sever),termFreq(societi),termFreq(state),termFreq(taken),termFreq(think),termFreq(true),termFreq(verb),termFreq(war),termFreq(word),termFreq(world),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0151001100_000005,"The sentiments of a foreigner, on the disputes of Great-Britain with America. Translated from the French.[One line from Virgil].",Guillaume Thomas François Raynal,71,1,1,2,0,1,1,1,1,3,1,4,0,1,0,2,1,0,0,1,2,0,3,0,1,1,3,0,1,2,1,1,1,0,3,1,2,0,0,1,0,4,1,4,0,0,2,3,3,1,1,0,0,3,0,1,1,0,0,0,3,1775,1,1,"Philadelphia : printed by James Humphreys, junior: in Front-Street, M,DCC,LXXV. [1775].",Philadelphia,27,male,1713,1796,TRUE,"themselves every tax: for the purpose of creating a revenue... A solemn contra supported this prerogative so natural in.itfelf, and fo conformable to the fundamental end of. l1 reasonable . association. The colonies might;; m te charters'of their eftablifhnrents; shithjinem power them to tax themselves in the manner most con"
1761600303_000002,"The history of England, by Mr. Rapin de Thoyras. Continued from the revolution to the accession of King George II. By N. Tindal, ... Illustrated ...","Rapin de Thoyras, M. (Paul)",120,1,3,0,2,0,1,2,1,3,0,0,2,2,0,2,0,0,4,0,3,2,9,0,1,1,11,0,0,14,0,1,0,0,1,3,0,2,0,2,1,6,3,21,0,1,2,0,1,1,1,2,1,2,0,1,0,0,4,0,0,1744,3,4,"London : printed for John and Paul Knapton, 1744-47.",London,821,male,1661,1725,FALSE,"the practice of the Primitive Chrifians. of es ""', State Party under James faflz I. I ~t~ ~c~~ On the other hand , it was more generally maintained, "" Though all power may be said to, be from God , as government is agreeable to his, will, made known as"
0043602100_000005,"A brief statement and declaration of the genuine principles of seceders, respecting civil government; the duty of subjects; and national reformation: and a vindication of their conduct in reference to some late plans and societies for political reform; And The Public Dissentions Of The Time. Proposed and read in a meeting of the General Associate Synod in Scotland. With an appendix, Containing an Account of the Synods Procedure on this Business. By A. Bruce, Minister of the Gospel, at Whitburn.",Archibald Bruce,98,1,6,1,0,9,8,3,0,3,1,1,0,0,2,1,0,1,1,1,0,5,1,1,0,0,1,0,0,11,2,0,0,0,7,0,1,0,1,0,1,1,1,3,1,1,5,0,6,1,2,1,1,1,0,0,3,0,0,1,0,1799,1,1,"[Edinburgh] : Sold by J. Ogle, and J. Guthrie, Edinburgh: - M. Ogle; J. Steel & Co. Glasgow: .. G. Brown, Perth: - J. Nicolson, Dundee: .. W. Knight, Aberdeen: .. Gray, London, 1799.",Edinburgh,103,male,1746,1816,FALSE,"every adt of violence and species of persecution always proceeded on this pretence. What else produced that series of oppressive laws , and cruel treatment in England against those called Puritans? What but this gave birth and continuance to the unjust and barbarous laws under which Presbyterians in Scotland so"
1267600101_000010,"Memoirs of Great Britain and Ireland. From the dissolution of the last Parliament of Charles II. until the sea-battle off La Hogue. By Sir John Dalrymple, Bart.","Sir John Dalrymple, 4th Baronet",95,0,2,1,0,4,3,10,1,4,0,1,1,5,0,3,4,1,2,0,1,0,2,1,4,6,1,1,2,1,3,1,0,0,5,1,0,0,4,1,2,4,1,4,0,1,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,1771,1,3,"London : printed for W. Strahan; and T. Cadell, in the Strand: and A. Kincaid and J. Bell, and J. Balfour, Edinburgh, MDCCLXXI. [1771].",London,524,male,1726,1810,FALSE,"the governors and.the governed . When James I. advised his nobles to live upon their estates, and not about court , when he created peerages: with a seemingly prodigal hand , for which he has been foolifhly'blaned, when he ordered twelve chairs to be placed for a deputation of the"
1124800200_000036,"Letters on the study and use of history. By the late Right Honorable Henry St. John, Lord Viscount Bolingbroke.","Henry St John, 1st Viscount Bolingbroke",85,0,5,1,0,1,2,2,0,4,1,2,0,2,2,3,0,1,3,2,0,0,2,2,0,2,3,2,1,1,0,0,1,1,4,2,0,0,0,1,0,4,0,4,4,3,0,1,2,0,0,2,0,4,1,0,0,0,6,1,0,1752,1,1,"London : printed for A. Millar, MDCCLII. [1752].",London,472,male,1678,1751,TRUE,"and compact body which we behold at this time. The history of France, before this period, is like that of Germany, a complicated history of several states and several interests; sometimes concurring like members of the same monarchy, and sometimes warring on one another. Since this period, the history of"
0310100101_000214,"A collection of scarce and valuable tracts, on the most interesting and entertaining subjects: but chiefly such as relate to the history and constitution of these kingdoms. Selected from an infinite number in Print and Manuscript, in the Royal, Cotton, Sion, and other publick, as well as private libraries; particularly that of the late Lord Sommers. Revised by eminent hands. ...",,98,0,0,1,0,0,0,4,1,7,0,1,0,1,0,2,0,0,0,3,0,1,6,6,0,2,2,1,1,5,3,1,0,0,6,1,0,0,3,5,1,9,4,5,0,0,0,0,3,0,2,2,2,3,1,1,0,0,0,1,1,1748,1,4,"London : printed for F. Cogan, at the Middle-Temple-Gate, Fleet-Street, M.DCC.XLVIII. [1748].",London,607,unknown,,,FALSE,"inviolable to the Liberty and Property of the People ; and the Rights of Majesty must be therefore lodged with the Parliament : this will be grateful to the People . The Way of doing it muss be Great, /jwful, and August, that none may be able to quarrel it."
1229700100_000816,"Journals of the House of Commons. From November the 26th, 1778, In the Nineteenth Year of the Reign of King George the Third, to August the 24th, 1780, In the Twentieth Year of the Reign of King George the Third.",Great Britain. Parliament. House of Commons,85,0,1,1,0,0,1,2,2,4,1,3,4,2,0,0,2,0,3,1,0,0,3,0,0,7,1,0,1,1,2,0,2,3,6,0,0,2,2,3,0,4,1,1,1,0,1,0,6,1,0,3,0,2,2,0,1,0,2,0,0,1781,1,1,"[London] : Printed [by Henry Hughs] by order of the House of Commons, [1781?].",London,983,unknown,,,FALSE,"do thus publicly profess their entire and zealous Approbation of the Legiiature of this Country , as placed in the free and independent Concurrence of King , Lords, and Commons , in Preference to every other Mode of Civil Government ; that they anxiously with the Blessing of this Form"
0014600200_000012,"The history of North America. Containing An exact Account of their first Settlements; their Situation, Climate, Soil, Produce, Beasts, Birds, Fishes, Commodities, Manufactures, Commerce, Religion, Charters, Laws, Governments, Cities, Towns, Ports, Rivers, Lakes, Mountains, and Fortifications. with The present State of the different colonies; and A large introduction. Illustrated with a map of North America.",,111,0,7,1,0,0,0,1,0,1,0,3,1,3,0,3,0,2,9,1,2,0,15,4,0,2,6,1,0,2,0,0,1,1,5,1,1,1,0,0,0,5,1,1,1,5,0,5,8,2,3,1,2,0,1,2,0,0,0,0,0,1776,1,1,"London : sold by Millar, Thomson, Jones, Davidson, Wilson, and Gardiner, MDCCLXXVI. [1776].",London,287,unknown,,,FALSE,"is not (o weli digefied. The aim and principal, bjccl of policy is similar to the education of children. l'h v both tend to form men, antid hold be similar to each other in many re speds. Savage people , first united in fciety, require as much as children to"
1492302200_000040,"Political reflections on the royal, proprietary, and charter governments of the American colonies. By an American.",Joseph Galloway,98,1,2,2,1,7,2,2,0,0,2,0,2,0,1,7,0,1,2,0,3,1,6,0,0,1,3,0,0,13,1,0,0,0,1,1,0,0,2,6,1,4,1,2,0,0,4,3,0,0,2,1,3,5,0,0,0,0,1,1,0,1782,1,1,"London : Printed for G. Wilkie, No. 71. St. Paul's Church-Yard, MDCCLXXXII. 1782.",London,262,male,1731,1803,FALSE,"which they refer, it will appear , that the emigrants to this province , before they had obtained their Charter, considered themselves as in a state of nature . Although they were British subjects, who had fettled on British territories annexed to the realm, they thought themselves discharged from the"
0119800401_000002,"Reports of cases adjudged in the Superior Court and Supreme Court of Errors, from July A.D. 1789 to June A.D. 1793; with a variety of cases anterior to that period. Prefaced with observations upon the government and laws of Connecticut. To which is subjoined, sundry law points adjudged, and rules of practice adopted in the Superior Court. By Jesse Root, a judge of the Superior Court. Vol. I[-II].",Connecticut. Supreme Court of Errors,108,0,4,0,0,0,1,3,0,2,0,3,2,7,0,7,0,1,3,6,2,0,12,2,0,1,4,0,5,13,1,0,0,0,1,2,0,1,1,1,0,5,1,4,1,0,3,0,2,1,1,0,1,4,0,0,0,0,0,0,0,1798,1,2,"Hartford : Printed by Hudson and Goodwin, 1798 [-1802].",Hartford,638,unknown,,,FALSE,"ofwifdom and justice, mufi be restrained by force of laws , armed with proper fancqions, to prevent and restrain them from injuring others, by their fraud or violence. Diligence and industry in some honest profession or calling, is the way to health, peace, and competence, and to usefulness in society"
0253700106_000041,"A philosophical and political history of the settlements and trade of the Europeans in the East and West Indies. Revised, augmented, and published, in ten volumes, by the Abbé Raynal. Newly translated from the French, by J. O. Justamond, ... with ... engravings ... In six volumes. ...",Guillaume Thomas François Raynal,105,1,5,1,0,0,0,2,0,2,0,5,2,3,1,3,0,1,7,0,3,0,15,3,0,1,6,0,3,3,0,0,0,1,2,3,0,1,0,0,0,4,2,1,3,0,0,6,4,2,4,1,2,0,0,1,0,0,1,0,0,1784,6,6,"Dublin : printed for John Exshaw, and Luke White, 1784.",Dublin,663,male,1713,1796,TRUE,"his government ; the other shall, perhaps, have increased the public calamities by such unjust ats of wilful authority , as may perpetuate it's first abuses. Public remonstrance is generally the result of opinion; and the general opinion is the rule of government : and because the public opinion governs"
0340601201_000009,On the French revolution. By Mr. Necker. Translated from the French. In two volumes. ...,Jacques Necker,83,2,6,0,0,0,2,0,1,2,1,1,5,0,1,0,1,0,1,1,3,0,2,0,0,0,1,0,1,2,1,0,0,0,4,1,0,1,3,7,0,4,1,4,3,2,3,2,2,2,1,1,1,5,1,0,0,0,1,0,0,1797,1,2,"London : printed for T. Cadell jun. and W. Davies (successors to Mr. Cadell) in the Strand, 1797.",London,464,male,1732,1804,FALSE,"The The' wishes of the nation were then not without motives, direced to a convocation of the States General ; and when this convocation wvas promised, the liberty was taken of . reasoning more openly concerning the organisation of the French government ; its abuses were discused, its faults pointed"
0550300800_000068,"An essay towards a general history of feudal property in Great Britain, Under the following Heads, I. History of the Introduction of the Feudal System into Great-Britain. II History of Tenures. III. History of the Alienation of Land Property. IV. History of Entails. V. History of the Laws of Succession or Descent. VI. History of the Forms of Conveyance. Vii. History of Jurisdictions, and the Forms of Procedure in Courts. Viii. History of the Constitution of Parliament. By John Dalrymple, Esq;","Sir John Dalrymple, 4th Baronet",106,4,1,0,0,3,5,3,0,0,1,5,3,4,0,2,1,0,1,0,4,0,1,0,1,0,8,0,2,5,0,1,3,0,5,2,1,4,0,5,0,6,5,6,1,4,0,0,2,1,1,0,1,0,0,2,0,0,1,0,1,1758,1,1,"London : printed for A. Millar, in the Strand, MDCCLVIII. [1758].",London,353,male,1726,1810,FALSE,"that of presiding, attended with the influence which, perhaps, his presiding may give him, and nothing more. If even as general in war his soldiers are disobedient to him; if even as judge in peace he is not able to restrain his people from outrages; it can hardly be thought,"
0604700101_000049,"The works of Sir William Temple, ... To which is prefixed, the life and character of Sir William Temple. Written by a particular friend.","Sir William Temple, 1st Baronet",85,0,2,1,1,2,2,2,0,1,0,3,0,0,3,0,2,1,1,2,2,2,4,0,0,3,0,0,1,2,3,1,2,0,0,0,1,0,0,0,4,3,3,2,0,1,1,1,8,2,0,1,1,10,0,0,0,0,2,0,2,1740,1,2,"London : printed for J. Round, R. Gosling, T. Woodward, S. Birt, J. and P. Knapton, J. Clark, T. Wotton, [and 5 others in London], 1740.",London,484,male,1628,1699,FALSE,"so avowed, as the rest. This, I suppose, has been the Reason , that though those of this Profession are very numerous in that Country , among the Peasants, and considerable in the Cities, and not admitted to any public Charges; yet they seem to be a sound Piece of"
0043801400_000002,The letters of Junius. Complete in one volume.,Junius,86,1,1,0,1,0,2,3,1,7,1,1,1,2,1,2,2,0,1,0,4,0,1,0,2,3,4,0,1,5,3,1,0,2,2,1,1,0,0,7,1,1,1,9,3,0,1,0,2,0,2,0,0,0,0,0,1,0,0,1,0,1783,1,1,"London : [s.n.], Printed in the year 1783.",London,391,male,,,FALSE,"my gratification lies within a narrow circle. I am the sole depositary of my own secret, and it shall perish with me. If an honest, and, 1 may truly affirm, a laborious zeal for the public service, has given me any weight in Your esteem, let me exhort and conjure"
0554901100_000004,"Strictures on the letter of the Right Hon. Edmund Burke, on the revolution in France, and remarks on certain occurrences that took place in the last session of Parliament relative to that event.",,81,1,11,1,0,1,1,1,2,1,2,3,0,1,2,0,1,1,0,0,1,0,1,0,0,2,2,3,0,3,4,0,0,3,1,1,2,2,1,1,1,2,4,3,0,0,4,0,1,1,0,0,3,3,0,0,0,0,1,0,2,1791,1,1,"London : printed for J. Johnson, No. 72, St. Paul's Church-Yard, M,DCC,XCI. [1791].",London,61,unknown,,,FALSE,"injustice; nor continue to ring the changes in the ears of the Public on the danger of Innovation, when they only wish to see the Constitution restored to the principles on which it was established, and to be placed on the same footing with other natural born fubjecs, not being"
0985900100_000024,"The constitutions of the several independent states of America; the Declaration of Independence; and the Articles of Confederation between the said states. To which are now added, the Declaration of Rights; the non-importation agreement; ... With an appendix, containing the treaties between His Most Chriistan [sic] Majesty and the United States of America; ... The whole arranged, with a preface and dedication, by the Rev. William Jackson.",,88,0,3,2,1,1,1,1,0,7,1,2,1,0,1,0,0,2,0,1,4,2,4,10,0,1,2,0,0,2,1,0,2,1,0,1,1,6,1,0,0,4,5,3,0,1,1,1,3,0,1,0,1,3,0,0,2,0,0,1,0,1783,1,1,"London : printed for J. Stockdale, 1783.",London,477,unknown,,,FALSE,"gifts, grants, devises, legacies, and conveyances, are hereby forever confirmed unto the President and Fellows of Harvard College, and to their successors in the capacity aforesaid, according to the TRUE intent and meanilg of the donor or donors, grantor or grantors, devisor or devisors. III And whereas, by an ad"
1033000102_000029,"The principles of moral and political philosophy. By William Paley, M. A. Archdeacon of Carlisle. ...",William Paley,77,1,1,1,1,0,5,0,0,4,1,2,0,1,7,1,4,0,2,1,0,0,6,1,1,1,1,0,0,4,1,0,1,1,0,0,0,1,1,0,0,3,0,3,1,3,2,1,2,5,2,1,1,2,0,0,0,0,0,0,0,1794,2,2,"London : printed for R. Faulder, New Bond-Street, M.DCC.XCI. [1794].",London,436,male,1743,1805,TRUE,"or injufiice in getting poitefion of the supreme power , are not sufficient reasons for resistance, after the government is once peaceably fettled. No sub jea of the brit!i/ empire conceives himself engaged to vindicate the justice of the Norman claim or conquest, or apprehends that his duty in any"
0294800900_000041,"Observations upon the United Provinces of the Netherlands. By Sir William Temple of Shene in the County of Surrey, Baronet, Ambassador at the Hague and at Aixla-Chapelle, in the Year 1668.","Sir William Temple, 1st Baronet",81,1,2,1,2,3,2,2,0,2,0,2,1,0,3,0,2,1,1,1,2,3,3,0,0,3,0,1,1,2,3,1,2,0,0,0,1,0,0,0,4,3,1,1,0,1,1,0,7,1,0,1,1,9,0,0,0,0,1,0,2,1705,1,1,"London : printed for Jacob Tonson within Grays-Inn Gate next Grays-Inn Lane, and Awnsham and John Churchill at the Black Swan in Pater-Noster-Row, 1705.",London,291,male,1628,1699,FALSE,"Exercise in his own Chamber, or his own House , unquestioned and unefpy'd: And if the Followers of any Sos grow so numerous in any Place, that they affect a Public Congregation, and are content to purchase a Place of Afembly, to bear the Charge of a Patlor or Teacher,"
0313300201_000155,"The history of France, during the reigns of Francis II. and Charles IX. To which is prefixed, a review of the general history of the monarchy, from its origin to that Period: Comprehending an Account of the various Revolutions, political Government, Laws and Customs of the Nation. By Walter Anderson, D. D. In two volumes. ...","Anderson, Walter",77,3,5,1,0,1,4,1,0,3,2,2,4,1,0,1,0,0,0,0,2,0,4,1,0,1,2,0,0,1,2,0,1,0,0,1,0,3,0,1,3,5,2,3,0,2,2,2,2,0,0,2,0,3,1,0,0,0,3,0,0,1769,1,2,"London : printed for T. Cadell, (successor to Mr. Millar) in the Strand., MDCCLXIX. [1769].",London,510,male,1723,1800,FALSE,"authority ; and private and personal quarrels inflaming the public dissensions; the slate and kingdom were threatened with all the dismal consequences that might be expected from the conflict of such enraged adversaries. The party which, having possessed themselves of the young king's person , and, together with his authority"
