PassageID,Title,Author,Total termFreq,termFreq(adam),termFreq(america),termFreq(american),termFreq(armi),termFreq(assembl),termFreq(author),termFreq(bodi),termFreq(boston),termFreq(britain),termFreq(british),termFreq(burk),termFreq(charter),termFreq(coloni),termFreq(colonist),termFreq(congress),termFreq(constitut),termFreq(continent),termFreq(countri),termFreq(crown),termFreq(declar),termFreq(england),termFreq(foreign),termFreq(franklin),termFreq(gener),termFreq(govern),termFreq(governor),termFreq(hancock),termFreq(hous),termFreq(independ),termFreq(intoler),termFreq(king),termFreq(liberti),termFreq(massachusett),termFreq(parliament),termFreq(patriot),termFreq(peopl),termFreq(power),termFreq(principl),termFreq(provinc),termFreq(rebellion),termFreq(right),termFreq(state),termFreq(taxat),termFreq(tea),termFreq(time),termFreq(treason),termFreq(troop),termFreq(war),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0390500200_000229,"A new geographical, historical, and commercial grammar; and present state of the several Kingdoms of the world. Containing I. The figures, motions, and distances of the planets, according to the Newtonian System, and the latest Observations. II. A general View of the Earth, considered as a Planet; with several useful Geographical Definitions and Problems. III. The grand Divisions of the Globe into Land and Water, Continents and Islands. IV. The Situation and Extent of Empires, Kingdoms, States, Provinces, and Colonies. V. Their Climate, Air, Soil, Vegetable Productions, Metals, Minerals, Natural Curiosities, Seas, Rivers, Bays, Capes, Promontories, and Lakes. VI. The Birds and Beasts peculiar to each Country. Vii. Observations on the Changes that have been any-where observed upon the Face of Nature, since the most early Periods of History. Viii. The History and Origin of Nations, their Forms of Government, Religion, Laws, Revenues, Taxes, Naval and Military Strength, Orders of Knighthood, &c. IX. The Genius, Manners, Customs, and Habits of the People. X. Their Language, Learning, Arts, Sciences, Manufactures, and Commerce. XI. The chief Cities, Structures, Ruins, and artificial Curiosities. XII. The longitude, latitude, bearings, and distances of principal places from London. To which are added, I. A geographical index, with the Names of Places alphabetically arranged. II. A Table of the Coins of all Nations, and their Value in English Money. III. A chronological table of remarkable Events, from the Creation to the present Time. By William Guthrie, Esq. The astronomical part by James Ferguson, F. R. S. To Which Have Been Added The Late Discoveries Of DR. Herschel, And Other Eminent Astronomers. Illustrated with A Correct Set Of maps, Engraved From The Most Recent Observations And Draughts Of Geographical Travellers. The eighteenth edition, corrected and considerably enlarged.",William Guthrie,79,0,5,5,0,2,0,3,2,2,1,0,2,7,0,3,0,2,0,1,0,4,0,1,5,2,1,0,4,0,0,3,1,0,5,0,3,1,0,2,0,1,0,1,0,3,0,4,3,1800,1,1,"London : printed for G.G. and J. Robinson, In Pater-Noster-Row; and J. Mawman (successor to Mr. Dilly) In The Poultry : by S. Hamilton, Falcon-Court, Fleet-Street, 1800.",London,1098,male,1708,1770,FALSE,"Pro idence. plantatinlns (2), Connecticut (3). n w York; 7), New .lrier (1), Pennilylvniia (71. the lower counie ui Dela are (:;. a; r.iaiid (i, Virgiinia i7). Noir. Carolina (3,. and South Carolina (5 dcic got); Georgia aflters ards rc ceded to the ronfcdericv, ana sent deputies to the ('ongircsi."
0684800700_000009,"The American and British chronicle of war and politics; being an accurate and comprehensive register of the most memorable occurrences in the last ten years of his Majesty's reign: ... from May 10, 1773, to July 16, 1783. ...",E. I. S.,108,0,8,2,2,2,2,0,4,4,4,0,0,3,0,14,0,0,1,2,5,3,1,1,18,2,3,0,0,5,0,5,0,2,0,0,0,2,0,2,0,1,1,0,0,0,0,5,4,1783,1,1,"London : printed for the author, [1783].",London,123,unknown,,,FALSE,"i5. A brigantine, with a captain and 79 men of the Provincial artillery, taken by the Syren frigate off Cape Fear. 16 Congress order a general fast on the 17th of May. - Province of Nova Scotia resolve "" to arm in defence of the King's government ."" Military and"
0151303800_000001,"Extracts from the votes and proceedings of the American Continental Congress, held at Philadelphia on the 5th of September 1774. Containing the bill of rights, a list of grievances, occasional resolves, the Association, an address to the people of Great-Britain, and a memorial to the inhabitants of the British American colonies. Published by order of the Congress.",United States. Continental Congress,81,0,2,3,1,1,0,1,1,1,1,0,1,7,1,2,2,1,2,1,1,4,0,0,1,3,0,0,0,0,0,1,5,0,6,0,5,3,1,4,0,11,1,1,0,3,2,0,1,1774,1,1,"Philadelphia : Printed by William and Thomas Bradford, October 27th, M,DCC,LXXIV. [1774].",Philadelphia,61,unknown,,,FALSE,"EX TR A C T S FROM T HE VOTES AND procetedings OF TH E C N GR E S S. ^? ^ ~~s'^ms*s'~s""*<os~'*.** mst"" EXTRACTS FROM THE VOTES and PROCEEDINGS Of the AMERICAN CONTINENTAL CONG RESS Held at PHILADELPHIA on the 5th of September 1774 CONTAINING The BIIL of"
0214700501_000003,"The history of the American Revolution. By David Ramsay, ... In two volumes. ...",David Ramsay,68,0,6,2,1,0,1,0,3,2,0,0,0,6,1,2,1,1,7,1,0,3,2,2,1,0,0,0,0,2,0,2,0,2,3,0,2,2,1,1,0,4,4,0,1,2,0,0,0,1791,1,2,"London : sold by J. Johnson and J. Stockdale, 1791.",London,375,male,1749,1815,FALSE,"Ac. i 1 CHAPTER V tranfa&ions in Great britain , in consequence of the proceedings of Congress , in 1774 Io. A P P E N D I X No. r. Some special transactions of Dr. Franklin in London, in behalf of A merica. 173 CHAPTER. VI Consequences in America"
0717500600_000069,"A catalogue of the books, belonging to the Library Company of Philadelphia; to which is prefixed, A short account of the institution, with the charter, laws and regulations. [One line of Latin.]",Library Company of Philadelphia,85,1,13,6,1,1,1,0,2,7,3,2,0,7,0,0,5,0,0,0,0,1,2,0,2,4,3,0,0,1,0,1,1,0,0,1,3,2,2,2,0,2,6,1,0,0,0,1,1,1789,1,1,"Philadelphia : printed by Zachariah Poulson, Junior, in Fourth-street, between Market-street and Arch-street, M DCC LXXXIX. [1789].",,443,unknown,,,FALSE,"to the legislature of New York. New York, 1775 t 3 The association of .he dolegatcs of the colonies , vers sied. 1774' T -- _ -- 4 A dialogue between a southern delegate and his spouse, 1774 -5 The poor man's advice to his poor neighbours, a bal. lad."
0550800100_000061,"A collection of essays and fugitiv [sic] writings. On moral, historical, political and literary subjects. By Noah Webster, Jun. Attorney at law. [Three lines of quotations in French].",Noah Webster,87,0,2,7,0,1,1,0,4,4,3,0,1,11,0,2,0,0,0,2,1,1,0,0,2,4,1,0,0,0,0,4,0,3,10,0,5,1,0,5,0,2,1,1,7,1,0,0,0,1790,1,1,"Printed at Boston : for the author, by I. Thomas and E.T. Andrews. At Faust's Statue, no. 45, Newbury Street, MDCCXC. [1790].",Boston,437,male,1758,1843,TRUE,"The company departed frcm their usual mode of business and became their own exporters. Several ships were freighted with teas , and sent to the American colonies , and factors were appointed to receive and dispose of their cargoes. The Americans , determined to oppose the revenue system of the"
1688300100_000295,"Elements of geography, and of natural and civil history. Containing, I. The order of the Spheres. II. The economy of the sublunary works of creation, inanimate and living. III. Picturesque and general sketches of the different parts of the Earth; and the varied appearances and manners of it's inhabitants. IV. The rise, revolution, and fall, of the principal empires of the world. V. Changes through different ages in the manners of mankind. VI. VII. VIII. IX. Description of the different quarters of the world: Europe, Asia, Africa, and America. Their divisions into countries, provinces, &c. Their climates, soils, animals, plants, minerals, mountains, rivers, lakes, canals, commerce, manufactures, curiosities, schools, learning, literati, religious professions, language, government, history, &c. By John Walker.","Walker, John",96,0,3,4,0,6,0,0,0,1,2,0,2,16,1,0,1,0,0,3,1,1,1,0,5,12,5,0,0,0,0,2,0,1,8,0,4,1,1,1,0,4,0,2,3,1,0,1,3,1795,1,1,"London : Printed and sold by Darton and Harvey, Gracechurch-Street; sold also by H.D. Symonds, Paternoster-Row; Vernor and Hood, Birchin-Lane; and C.D. Piguenit, Aldgate, 1795.",London,694,male,1759,1830,FALSE,"and Sins. Maffachufett's Bay, 16z8 By John Endicot and company. Maryland, 1633 By Baltimore, with a colony of Roman Catholics. conneaicut, 1635 { By Fenwick, at Saybrook, near the mouth of Connecticut river, Rhode iiands, 635 By Rvge'r Williams, and his per. S fecuted brethren. yame names of places. When"
0717500600_000065,"A catalogue of the books, belonging to the Library Company of Philadelphia; to which is prefixed, A short account of the institution, with the charter, laws and regulations. [One line of Latin.]",Library Company of Philadelphia,101,0,12,8,1,1,1,0,0,10,4,3,2,12,0,8,1,0,1,0,1,1,1,0,6,1,0,0,1,1,0,0,2,0,3,1,4,1,2,3,0,6,0,3,0,0,0,0,0,1789,1,1,"Philadelphia : printed by Zachariah Poulson, Junior, in Fourth-street, between Market-street and Arch-street, M DCC LXXXIX. [1789].",,443,unknown,,,FALSE,"of arbitary imprisonment; and a history h': ij of the difthcties and sufferings of itate prisoners. z vols. London, 1787 P b + 14-52-l 1452-i Hertzberg's discourses, on the population of ratesin general ; and on the TRUE riches of nations, tlheba. lance of commerce, and that of power ;"
1173500200_000002,"A view of North America, in its former happy, and its present belligerent state. Being a compendious description of the several cultivated colonies, previous to these disturbances. Also the rise, progress, and effects of the war with Great-Britain; the Proceedings of Congress, and the Dispositions of the People on that Occasion. With the travels and adventures of the author, great Part of that Continent, in the years 1774, 75, 76, 77, and 78. Containing a concise account of the Indians; the Natural Produce of the Country, in its Original State; the Manner of Procuring and Settling of Land; with the Various Expeditious Methods of Clearing and Improving Plantations. With which is connected, The history of the war with Great-Britain.",,88,0,4,8,6,1,1,0,4,4,1,0,0,2,1,7,0,1,6,0,1,0,0,0,10,2,2,0,2,1,0,4,0,0,2,2,5,2,0,1,0,0,0,0,2,0,0,2,4,1781,1,1,"Glasgow : printed by William Smith, for the author; sold by W. Smith, Glasgow; C. Elliot, and W. Creech, Edinburgh; T. Caddel, and J. Buckland, London, MDCCLXXXI. [1781].",Glasgow,246,unknown,,,FALSE,"N G now upon the great stage of the world, in a literary charaaer, alternately exposed to the hifings or plaudits of variegated opinion, I have ventured, in this my first performance, to come forward in an anonymous manner, while I premise, that any nominal fantion from me would be"
0550800100_000062,"A collection of essays and fugitiv [sic] writings. On moral, historical, political and literary subjects. By Noah Webster, Jun. Attorney at law. [Three lines of quotations in French].",Noah Webster,72,1,2,1,0,4,0,1,4,2,5,0,0,2,0,5,1,1,1,1,3,0,0,0,6,0,3,1,1,0,0,0,1,1,4,0,6,0,0,0,1,3,1,0,0,2,0,6,2,1790,1,1,"Printed at Boston : for the author, by I. Thomas and E.T. Andrews. At Faust's Statue, no. 45, Newbury Street, MDCCXC. [1790].",Boston,437,male,1758,1843,TRUE,"their constitutional rights . In the mean time , everything in Massachusetts wore the appearance of opposition by force. A new council for the Governor had been appointed by the crown . New judges were appointed, and attempted to proceed in the execution of their office. But thejuries refused to"
0684800700_000007,"The American and British chronicle of war and politics; being an accurate and comprehensive register of the most memorable occurrences in the last ten years of his Majesty's reign: ... from May 10, 1773, to July 16, 1783. ...",E. I. S.,112,0,13,6,0,0,0,0,7,3,6,0,0,4,0,18,0,2,0,2,2,2,0,1,12,1,8,0,0,0,0,3,0,2,1,0,4,0,0,2,1,0,1,0,0,1,0,1,9,1783,1,1,"London : printed for the author, [1783].",London,123,unknown,,,FALSE,Virginia enter into resolutions similar to the other colonies . 9g. Congress allow an importation of military stores. - lighthouses in Boston harbour destroyed by the Provincials. 20 A general fast held by order of Congress . - non exportation to Great Britain takes place in Virginia. -22 Every port
0702000104_000131,"History of the war with America, France, Spain, and Holland; commencing in 1775 and ending in 1783. By John Andrews L.L.D. In four volumes with portraits maps and charts. ...",John Andrews,109,1,15,20,2,1,2,0,1,6,3,0,0,4,1,4,0,0,0,0,1,5,2,0,12,0,6,0,0,0,0,0,0,0,5,0,1,0,1,1,0,0,1,2,3,1,0,3,5,1785,4,4,"London : published by His Majesty's royal licence and authority. For John Fielding Pater Noster Row and; and John Jarvis in the Strand, MDCCLXXXV. [1785]-86.",London,501,male,1736,1809,FALSE,"the people in America , z77. Refiraining Bill again1t New England , 237 against New Jersey, Pennlylvania, Maryland, Virginia, and Carolinas, 256 iriot at Bolton on the arrival of the Stamps, 42 Rockingham, Marquis, in the opposition, 320 Roman Catholic religion established in Canada, 125 S. St. John's fort taken"
0899600201_000066,"The history of the American revolution. By David Ramsay, ... In two volumes. ...",David Ramsay,77,0,1,3,0,8,1,1,0,4,3,0,0,13,0,5,1,1,2,1,1,2,0,2,0,1,1,0,2,0,0,1,0,0,4,0,1,0,1,1,0,3,1,3,2,4,0,1,2,1793,1,2,"Dublin : printed for William Jones, 1793.",Dublin,329,male,1749,1815,FALSE,"colonies which were exempted from its operation, might have reaped a golden harvest from the exemption in their favour, had they been dif pcsed to avail themselves of it., But such was the temper of the times , that a renunciation of immediate advantage in favour of the public was"
0684800700_000005,"The American and British chronicle of war and politics; being an accurate and comprehensive register of the most memorable occurrences in the last ten years of his Majesty's reign: ... from May 10, 1773, to July 16, 1783. ...",E. I. S.,93,0,8,9,1,2,1,0,3,3,4,1,0,6,1,12,0,0,0,0,3,2,0,0,10,0,2,0,7,0,0,4,1,1,2,0,1,1,0,3,0,1,1,0,0,0,0,2,1,1783,1,1,"London : printed for the author, [1783].",London,123,unknown,,,FALSE,"SEP E MBE R. L Powder seized at charlestown and Cambridge by order of General Gauge. B 2 Arms 2 Arms and Ammunition of the Provincial militia at Boston delivered to General Gauge's order, and the Governor's company of Cadets disband themselves. 3 Magazine of powder at Metford seized by"
0841900100_000246,"A new geographical, historical, and commercial grammar; and present state of the several kingdoms of the world. Containing, I. The Figures, Motions, and Distances of the Planets, according to the Newtonian System and the latest Observations. II. A general View of the Earth considered as a Planet; with several useful Geographical Definitions and Problems. III. The grand Divisions of the Globe into Land and Water, Continents and Islands. IV. The Situation and Extent of Empires, Kingdoms, States, Provinces, and Colonies. V. Their Climate, Air, Soil, vegetable Productions, Metals, Minerals, natural Curiosities, Seas, Rivers, Bays, Capes, Promontories, and Lakes. VI. The Birds and Beasts peculiar to each Country. Vii. Observations on the Changes that have been any where observed upon the Face of Nature since the most early Periods of History. Viii. The History and Origin of Nations: their Forms of Government, Religion, Laws, Revenues, Taxes, naval and military Strength, Orders of Knighthood, &c. IX. The Genius, Manners, Customs, and Habits of the People. X. Their Language, Learning, Arts, Sciences, Manufactures, and Commerce. XI. The chief Cities, Structures, Ruins, and artificial Curiosities. XII. The Longitude, Latitude, Bearings, and Distances of principal Places from London. To which are added, I. A geographical index, with the Names of Places alphabetically arranged. II. A table of the coins of all nations, and their Value in English Money. III. A chronological table of remarkable events from the Creation to the present Time. By Willia Guthrie, Esq. The astronomical part by James Ferguson, F. R. S. Illustrated with a Correct Set of Maps, Engraved by Mr. Kitchin, Geographer.",William Guthrie,77,0,4,6,1,2,0,3,1,2,0,0,1,8,0,3,0,2,0,2,0,3,1,1,4,2,1,0,5,1,0,2,0,0,4,0,3,0,0,2,0,1,1,0,0,4,0,5,2,1787,1,1,"London : printed for Charles Dilly, in the Poultry ; and G.G.J. and J. Robinson, in Pater-Noster Row, 1787.",London,980,male,1708,1770,FALSE,"province of Quebec. The congress broke up on the z6thof Ocober, having resolved, that another congress (hold be held in the fae place, on the t th of May following, unless the grievancco of which they complained (hold be redressed before that time : and they recommendtd to all the"
1077101000_000300,"Elements of geography, and of natural and civil history. Containing, I. The Order of the Spheres. II. The Economy of the Sublunary Works of Creation, inanimate and living. III. Picturesque and general Sketches of the different Parts of the Earth; and the varied Appearances and Manners of it's Inhabitants. IV. The Rise, Revolution, and Fall, of the principal Empires of the World. V. Changes through different Ages in the Manners of Mankind. VI. Vii. Viii. IX. Description of the different Quarters of the World; Europe, Asia, Africa, and America. Their Divisions into Countries, Provinces, &c. Their Climates, Soils, Animals, Plants, Minerals, Mountains, Rivers, Lakes, Canals, Commerce, Manufactures, Curiosities, Schools, Learning, Literati, Religious Professions, Language, Government, History, &c. By John Walker.","Walker, John",96,0,5,6,0,2,1,0,1,1,4,0,0,14,1,0,1,0,0,2,1,2,1,0,3,4,3,0,0,1,0,2,0,0,12,0,5,1,1,0,0,4,0,3,10,2,0,1,2,1797,1,1,"Dublin : printed and sold by Thomas Morton Bates, 89, Coombe. nearly opposite Meath-Street, 1797.",Dublin,638,male,1759,1830,FALSE,"to be appointed by the crown , should be empowered to take measures for the common lafcty, and to raise money for the execution of their designs. Tlis plopofal was not relished by the British ministry; but in place of thi; plan, it was proposed, that the governors of the"
