PassageID,Title,Author,Total termFreq,termFreq(acr),termFreq(appurten),termFreq(arabl),termFreq(barlei),termFreq(belong),termFreq(bushel),termFreq(clover),termFreq(contain),termFreq(crop),termFreq(drill),termFreq(expenc),termFreq(experi),termFreq(farm),termFreq(farmer),termFreq(feed),termFreq(feet),termFreq(field),termFreq(foil),termFreq(gave),termFreq(grass),termFreq(half),termFreq(heir),termFreq(held),termFreq(hous),termFreq(improv),termFreq(land),termFreq(late),termFreq(littl),termFreq(manor),termFreq(manur),termFreq(meadow),termFreq(measur),termFreq(oat),termFreq(parcel),termFreq(parish),termFreq(pastur),termFreq(perch),termFreq(piec),termFreq(plant),termFreq(plough),termFreq(pound),termFreq(produc),termFreq(profit),termFreq(quarter),termFreq(rent),termFreq(return),termFreq(rood),termFreq(seed),termFreq(societi),termFreq(sow),termFreq(squar),termFreq(tenement),termFreq(town),termFreq(turnip),termFreq(valu),termFreq(wheat),termFreq(wood),termFreq(worth),termFreq(yard),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0608700101_000023,"The experienced farmer, an entire new work, ... By Richard Parkinson, ... In two volumes. ...",Richard Parkinson,115,2,0,0,2,0,0,6,0,10,2,0,0,2,2,3,1,1,0,0,9,0,0,0,0,2,22,0,1,0,12,1,0,2,0,0,0,0,4,1,11,0,4,0,0,0,1,0,7,0,1,0,0,0,3,0,3,0,0,0,1798,1,2,"London : printed for G.G. and J. Robinson, 1798.",London,320,male,1748,1815,FALSE,"104) "" Land ought to be sown with the same as it produced before ploughing ."" But I say, No; unless it produced better grass , or at least as good as may be got elsewhere. Land of almost every sort will improve by being ploughed up, provided sufficient care"
1010800105_000026,"Communications to the Board of Agriculture; on subjects relative to the husbandry, and internal improvement of the country. ... . Parts I. and II.",,93,10,0,1,3,0,1,2,0,10,0,0,0,1,3,0,0,1,0,0,1,1,0,0,1,0,9,0,1,0,6,0,2,1,0,0,1,0,0,0,9,0,1,0,0,4,1,0,4,0,1,0,0,1,9,1,6,0,0,1,1797,5,7,"London : printed by W. Bulmer and Co. for George Nicol, Bookseller to his Majesty, and to the Board of Agriculture; and sold by Messrs. Robinson, Paternoster-Row; J. Sewell, Cornhill; Cadell and Davies, Strand; W. Creech, Edinburgh; and J. Archer, Dublin, 1797.",London,573,unknown,,,FALSE,"has remained undiminished, and a new incumbent has taken possession, the tithes, on an average, have probably increased from thirty to 50 percent. but the rapid decrease of tillage, owing to the price of labour and timber, (which has increased fifty percent. and upwards within the last seven years;) the"
0623400500_000069,"An abridgment of the six weeks, and six months tour's of Arthur Young, Esq ; through the Southern, and Northern counties of England and part of Wales. ... Abridged at the request of the Dublin Society. By John Wynn Baker, F.R.S.",Arthur Young,78,8,0,2,2,0,5,0,0,2,0,0,4,3,0,2,0,1,0,0,1,1,0,0,0,3,5,1,1,0,5,1,0,3,0,0,0,0,0,1,4,0,0,0,1,1,1,0,1,0,4,0,0,1,3,1,6,0,0,4,1771,1,1,"Dublin : printed by S. Powell, 1771.",Dublin,342,male,1741,1820,TRUE,"4 quarters . Grass , that will keep seven sheep per acre through umrner, and a cow to an acre and half . These faas are curious; and excellent data for those to calculate upon, who confider not a little before they undertake works which their forefathers had the prudence"
1238802100_000028,"The farmer's kalendar; or, a monthly directory for all sorts of country business: containing, plain instructions for performing the work of various kinds of farms, in every season of the year, Respecting Particularly The buying, feeding, and selling Live Stock. The whole Culture of Arable Crops. The Management of Grasses. The oeconomical Conduct of the Farm, &c. By an experienced farmer, second edition, greatly enlarged and improved.",Arthur Young,86,8,0,0,3,0,2,2,0,5,2,0,0,3,5,6,0,0,0,0,6,2,0,0,0,4,10,0,0,0,1,0,0,1,0,0,1,0,2,0,0,0,1,2,0,1,0,0,4,0,5,0,0,0,5,0,4,0,1,0,1778,1,1,"London : printed for G. Robinson, No. 125, in Pater-Noster-Row; and W. Nicoll, No 51, in St. Paul's Church-Yard, MDCCLXXVIII. [1778].",London,547,male,1741,1820,TRUE,": but, for feeding horses, its use is so very great, that no farmer should be without a proper quantity for keeping all his teams on. One thorough good acre of lucerne will keep four or five horses, from the first of Miay to the end of o2ober: a degree"
1437500103_000159,"The farmer's magazine, and useful family companion: ... By Agricola Sylvan, gentleman.",,110,8,0,0,10,0,0,8,0,11,1,0,1,2,5,2,1,5,0,0,1,1,0,0,0,1,3,0,0,0,1,1,2,4,0,0,0,0,0,0,4,0,12,2,0,1,0,0,1,0,1,0,0,0,12,0,9,0,0,0,1776,3,4,"[London, England] : Printed for R. Snagg, no. 129, Fleet-Street, London; and R. Cruttwell, in Bath; and sold by every bookseller, stationer, and news-carrier, in the kingdom, [1776-1780].",London|Bath.,512,unknown,,,FALSE,"horses as meadow hay; and the rent of the land wvhichl produces one, is considerably less than the other, -- a very serious objeat to a Farmer . The spring food it produces for horses saves abundance of corn, and is as good as phyfiic for them. It is inconceivable"
0185300103_000049,"Letters and papers on agriculture, planting, &c. selected from the correspondence-book of the Society instituted at Bath, for the encouragement of agriculture, arts, manufactures, and commerce, within the Counties of Somerset, Wilts, Glocester, And Dorset, the City and County of Bristol. Vol.III.",Bath and West of England Society,95,1,0,0,2,0,0,1,0,8,0,0,1,1,4,1,0,4,0,0,5,0,0,0,0,0,10,0,0,0,4,0,1,3,0,0,1,1,0,9,4,2,1,0,0,0,0,0,5,1,3,0,0,0,13,0,7,1,0,1,1791,3,3,"Bath : printed, by order of the Society, by R. Cruttwell; and sold by C. Dilly, Poultry, London, and by the booksellers of Bath, Bristol, Salisbury, Glocester, Exeter, &c. &c., MDCCXCI. [1791].",Bath,463,unknown,,,FALSE,"row of twelve inches too wide for barley ; having tried various experiments from three to twelve inches with that grain, from the general result, I prefer seven inches to every other distance. I wish, for the benefit of your Society , and the nation at large, you had many"
0680600100_000030,General view of the agriculture of the county of Lincoln; Drawn up for the consideration of the Board of Agriculture and Internal Improvement. By the Secretary to the Board.,Arthur Young,138,5,0,1,16,0,0,12,0,10,2,0,1,1,0,0,1,7,0,0,1,3,0,0,0,0,6,0,1,0,2,0,0,20,0,0,0,0,4,1,1,0,3,1,2,0,0,0,1,0,7,0,0,0,7,0,21,0,1,0,1799,1,1,"London : printed by W. Bulmer and Co. for G. Nicol, Pall-Mall, Bookseller to His Majesty, and the Board of Agriculture; and sold by G. G. and J. Robinson, Paternoster-Row; J. Sewell, Cornhill; Cadell and Davies, Strand; W. Creech, Edinburgh; and John Archer, Dublin, M,DCC,XCIX. [1799].",London,482,male,1741,1820,TRUE,"common management. Oats and cole are the only produce till the first luxuriance of the soil is somewhat abated; when the land begins to acquire more consistence, from mixing by tillage, wheat is sown, and forms a very considerable article. Upon the rich arable at Brothertoft, Mr. Cartwright practises this"
0282700301_000085,"Practical essays on agriculture: Containing An Account of Soils, and the Manner of correction them. An Account of the Culture of all Field Plants, including the Artificial Grasses, according to the Old and New Modes of Husbandry, with every Improvement down to the present Period. Also, An Account of the Culture and Management of Grass-Lands; together with Observations on Enclosures, Fences, Farms, and Farm-Houses, &c. Carefully collected and digested from the most eminent authors, with experimental remarks, by James Adam, Esq. ...","Adam, James",100,10,0,0,5,0,2,8,0,13,4,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,3,1,2,0,2,0,0,3,0,0,0,0,0,1,4,0,3,0,1,0,1,0,4,1,9,0,0,1,3,0,14,0,0,0,1789,1,2,"London : printed for T. Cadell, in the Strand, M.DCC.LXXXIX. [1789].",London,536,unknown,,,FALSE,"very handsome, yet Mr. Arbuthnot was of opinion, that more could be gained by the following course of crops : i, cabbages; 2, Windsor beans; 3, oats ; 4, clover ; 5, wheat . One advantage from this course arises from the quantity of dung produced by the cattle fed"
1245100100_000103,"General view of the agriculture of the West Riding of Yorkshire; surveyed by Messrs. Rennie, Brown, & Shirreff, 1793; with observations on the means of its improvement, and additional information since received. Drawn up for the consideration of the Board of Agriculture, and Internal Improvement. By Robert Brown, ...",George Rennie,78,4,0,0,3,0,2,5,0,3,0,0,0,4,6,0,3,3,0,0,4,0,0,0,2,3,6,0,2,0,3,0,0,1,0,0,3,0,0,0,2,1,1,0,0,0,1,0,4,1,1,0,0,0,3,0,4,2,1,0,1799,1,1,"London : printed for Richard Phillips; sold by Faulder & Son; Reynolds; J. Harding; J. Asperne; Black, Parry, & Kingsbury; Wilson & Spence, & Todd, York; Slater & Bacon, Sheffield; Edwards & Son, Halifax; W. Sheardon, Doncaster; Constable & Co. Edinburgh; J. Archer, Dublin & all other booksellers; by B. McMillan, 1799.",London,436,male,1749,1828,FALSE,"in tillage, not above a fourth part being in paflure; grasses cultivated are natural hay seeds , v.hi: e clover and trefoil; little red clover sown; both fioccp;; id cattle fed upon the pastures . The cattle are gener illy of the Craven breed; sheep partly of the polled lort,"
0342301000_000057,"General view of the agriculture of the West Riding of Yorkshire, with observations on the means of its improvement. By Messrs. Rennie, Broun, and Shirreff. Drawn up for the consideration of the Board of Agriculture and Internal Improvement.",John Shirreff,81,5,0,0,2,1,2,5,0,4,1,0,0,2,4,0,0,2,0,0,4,0,0,0,1,4,11,1,1,0,4,0,0,0,0,0,5,0,0,0,3,0,1,0,0,2,0,0,5,0,2,0,0,1,4,0,2,0,0,2,1794,1,1,"London : printed by W. Bulmer and Co., M.DCC.XCIV. [1794].",London,138,male,1759,1818,FALSE,"management. Substance of information received from Mr. Arch. Taylor, farmer at Letwell, near Parkhill. The soil is a thin limestone, and the climate moderate. Farms in general too small, which Mr. Taylor thinks is the cause they are occupied by a number of poor, bad fa cnes, as they are"
1245100100_000031,"General view of the agriculture of the West Riding of Yorkshire; surveyed by Messrs. Rennie, Brown, & Shirreff, 1793; with observations on the means of its improvement, and additional information since received. Drawn up for the consideration of the Board of Agriculture, and Internal Improvement. By Robert Brown, ...",George Rennie,110,38,0,0,5,0,1,3,1,9,0,0,0,5,2,1,0,0,0,0,2,1,0,0,2,1,2,0,0,0,2,1,0,7,0,0,2,0,0,0,3,0,0,2,0,2,0,0,2,0,0,1,0,1,6,0,7,0,0,1,1799,1,1,"London : printed for Richard Phillips; sold by Faulder & Son; Reynolds; J. Harding; J. Asperne; Black, Parry, & Kingsbury; Wilson & Spence, & Todd, York; Slater & Bacon, Sheffield; Edwards & Son, Halifax; W. Sheardon, Doncaster; Constable & Co. Edinburgh; J. Archer, Dublin & all other booksellers; by B. McMillan, 1799.",London,436,male,1749,1828,FALSE,"them early, they will never answer as a fubfiitute for one of the most radical of all improvements , a clean fummner fal!o:. But want of fallows is not the want of the Yo; kf nire husbandry; in the corn diltric& they prevail to a much greater extent than necefliry,"
0242300201_000019,"A six months tour through the north of England. Containing, an account of the present state of agriculture, manufactures and population, in several counties of this kingdom. Particularly, I. The Nature, Value, and Rental of the Soil. II. The Size of Farms, with Account of their Stock, Products, Population, and various Methods of Culture. III. The Use, Expence, and Profit of several Sorts of Manure. IV. The Breed of Cattle, and the respective Profits attending them. V. The State of the Waste Lands which might and ought to be cultivated. VI. The Condition and Number of the Poor, with their Rates, Earnings &c. Vii. The Prices of Labour and Provisions, and the Proportion between them. Viii. The Register of many curious and useful Experiments in Agriculture, and general Practices in rural Oeconomics communicated by several of the Nobility, Gentry, &c. &c. Interspersed with Descriptions of the Seats of the Nobility and Gentry; and other remarkable Objects: Illustrated with Copper Plates of such Implements of Husbandry, as deserve to be generally known; and Views of some picturesque Scenes, which occurred in the Course of the Journey. Experiments on Rearing and Fattening of Hogs. As laid before the Society of Arts, &c. In three volumes. ...",Arthur Young,99,10,0,1,7,0,4,2,1,3,0,0,4,2,3,1,0,2,0,1,3,2,0,0,1,1,8,0,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,7,3,1,0,1,0,6,0,0,0,13,1,4,0,0,0,1770,1,3,"Dublin : printed for P. Wilson, J. Exshaw, H. Saunders, W. Sleater, D. Chamberlaine, J. Potts, J. Holy, jun. J. Williams, W. Colles, J Porter, C. Ingham, and T. Walker, MDCCLXX. [1770].",Dublin,429,male,1741,1820,TRUE,"call creech, which is a poor sandy loam; farms are from 20ol. to 5001 a year; rents are, for field land , from 5s. to 7s.per acre ; and for inclolures, as high as il. Their course is, I. Fallow 4 Barley , sometimes 2 Wheat wheat 3 Trefoile and"
0521000302_000044,"Present state of husbandry in Scotland. Extracted from Reports Made to the Commissioners of the Annexed Estates, and Published by their Authority. In two volumes. ...","Wight, Andrew",109,4,0,0,10,0,0,3,0,12,1,0,0,4,1,0,0,2,0,0,4,0,0,0,1,6,8,0,2,0,1,0,0,7,0,0,4,0,1,0,9,1,3,1,0,0,2,0,7,0,2,0,0,0,11,0,2,0,0,0,1778,2,2,"Edinburgh : printed for W. Strahan, and T. Cadell, London; and W. Creech, Edinburgh, MDCCLXXVIII. [1778].",Edinburgh,520,unknown,,,FALSE,"ploughings : three firlots on the acre produce commonly eight bolls. Next crop , grass , from grafs seeds sowed with the bariey. The first crop after the land is broke broke'up is oats ; which never fail to give a plentiful return . John Home, Esq; well known on"
0317500900_000003,"General view of the agriculture of the Carse of Gowrie, in the County of Perth. With observations on the means of its improvement. By Mr. James Donaldson, factor for the Honourable William Ramsay, Maule of Panmure. Drawn up for the consideration of the Board of Agriculture and Internal Improvement.","Donaldson, James",111,9,0,0,7,0,2,4,0,13,1,0,0,3,0,1,0,1,0,0,6,2,0,0,0,0,10,1,0,0,0,0,3,5,0,0,1,0,0,4,10,0,3,0,0,0,0,0,8,0,2,0,0,2,3,0,9,0,0,1,1794,1,1,"London : printed by C. Macrae, MDCCXCIV. [1794].",London,36,unknown,,,FALSE,"entirely excluded, has been lately adopted, and which is as follows: 1 year ( 3) i. year peas, or other green crop , the land dunged. 2 wheat . 3 barley , 2olb. red clover , and half a bushel ryegrass. 4 - clover . 5 oats . In the"
0739600200_000028,"A tour in Ireland; with general observations on the present state of that kingdom: made in the years 1776, 1777, and 1778. And brought down to the end of 1779. By Arthur Young, Esq; F. R. S. Honorary Member of the Societies of Dublin, York and Manchester; The Oeconomical Society of Berne; the Palatine Academy of Agriculture, at Manheim, and the Physical Society at Zurich.",Arthur Young,84,12,0,0,2,0,0,2,0,3,2,0,0,2,1,2,2,0,0,0,6,0,0,0,2,5,5,0,1,0,1,0,0,4,0,0,0,0,0,2,3,0,0,0,0,1,0,0,5,1,3,2,0,1,6,0,5,1,2,0,1780,1,1,"London : printed for T. Cadell, Strand; and J. Dodsley, Pall-Mall, MDCCLXXX. [1780].",London,580,male,1741,1820,TRUE,"unpopular, others would be elected, who, treading in the same steps, would yield the place fiill to others; and thus, by degrees, a vast portion of the kingdom now resident would be made absentees; which would, they think, be so great a drain to Ireland, that a free trade would"
0623400500_000023,"An abridgment of the six weeks, and six months tour's of Arthur Young, Esq ; through the Southern, and Northern counties of England and part of Wales. ... Abridged at the request of the Dublin Society. By John Wynn Baker, F.R.S.",Arthur Young,129,12,0,0,9,0,12,4,0,12,0,0,0,3,3,2,0,3,0,0,1,0,0,0,0,1,10,0,0,0,5,0,0,7,0,0,0,0,0,0,9,0,5,0,1,1,1,0,2,0,15,0,0,0,3,1,7,0,0,0,1771,1,1,"Dublin : printed by S. Powell, 1771.",Dublin,342,male,1741,1820,TRUE,"their lands , about 4 qrs. an e, and do it for all sorts of crops . Their d manure they never mix with earth, lay it wheat and turnip land . They sow some plough for five times, sow two bushels , reap on a medium thirty. bout leoky,"
0141000108_000079,"A description of England and Wales. Containing a particular account of each county ... Embellished with two hundred and forty copper plates, of palaces, castles, cathedrals; ...",,85,8,0,3,2,0,0,5,1,10,0,0,1,5,5,1,0,4,0,0,0,1,0,0,0,2,10,0,2,0,2,0,0,2,0,0,0,0,0,1,4,1,1,0,2,1,0,0,2,0,0,0,0,0,4,1,2,1,0,1,1769,8,10,"London : printed for Newbery and Carnan, 1769-70.",London,308,unknown,,,FALSE,"sometimes, when ploughed , affords greater crops of corn than any other land in the county. That part which is arable , is, in many places, naturally good for tillage, and produces large crops of all sorts of corn; and where it seems in a manner barren, is fit for"
