PassageID,Title,Author,Total termFreq,termFreq(blood),termFreq(bodi),termFreq(boil),termFreq(bread),termFreq(cafe),termFreq(cold),termFreq(colour),termFreq(common),termFreq(countri),termFreq(differ),termFreq(drink),termFreq(dry),termFreq(duti),termFreq(eat),termFreq(end),termFreq(fine),termFreq(follow),termFreq(fruit),termFreq(gallon),termFreq(gener),termFreq(glass),termFreq(god),termFreq(half),termFreq(hall),termFreq(hand),termFreq(head),termFreq(heat),termFreq(import),termFreq(inch),termFreq(juic),termFreq(kind),termFreq(leav),termFreq(liquor),termFreq(littl),termFreq(manner),termFreq(mean),termFreq(mix),termFreq(month),termFreq(nation),termFreq(natur),termFreq(offic),termFreq(oil),termFreq(order),termFreq(ounc),termFreq(person),termFreq(pound),termFreq(produc),termFreq(proper),termFreq(quantiti),termFreq(receiv),termFreq(spirit),termFreq(sugar),termFreq(taken),termFreq(togeth),termFreq(water),termFreq(white),termFreq(wine),termFreq(word),termFreq(work),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
1378100300_000066,"The house-keeper's pocket-book; and compleat family cook. Containing above seven hundred curious and uncommon receipts, in cookery, pastry, preserving, pickling, candying, collaring, &c. with plain and easy instructions for preparing and dressing every thing suitable for an elegant entertainment, from two dishes to five or ten. &c. and directions for ranging them in their proper order. To which is prefix'd, such a copious and useful bill of fare of all manner of provisions in season for every month of the year, that no person need be at a loss to provide an agreeable variety of dishes, at a moderate expence. With directions for making and breeding poultry to advantage. Concluding with many excellent prescriptions, of singular efficacy in most distempers incident to the human body; extracted from the writings of the most eminent physicians. By Mrs. Sarah Harrison, of devonshire.","Harrison, Sarah",93,0,0,10,2,0,3,0,0,0,0,2,0,0,0,2,3,0,1,10,0,1,0,2,0,1,0,1,0,0,3,0,1,2,2,0,0,2,2,0,0,0,0,1,2,0,8,0,0,1,0,0,6,1,2,6,4,3,0,9,1748,1,1,"London : Printed for R. Ware, at the Bible and Sun on Ludgate-Hill, 1745.",London,312,female,1733,1777,FALSE,"deeper Tub, and toast some Toasts of wshite Bread , and spread as much Baum on them as woti'd fiuffice to work so much Beer, heating a Skillet: full of the Liquor , to make the rest to warm as to work ; let it work like Beer, and no"
0655801400_000009,"The publicans' daily companion; or, plain and interesting advice to the keepers of public houses, on subjects of the greatest importance to their own welfare, and to the health, comfort, & satisfaction of society at large. Contents. Biewing and Management of Beer, Ale and Amber. Making of all Kinds of Compounds and British Wines. Spirit, Wine, and Malt Licences. Importation Duty on all Foreign and British Goods. Excite on British Compounds. Billetting of Soldiers. Arts and Deceptions of Brokers. With Sundry Gauge Tables for Casks of all Dimensions, &c. &c. By P. Boyle,","Boyle, Patrick",83,0,0,1,0,0,1,3,0,0,0,0,2,0,0,0,7,2,2,5,1,0,0,2,0,2,1,1,0,0,2,1,2,4,1,0,1,1,2,0,0,0,5,0,4,0,6,0,1,1,0,2,3,0,2,6,2,6,0,1,1797,1,1,"London : printed for and sold by the Author, No. 107, Ward-Our-Street; sold by Mr. Richardson, under the Royal Exchange; Messrs. W. and J. Wilmott, No 69, Borough-High-Street; Mr. Tomblin New-Inn-Passage; and may be had of all the respectable Booksellers in the Kingdom, [1797?].",London,111,male,,1808,FALSE,"iilani a better i'etci or head than til.v w.oli  in the l n1l i al fl.i; tc. I fnall (cfc: ibc two LII i of the Dc; sor, wiii I s1nr.; w TO a\e hens ufedc, anlld w iil leave thie rcjlcr t, ji(iic us rs g; rd or"
0101600900_000089,"The experienced English housekeeper, for the use and ease of ladies, housekeepers, cooks, &c. Written purely from practice, and Dedicated to the Hon. Lady Elizabeth Warburton, Whom the Author lately served as Housekeeper: consisting of near nine hundred original receipts, most of which never appeared in print. Part I. Lemon Pickle, Browning for all Sorts of Made Dishes, Soups, Fish, Plain Meat, Game, Made Dishes both hot and cold, Pyes, Puddings, &c. Part II. All Kinds of Confectionary, particularly the Gold and Silver Web for covering of Sweetmeats, and a Dessert of Spun Sugar, with Directions to set out a Table in the most elegant Manner, and in the modern Taste; Floating Islands, Fish-Ponds, Transparent Puddings, Trifles, Whips, &c. Part III. Pickling, Potting, and Collaring, Wines, Vinegars, Catchups, Distilling, with two most valuable Receipts, one for refining Malt Liquors, the other for curing Acid Wines, and a correct List of every Thing in Season for every Month in the Year. The eighth edition. With an engraved head of the author; Also Two Plans of a Grand Table of Two Covers; and A curious new invented Fire Stove, wherein any common Fuel may be burnt instead of Charcoal, by Elizabeth Raffald.",Elizabeth Raffald,130,0,0,8,1,0,3,0,0,0,0,1,1,0,0,0,2,0,0,15,0,1,0,7,0,2,0,0,0,0,3,0,2,4,2,0,0,3,6,0,0,0,0,0,3,0,12,0,0,2,0,0,13,0,5,8,5,17,0,4,1782,1,1,"London : printed for R. Baldwin No. 47, in Pater-Noster-Row, MDCCLXXXII. [1782].",London,411,female,1733,1781,FALSE,"isinglass in a marble mortar with five whites of eggs, then whisk them together half an hour, and put it in the wine and beat them all together , close up your calk and put clay over it, let it stand six months , then bottle it off for use,"
1634400400_000010,"Some friendly cautions to the heads of families: Containing ample directions for the sick, and women in child-bed, &c. By a Physician.","Johnson, Robert Wallace",110,0,0,12,0,1,4,1,1,0,0,1,0,0,0,0,1,1,0,1,0,2,0,9,0,0,0,1,0,1,3,2,2,2,5,0,0,8,0,0,2,0,0,1,9,0,4,0,3,0,0,0,9,2,2,11,3,6,0,0,1770,1,1,"Dublin : Printed by D. Chamberlaine, at Faulkner's Head in Dame Street, faceing Fownes's Street, [1770?].",Dublin,116,unknown,,,FALSE,"cold , grate in half a nutmeg, beat three eggs, with a spoonful of sack. Beat and mix all well together , pour it into a dish, first rubbed over with, a little butter, and then. bake it. RICE PUDDING, without Eggs. Take of Rice, two ounces , Boilt Boil"
0282800500_000045,"The court and country confectioner : or, the house-keeper's guide ; to a more speedy, plain, and familiar method of understanding the whole art of confectionary, pastry, distilling, and the making of fine flavoured English wines from all kinds of fruits, herbs, and flowers; comprehending near four hundred and fifty easy and practical receipts, never before made know. Particularly, Preserving. Candying. Icing. Transparent Marmalade, Orange, Pine-Apple, Pistachio, and other Rich Creams. Caramil. Pastils. Bomboons. Puff, Spun, and Fruit-Pastes. Light-Biscuits. Puffs. Rich Seed-Cakes. Custards. Syllabues. Flummeries. Trifles. Whips. Fruite, and other Jellies. Pickles, &c. &c. Also New and easy directions for clarifying the different degrees of sugar, together with several bills of fare of deserts for private gentlemen's families. To which is added, a dissertation on the different species of fruits, and the art of distilling simple waters, cordials, perfumed oils, and essences. By an ingenious foreigner, now head confectioner to the Spanish ambassador in England.","Borella, Mr",92,1,0,4,1,0,0,2,1,0,0,2,5,0,0,0,3,0,3,7,0,1,0,7,0,1,0,0,0,0,1,0,5,5,2,1,0,1,2,0,0,0,0,1,1,0,7,0,0,1,0,0,4,0,1,5,3,11,0,3,1770,1,1,"London : printed for G. Riley, and A. Cooke, at their Circulating Library, Queen Street, Berkley Square; J. Bell, near Exeter-Exchange, in the Strand; J. Wheble, at No. 20. Pater-Noster-Row; and C. Etherington, at York, M.DCC.LXX. [1770].",London,351,unknown,,,FALSE,"firain it off and fqueeze.the flowers very Ory, run it through a bag, tun it in a calk, lay the bung on loosely sot four days; ifit does ot ferment, bung it down tight, ard in fur mioiiths it will: b fit to bottle You iiay.add a quaft of rheniih"
0101600100_000065,"The practice of cookery, pastry, confectionary, pickling, and Confectionary, Preserving. with Directions for choosing Provisions, Trussing Poultry, &c. To which is added, An Appendix, containing, Receipts for making Vinegar, Ketchups, Wines, Cordials, &c. Likewise The Art of Carving. Also, Lists of Supper and Dinner Dishes, and Of Articles in season in the different Months of the Year; with Plates, Shewing the Manner of Trussing Poultry, and Placing Dishes on a Table. By Mrs Frazer, Teacher of these Arts in Edinburgh,","Frazer, Mrs",124,0,0,14,2,0,7,0,2,0,0,0,2,0,2,1,3,0,0,6,0,0,0,4,0,0,0,0,0,0,9,0,0,3,2,1,0,2,3,0,0,0,1,0,2,0,20,0,1,1,0,0,15,0,2,8,3,8,0,0,1800,1,1,"Edinburgh : printed for Peter Hill; by J. Ruthven & Sons, 1800.",Edinburgh,288,female,,,FALSE,"it stand three months , and then bottle it. Raspberry Wine . Gather the raspberries when they are full ripe and quite dry ; crush them directly, and mix them with sugar t preserve the flavour, whihd they would lose in two hours. To every choppin (quart) of berries, take"
0541800500_000066,"The compleat city and country cook: or, accomplish'd housewife. Containing, Several Hundred of the most approv'd Receipts in Cookery, Confectionary, Cordials, Cosmeticks, Jellies, Pastry, Pickles, Preserving, Syrups, English Wines, &c. Illustrated with forty-nine large copper plates, directing the regular placing the various Dishes on the Table, from one to four or five Courses: Also, Bills of Fare according to the several Seasons for every Month of the Year. Likewise, The Horse-Shoe Table for the Ladies at the late Instalment at Windsor; the Lord Mayor's Table; and other Hall Dinners in the City of London; with a Fish Table, &c. By Charles Carter. Lately Cook to his Grace the Duke of Argyle, the Earl of Pontefract, the Lord Cornwallis, &c. To which are added, Near Two Hundred of the most approved Receipts in Physick and Surgery, for the Cure of the most common Diseases incident to Families; with several sovereign Receipts for the Cure of the Bite of a Mad Dog.","Carter, Charles",127,0,1,7,0,0,2,1,1,0,0,3,0,0,0,0,8,0,2,15,0,1,0,4,0,0,0,0,0,0,2,0,1,15,1,1,0,3,5,0,0,0,0,0,2,0,10,0,2,1,0,0,8,0,0,11,2,11,0,7,1736,1,1,"London : printed for A. Bettesworth and C. Hitch; and C. Davis, in Pater-Noster-Row: and S. Austen in St Paul's Church-Yard, 1736.",London,399,unknown,,,FALSE,"it off into another Vessel, and stop it up as much longer. It will keep seven Years, if bottled fine , and it is not proper to drink till tis a Year old. Our engii/h want only Age to equal, if not exceed all Foreign Liquor . Black cherry rine."
0542301000_000047,"Adam's luxury, and Eve's cookery; or, the kitchen-garden display'd. In two parts. I. Shewing the best and most approved methods of raising and bringing to the greatest Perfection, all the products of the kitchen-garden; with a Kalendar shewing the different Products of each Month, and the Business proper to be done in it. II. Containing a large collection of receipts for dressing all Sorts of Kitchen-stuff so as to afford a great Variety of cheap, healthful, and palatable dishes. To which is added, The physical virtues of every herb and root. Designed for the Use of all who would live Cheap, and preserve their Health to old Age; particularly for Farmers and Tradesmen in the Country, who have but small Pieces of Garden Ground, and are willing to make the most of it.",,81,0,0,5,2,0,3,0,0,0,0,0,3,0,1,0,2,0,3,5,0,1,0,4,0,2,0,2,0,0,3,0,0,8,3,0,0,1,1,0,0,0,1,0,3,0,6,0,0,2,0,0,1,0,1,5,3,7,0,3,1744,1,1,"London : printed for R. Dodsley, in Pall-Mall; and sold by M. Cooper, at the Globe in Pater-noster Row, MDCCXLIV. [1744].",London,228,unknown,,,FALSE,"but the TRUE Scent. To makecream of several sorts of Fruits . r' A K E Goosberries, Currants, Raspberries, I Mulberries, or almost any Fruit you.willl Crinkle them with Rosewater, and prers out dhe Juice . Draw the Milk to them hard out cf the Cow's Udder; fweecen it with"
0457800300_000021,"Dictionarium Domesticum, being a new and compleat houshold dictionary. For the use both of city and country. ... By N. Bailey, ...",Nathan Bailey,96,0,1,10,0,0,1,0,0,0,0,2,0,0,1,0,4,1,2,5,0,1,0,4,0,2,0,2,0,0,3,0,0,4,1,0,1,1,1,0,0,0,0,1,10,0,9,0,0,2,0,2,9,2,0,8,3,3,0,0,1736,1,1,"London : printed for C. Hitch, and C. Davis; and S. Austen, 1736.",London,612,male,,1742,FALSE,"rise to the top and wvhen this lye has boiled , take it off and let it Rtand when it has fettled pour off the clear, and set it on the fire again. and aifoon as it begins to boil throw two or three apricocks into it, and if the"
0688900104_000160,"Encyclopædia Britannica; or, a dictionary of arts, sciences, &c. On a plan entirely new: By Which, the different sciences and arts Are digested into the Form of Distinct treatises or systems, comprehending The History, Theory, and Practice, of each, according to the Latest Discoveries and Improvements; and full explanations given of the various detached parts of knowledge, whether Relating to Natural and Artificial Objects, or to Matters Ecclesiastical, Civil, Military, Commercial, &c. Together with a description of all the Countries, Cities, Principal Mountains, Seas, Rivers, &c. throughout the World; a General History, Ancient and Modern, of the different Empires, Kingdoms, and States; and An Account of the lives of the most Eminent Persons in every Nation, from the earliest ages down to the present times. The whole compiled from the writings of the best authors, in several languages; the most approved dictionaries, as well of General Science as of particular branches; the transactions, journals, and memoirs, of learned societies, both at home and abroad; the Ms. Lectures of eminent professors on different sciences; and a variety of original materials, furnished by an extensive correspondence. The second edition; greatly improved and enlarged. Illustrated with above two hundred copperplates. Vol. I. Indocti discant, et ament meminisse periti.",,143,0,0,0,0,0,0,3,2,2,2,0,2,0,0,1,10,1,5,22,1,4,0,10,0,0,0,2,1,0,0,3,0,3,0,0,0,3,0,0,1,0,2,2,6,0,15,0,1,1,2,8,6,0,3,18,0,0,0,1,1778,4,10,"Edinburgh : printed for J. Balfour and Co. W. Gordon, J. Bell, J. Dickson, C. Elliot, W. Creech, J. Mccliesh, A. Bell, J. Hutton, and C. Macfarquhar, MDCCLXXVIII. [1778].",Edinburgh,852,unknown,,,FALSE,"in the spirit , after you have made it up proof with clean water . One general caution is here necessary to be added; namely, that near the end of the operation, you carefully watch the spirit as it runs into the receiver , in order to prevent the saints"
0632801500_000101,"The instructor: or, young man's best companion. Containing, spelling, reading, writing, and arithmetick, in an easier Way than any yet published; and how to qualify and Person for Business, without the Help of a Master. Instructions to write Variety of Hands, with Copies both in Prose and Verse. How to write Letters on Business or Friendship. Forms of Indentures, Bonds, Bills of Sale, Receipts, Wills, Leases, Releases, &c. Also Merchants Accompts, and a short and easy Method of Shop and Book-Keeping; with a Description of the Product, Counties, and Market-Towns in England and Wales. Together with the Carpenters Plain and Exact Rule: Shewing how to measure Carpenters, Joyners, Sawyers, Bricklayers, Plaisterers, Plumbers, Masons, Glasiers and Painters Work. How to undertake each Work, and at what Price; the Rates of each Commodity, and the common Wages of Journeymen; with Gunter's Line, and Coggeshall's Description of the Sliding-Rule. Likewise the Practical Gauger made Easy; the Art of Dialling, and how to erect and fix any Dial; with Instructions for Dying, Colouring, and making Colours; and some General Observations for Gardening every Month in the Year. To which is added the family's best companion: With Instructions for Marking on Linen; how to Pickle and Preserve; to make divers Sorts of Wine; and many excellent Plaisters and Medicines, necessary in all Families: and also, a compleat treatise of farriery; Or, Good Advice to Gentlemen and Farmers; with a choice Collection of Remedies, very fit for all Farriers and Grooms. By George Fisher, Accomptant.","Fisher, George",89,0,1,5,2,0,0,0,1,0,0,8,1,0,1,0,2,1,0,2,0,0,0,4,0,2,0,0,0,0,4,0,2,2,2,1,0,6,1,0,0,0,3,0,8,0,5,0,0,5,0,0,7,0,2,5,1,3,0,2,1740,1,1,"London : printed for James Hodges, at the Looking-Glass on London-Bridge, M.DCC.XL. [1740].",London,404,male,,,FALSE,"break the Stones, contr; .ry to what was said before concerning the Grapes. A i'.ort Way for Cherry Wine . Squeeze the Juice of Cherries into a Calk, and thereto put a small Quantity of Sugar corresponding to the Quantity of juice ; and when flood a Month , it"
