PassageID,Title,Author,Total termFreq,termFreq(account),termFreq(answer),termFreq(articl),termFreq(author),termFreq(bread),termFreq(cafe),termFreq(common),termFreq(corn),termFreq(countri),termFreq(differ),termFreq(edit),termFreq(england),termFreq(export),termFreq(fell),termFreq(fold),termFreq(foot),termFreq(gener),termFreq(grain),termFreq(greater),termFreq(half),termFreq(import),termFreq(increas),termFreq(kind),termFreq(king),termFreq(labour),termFreq(land),termFreq(larg),termFreq(late),termFreq(law),termFreq(london),termFreq(market),termFreq(monei),termFreq(natur),termFreq(order),termFreq(penc),termFreq(peopl),termFreq(person),termFreq(pound),termFreq(present),termFreq(price),termFreq(print),termFreq(produc),termFreq(profit),termFreq(proport),termFreq(public),termFreq(purchas),termFreq(quantiti),termFreq(quarter),termFreq(rate),termFreq(sale),termFreq(set),termFreq(sever),termFreq(shill),termFreq(tax),termFreq(trade),termFreq(valu),termFreq(weight),termFreq(wheat),termFreq(work),termFreq(yard),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
1596800601_000099,"An inquiry into the nature and causes of the wealth of nations. By Adam Smith, LL.D. and F.R.S. of London and Edinburgh: one of the commissioners of His Majesty's customs in Scotland; and formerly Professor of Moral Philosophy in the University of Glasgow. In three volumes.",Adam Smith,102,3,0,0,0,0,2,2,1,4,0,0,3,3,0,0,0,1,0,3,2,2,0,0,1,2,0,1,0,0,0,3,4,2,1,2,0,0,1,10,19,0,1,0,3,0,3,5,3,2,0,0,1,6,0,0,3,0,2,1,0,1789,1,3,"London : printed for A. Strahan; and T. Cadell, in the Strand, M DCC LXXXIX. [1789].",London,509,male,1723,1790,TRUE,"iwardlii, was to its money price in the prelfnt times as ten to seven. The iuperiority of its real. price was still greater . At the rate of six !thillings and eight pence the quarter , ten Ihil lings was in thofle ancient times the price of twelve bushels of"
0019400102_000083,"An inquiry into the nature and causes of the wealth of nations. By Adam Smith, LL. D. and F. R. S. of London and Edinburgh: One of the Commissioners of his Majesty's Customs in Scotland; and Formerly Professor of Moral Philosophy in the University of Glasgow. In three volumes. ...",Adam Smith,122,0,0,0,2,0,0,0,15,4,1,0,0,3,0,0,0,1,6,0,0,12,2,1,1,2,0,0,0,2,0,11,6,0,1,0,1,1,1,4,9,0,4,0,3,0,0,4,2,1,0,0,0,2,1,11,5,0,3,0,0,1791,2,3,"London : printed for A. Strahan; and T. Cadell, in the Strand, MDCCXCI. [1791].",London,528,male,1723,1790,TRUE,"all its imperfetions, has perhaps contributed more both to the plentiful supply of the home market , and to the increase of tillage, than any other law in the statute book. It is from this law that the inland corn trade has derived all the liberty and protection which it"
1213500800_000020,"Considerations on the policy, commerce and circumstances of the kingdom.",,83,0,0,5,0,1,0,0,6,2,2,0,0,5,0,0,0,1,0,0,1,6,0,0,0,2,2,0,1,0,0,1,0,1,1,0,6,0,6,0,5,1,0,1,1,1,2,1,2,1,0,1,0,1,5,6,3,1,1,1,0,1771,1,1,"London : printed for J. Almon, opposite Burlington-House, Piccadilly, 1771.",London,366,unknown,,,FALSE,"probably has been experienced since the time of their establishment. But we even purchase gold too dear by a corn trade with bounties, because they serve to injure our better trade in manufafcures, which muff depend on cheap labour , as that does on low priced provisions; against which they"
1267401800_000002,"Observations on the new corn bill: evincing that it is detrimental to the public, and unfriendly to agriculture, By Discouraging Tillage Husbandry. Likewise, an attempt to point out a mode whereby the people of England may be supplied with bread corn without importation. By an Essex farmer.",Essex Farmer,106,1,0,0,0,3,0,2,12,2,0,0,0,5,0,0,0,1,1,0,0,3,5,0,0,1,4,5,2,6,0,1,0,1,0,0,1,3,0,3,12,0,1,1,1,0,0,0,9,2,0,0,2,7,1,2,0,1,5,0,0,1793,1,1,"London : printed for I. and J. Taylor, High Holborn; and W. Clachar, Chelmsford, 1793.",London,35,unknown,,,FALSE,"Act for encouraging the Exportation of Corn ."" The third is an at passed in th: e reign of George the Second, entitled,; A A A for amending and making more effetual ""an [ 3 t an at made in the first Year of the Reign of "" James the"
0533300800_000015,"Considerations on the exportation of corn: wherein The principal Arguments produced in favour of the bounty are answered: and the Inferences commonly drawn from the Eton Register are disproved. To which are added, Some remarks on the Expediency of selling Corn by Weight and not by Measure.",,94,0,1,2,0,2,0,0,11,1,5,0,1,2,0,0,0,2,5,1,0,0,0,1,0,2,6,0,0,1,0,0,0,0,0,0,2,2,5,3,4,0,2,1,0,2,1,2,0,1,1,0,2,0,1,7,6,5,3,1,0,1770,1,1,"London : sold by Benj. White, at Herace's Head, in Fleet-Street, M.DCC.LXX. [1770].",London,82,unknown,,,FALSE,"gallons, yet we seldom know what kind of gallons they are. BUT supposing we could ascertain them with the utmost exactness, yet we cannot from thence know the real value of the Corn , unless we know its weight . For those who are skilled in the Corn trade affirm,"
0488502500_000001,"Effectual means of providing, according to the exigencies of the evil, against the distress apprehended from the scarcity and high prices of different articles of food. By George Edwards, Esq.","Edwards, George",88,0,2,4,1,2,4,0,3,4,6,0,0,0,0,0,0,3,3,1,3,3,1,0,0,1,0,0,1,1,1,2,1,0,1,0,0,3,1,6,4,1,4,0,1,1,2,6,0,1,0,0,2,0,0,1,0,0,6,0,1,1800,1,1,"London : printed for J. Johnson, No. 72, St. Paul's Church-Yard; by Bye and Law, St. John's-Square, Clerkenwell, 1800.",London,42,male,1752,1823,FALSE,"I & MEANS OF PROVIDING, ACCORDIN TO THE EXIGENCIES OF THE EVIL. acaih'st tle DISTRESS APPREHENDED F ROM THE SCARCITY AND IIIGH PRICES OF DIFFERENT ARTICLES OF FOOD. BY GEORGE EDWARDS, ESQ. LONDON : PRINTED FOR J. JOHNSON, NO. 72, ST. pauhs CIIURCH yard ;  BY Y AND LAW"
0088000300_000033,"Letters from Minorca; describing the constitution, government, produce, antiquities, and natural history, of that island; With AN Accurate Description Of The Town, Harbour, and Fortifications, Of Mahon: And The Trade, Customs, And Manners, Of The Minorquins. Illustrated with a Correct Map.","Armstrong, John           1758",75,1,0,1,0,1,0,1,2,2,1,0,1,2,0,0,0,0,5,0,1,6,1,1,0,1,0,2,0,0,0,2,2,2,0,0,2,0,10,0,2,0,3,1,0,0,0,2,0,1,0,2,2,2,1,2,3,1,6,0,0,1782,1,1,"Dublin : printed for W. and H. Whitestone, and R. Burton, 1782.",Dublin,263,unknown,,,FALSE,"3 the the other Markets they resort to, for what they want above their own Produce . The Grains are large and hard, and the Flour exceeding white. I weighed eight Grains of the Minorca Wheat , and found them to be equal to five Grains Troy weight . This"
1553700128_000126,"Annals of agriculture, and other userful arts. Collected and published by Arthur Young, Esq. F.R.S. secretary to the Board of Agriculture. Honorary member of the societies of Dublin, Bath, York, Salford, Odiham, South Hants, Kent, and Essex; the Philosophical and Literay Society of Manchester; the Veterinary College of London; the Economical Society of Berne; the Physical Society of Zurich; the American Society of Massachusetts; the Palatine Academy of Agriculture at Manheim; the Imperial Economical Society established at Petersburgh; the Royal and Electoral Economical Society of Celle; associate of the Society of Agriculture at Paris; and correspondiing member of the Royal Academy of Argriculture at Florence; and of the Patriotic Soceity at Milan. Vol. XXVIII.",Arthur Young,112,0,0,4,0,2,0,0,10,10,0,0,0,0,0,0,0,2,3,0,0,3,8,0,0,7,1,1,0,1,0,3,8,3,2,1,0,0,1,1,18,0,3,3,3,1,2,0,1,3,0,0,0,1,0,1,1,0,0,2,2,1797,28,33,"Bury St. Edmund's : Printed, for the editor, by J. Rackham, bookseller, and sold by W. Richardson, Royal-Exchange, London, 1797.",,681,male,1741,1820,TRUE,"the great mass ctf inhabitants; for the price of labour would sull Ifal in proportion , till it sunk to the lowest rate at, hich the labourers could afford to work ; on the contrary, it would make their situation wotse, by depressing agriculture, part of the capit, : L"
1528500100_000049,"An enquiry into the prices of wheat, malt, and occasionally of other provisions; of land and cattle, &c. As sold in England, from the year 1000 to the year 1765; computed according to the Winchester measure, and to the present standard of English coin. Divided into periods of ten years each, and also into periods of circumstances.",Michael Combrune,88,1,1,0,0,3,1,1,11,1,0,0,1,5,0,0,0,2,3,2,0,0,3,1,1,1,6,1,0,0,0,4,0,0,0,0,2,4,0,0,7,0,4,3,3,1,1,3,2,2,1,0,0,0,0,3,0,0,3,0,0,1769,1,1,"Dublin : Printed by Boulter Grierson, printer to the King's Most Excellent Majesty, M,DCC,LXIX. [1769].",Dublin,128,male,,,FALSE,"misplaced bounty given to export corn , has made the persons pirofefi~ng agriculture to powerful, that they have profocuted every means, and employed every art to maintain themnfelves o;; the laind itself has notoriously been monopolised; as much as thould find a comfortable maintenance for ten farmers families, has been"
0753300200_000006,"An inquiry into the corn laws and corn trade of Great Britain, and their influence on the prosperity of the Kingdom. With suggestions for the improvement of the Corn Laws. By the late Alexander Dirom, Esq. of Muiresk, in the County of Aberdeen. To which is added, a supplement, By Mr William Mackie of Ormiston in East Lothian, Bringing down the Consideration of the Subject to the Present Time; Investigating the Cause of the present Scarcity; and suggesting Measures for promoting the Cultivation of the Waste Lands; and for rendering the Produce equal to the increasing consumption of the Kingdom.","Mackie, William",89,0,0,0,0,4,0,0,4,0,0,2,0,4,0,0,0,0,15,1,2,4,2,2,0,3,1,0,0,3,3,1,0,0,0,0,7,1,2,1,4,1,1,0,2,0,0,2,4,2,0,0,1,0,1,0,3,0,5,1,0,1796,1,1,"Edinburgh : printed [by Alex Chapman and Co] for William Creech; and G. Nicoll, Pall Mall; and J. Sewell, Cornhill; London, 1796.",Edinburgh,330,unknown,,,FALSE,"other grain to that value . : "" Maitland in his Survey of London , 2d edition , fol. 756, says, that the bakers unanimously agreed, that, including puddings, pies, and other paltry ware, people in London overhead, confimed 10 ounces of flour each day, which requires 5 bufiels, 2"
0753300200_000055,"An inquiry into the corn laws and corn trade of Great Britain, and their influence on the prosperity of the Kingdom. With suggestions for the improvement of the Corn Laws. By the late Alexander Dirom, Esq. of Muiresk, in the County of Aberdeen. To which is added, a supplement, By Mr William Mackie of Ormiston in East Lothian, Bringing down the Consideration of the Subject to the Present Time; Investigating the Cause of the present Scarcity; and suggesting Measures for promoting the Cultivation of the Waste Lands; and for rendering the Produce equal to the increasing consumption of the Kingdom.","Mackie, William",135,1,1,1,0,0,3,0,7,4,2,0,2,3,0,0,0,1,9,0,1,16,0,1,2,3,1,0,0,6,0,6,1,0,0,0,0,0,0,3,10,0,4,4,4,0,0,3,9,11,0,0,0,0,0,0,5,0,11,0,0,1796,1,1,"Edinburgh : printed [by Alex Chapman and Co] for William Creech; and G. Nicoll, Pall Mall; and J. Sewell, Cornhill; London, 1796.",Edinburgh,330,unknown,,,FALSE,"of a favourable balance, on the export and import of corn . Agreeably to this idea, indeed, the legislature, in i791, has somewhat heightened the importation rates , and so far discouraged the bringing in of foreign corn . This fiatute, however, is still far from being perfect: A material"
1267500103_000004,"An inquiry into the nature and causes of the wealth of nations. By Adam Smith, L L. D. And F. R. S. Of London And Edinburgh: One Of The Commissioners Of His Majesty's Customs In Scotland; And Formerly Professor Of Moral Philosophy In The University Of Glasgow. ...",Adam Smith,105,1,1,0,1,0,0,0,15,0,3,0,1,12,0,0,0,2,2,1,0,1,3,0,0,0,0,0,0,0,0,11,1,1,2,0,5,1,1,2,13,0,0,1,1,1,1,0,4,1,0,0,0,3,7,2,2,0,2,0,0,1791,3,4,"Basil : printed [by J. J. Tourneisen] for J. J. Tourneisen; and J. L. Legrand, MDCCXCI. [1791].",Basel,368,male,1723,1790,TRUE,"which have been paid during that period. This, he imagines, upon the TRUE principles of the mercantile system, is a clear proof that this forced corn trade is beneficial to the nation; the value of the exportation exceeding that of the importation by a much greater sum than the whole"
0498500201_000030,"Great-Britain's commercial interest explained and improved: in a series of dissertations on the Most Important Branches of her Trade and Landed Interest. With An Essay, shewing the great Advantages which would certainly accrue to England, from an Union with Ireland. Also a clear view of the State of our Plantations in America, Their Constitution, Trade, and Revenues, with A certain Method to encrease their Commerce and Strength. By Malachy Postlethwayt, Esq; In Two Volumes.",Malachy Postlethwayt,98,0,3,0,0,5,2,1,11,0,0,0,1,5,0,0,1,1,4,0,1,0,2,3,0,2,1,0,0,0,1,1,0,1,2,0,1,0,0,2,16,0,2,2,6,0,3,6,0,1,0,0,3,0,0,1,1,0,5,1,0,1759,1,2,"London : printed for W. Owen, at Homer's Head near Temple-Bar, MDCCLIX. [1759].",London,573,male,1707,1767,FALSE,"for surely no alms can be more meritorious than those by which the working poor are supplied with bread at a cheap rate ; for the creator has ordained that man shall earn his bread with the sweat of his brows. THIS forming of there stores, with the supplies sent"
1267500103_000017,"An inquiry into the nature and causes of the wealth of nations. By Adam Smith, L L. D. And F. R. S. Of London And Edinburgh: One Of The Commissioners Of His Majesty's Customs In Scotland; And Formerly Professor Of Moral Philosophy In The University Of Glasgow. ...",Adam Smith,114,0,0,0,0,0,0,0,15,4,2,0,0,2,0,0,0,3,4,0,0,13,2,1,1,2,0,0,0,2,0,8,6,0,1,0,2,1,1,4,9,0,3,0,2,1,0,2,3,1,0,0,0,2,1,6,5,0,5,0,0,1791,3,4,"Basil : printed [by J. J. Tourneisen] for J. J. Tourneisen; and J. L. Legrand, MDCCXCI. [1791].",Basel,368,male,1723,1790,TRUE,"of tillage, therefore, by providing a market for the home produce , the importance of the inland trade muss be to that of the exportation trade as thirty to one. I have no great faith in political arithmetic, and I mean not to warrant the exactness of either of these"
1267500101_000083,"An inquiry into the nature and causes of the wealth of nations. By Adam Smith, L L. D. And F. R. S. Of London And Edinburgh: One Of The Commissioners Of His Majesty's Customs In Scotland; And Formerly Professor Of Moral Philosophy In The University Of Glasgow. ...",Adam Smith,107,6,0,0,0,0,0,2,6,3,0,0,0,3,2,0,0,4,1,2,1,2,2,1,1,8,2,0,0,0,0,7,4,4,1,0,0,0,0,4,17,0,1,2,0,0,0,3,3,3,0,2,1,0,2,1,3,0,3,0,0,1791,1,4,"Basil : printed [by J. J. Tourneisen] for J. J. Tourneisen; and J. L. Legrand, MDCCXCI. [1791].",Basel,419,male,1723,1790,TRUE,"former times, will be at no loss to recollet several other examples of the same kind . Ten years of extraordinary scarcity, besides, are not more wonderful than ten years of extraordinary plenty. The low price of corn from 1741 to 1750, both inclusive, may very well be set in"
1528500100_000047,"An enquiry into the prices of wheat, malt, and occasionally of other provisions; of land and cattle, &c. As sold in England, from the year 1000 to the year 1765; computed according to the Winchester measure, and to the present standard of English coin. Divided into periods of ten years each, and also into periods of circumstances.",Michael Combrune,82,2,0,0,0,0,0,0,6,1,0,0,1,4,0,0,0,2,1,1,0,1,4,0,2,1,7,0,1,0,1,0,8,0,0,0,2,1,1,1,5,0,2,1,3,1,1,2,2,3,1,0,1,0,5,1,2,0,4,0,0,1769,1,1,"Dublin : Printed by Boulter Grierson, printer to the King's Most Excellent Majesty, M,DCC,LXIX. [1769].",Dublin,128,male,,,FALSE,"to maintain then the value of land , undoubtedly the indluffrious poor thould be flipplied with provisions in preference to foreigners, especially if they can be imported at eafyt rates , from any part of our own dominions. The interest of money may be one rule to judge of its"
0026600101_000084,"An inquiry into the nature and causes of the wealth of nations. By Adam Smith, LL. D. and F. R. S. of London and Edinburgh: One of the Commissioners of his Majesty's Customs in Scotland; and Formerly Professor of Moral Philosophy in the University of Glasgow. ...",Adam Smith,109,6,0,0,0,0,0,2,8,3,0,0,0,3,1,0,0,4,1,2,1,2,2,1,1,8,2,0,0,0,0,7,4,4,1,0,0,0,0,4,18,0,1,2,0,0,0,3,3,3,0,1,1,0,2,2,3,0,3,0,0,1785,1,2,"Dublin : printed for W. Colles, R. Moncrieffe, G. Burnet, W. Wilson, C. Jenkin, L. White, H. Whitestone, P. Byrne, J. Cash, W. M`Kenzie, M DCC LXXXV. [1785].",Dublin,515,male,1723,1790,TRUE,"history of the prices of corn in former times, will be at no loss to recollea several other examples of the same kind . Ten years of extraordinary scarcity, besides, are not more wonderful; than ten years of extraordinary plenty. The low price of corn from 1741 to 1750, both"
1267500101_000097,"An inquiry into the nature and causes of the wealth of nations. By Adam Smith, L L. D. And F. R. S. Of London And Edinburgh: One Of The Commissioners Of His Majesty's Customs In Scotland; And Formerly Professor Of Moral Philosophy In The University Of Glasgow. ...",Adam Smith,116,2,0,0,0,0,1,0,1,9,0,0,4,2,0,0,0,0,0,2,0,1,1,0,1,2,0,0,0,0,0,7,7,3,0,3,0,0,1,11,16,0,1,0,5,0,4,4,3,4,0,0,1,13,0,0,3,1,2,1,0,1791,1,4,"Basil : printed [by J. J. Tourneisen] for J. J. Tourneisen; and J. L. Legrand, MDCCXCI. [1791].",Basel,419,male,1723,1790,TRUE,"of the coast, but the whole inland and mountainous part of the country . Though in the progress of improvement and population, the price of the whole beast necessarily rises, yet the price of the carcase is likely to be much more affeced by this rise than that of the"
0019400102_000071,"An inquiry into the nature and causes of the wealth of nations. By Adam Smith, LL. D. and F. R. S. of London and Edinburgh: One of the Commissioners of his Majesty's Customs in Scotland; and Formerly Professor of Moral Philosophy in the University of Glasgow. In three volumes. ...",Adam Smith,121,0,2,0,1,0,1,0,15,4,3,0,0,7,0,0,0,0,0,2,0,0,1,0,0,9,4,0,0,0,0,8,9,0,1,0,5,0,2,0,14,0,3,1,4,0,1,4,4,0,0,0,0,3,8,1,2,0,2,0,0,1791,2,3,"London : printed for A. Strahan; and T. Cadell, in the Strand, MDCCXCI. [1791].",London,528,male,1723,1790,TRUE,"tillage may, at the end of that period, happen to be in. I ANSWER , that whatever extension of the so reign market can be occasioned by the bounty, must, in every particular year, be altogether at the expense of the home market ; as every bushel of corn which"
