PassageID,Title,Author,Total termFreq,termFreq(afterward),termFreq(area),termFreq(armi),termFreq(bilhop),termFreq(bishop),termFreq(black),termFreq(check),termFreq(colleg),termFreq(colour),termFreq(crown),termFreq(differ),termFreq(equal),termFreq(fourth),termFreq(game),termFreq(guard),termFreq(held),termFreq(judg),termFreq(king),termFreq(knave),termFreq(knight),termFreq(length),termFreq(mean),termFreq(merci),termFreq(order),termFreq(pawn),termFreq(piec),termFreq(plai),termFreq(present),termFreq(queen),termFreq(rook),termFreq(root),termFreq(rule),termFreq(squar),termFreq(street),termFreq(trade),termFreq(white),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
1259000400_000022,Chess analysed: or instructions by which a perfect knowledge of this noble game may in a short time be acquir'd. By A. D. Philidor.,"Philidor, Francois Danican",280,2,0,0,0,27,5,3,0,0,0,0,0,10,13,0,0,0,38,0,31,0,0,0,1,37,2,5,0,49,18,0,1,35,0,0,3,1787,1,1,"London : printed for C. Nourse, in the Strand, M.DCC.LXXXVII. [1787].",London,155,male,1726,1795,FALSE,at its King's Square . B. The Qjeen retires at her King's Bishop's Square (a). i3. W. The Queen at her Rook's fourth Square . B. The King at his Queen's Knight's Square . i4. W. The Queen's Bishop at his King's 3d Square . B. The Queen's Bishop's Pawn
0477200300_000018,Chess analysed: or instructions by which a perfect knowledge of this noble game may in a short time be acquir'd. By A. D. Philidor.,"Philidor, Francois Danican",270,0,0,0,0,32,11,4,0,0,0,0,2,9,8,0,0,0,49,0,27,0,0,0,2,32,1,5,1,33,19,0,1,33,0,0,1,1750,1,1,"London : printed for J. Nourse, and P. Vaillant, in the Strand, M.DCC.L. [1750].",London,154,male,1726,1795,FALSE,"Rook gives check at the black King's Bishop's second Square . B. The King at his Home. 22 W. The Queen's Rook at the black King's Knight's second Square . B. The King's Knight at his Bishop's Square . 23 W. The Knight at the black qleen's fourth Square ,"
0112000400_000007,"An essay towards making the game of chess easily learned, By those who know the Moves only, Without the Assistance of a Master. By Mr. Hoyle.",Edmond Hoyle,159,0,0,0,0,8,16,4,0,0,0,0,1,1,12,1,0,0,37,0,6,0,0,0,0,24,3,4,0,10,3,0,3,14,0,0,12,1761,1,1,"London : printed for T. Osborne , in Gray's-Inn ; S. Crowder and Co. at the Looking-Glass, and R. Baldwin, at the Rose, in Pater-Noster-Row, [1761].",London,62,male,1672,1769,FALSE,*' W. The Pawn covers'check. 5 B. t hepawn' takes the: Pawn . : W..' thc king'catles.. 6 B. The Pawn takes the Pawn with  check   The King in his Rook's Square . 7 B. The Quen's Pawn two Moves. 7.~. .Y .(49) W. The Pawn takes
0418300300_000018,Chess analysed: or instructions by which a perfect knowledge of this noble game may in a short time be acquir'd. By A. D. Philidor.,"Philidor, Francois Danican",264,0,0,0,0,27,8,3,0,0,0,0,2,8,8,0,0,0,48,0,28,0,0,0,2,35,2,4,1,39,18,0,1,29,0,0,1,1791,1,1,"London : printed for F. Wingrave, successor to Mr. Nourse, in the Strand, 1791.",London,151,male,1726,1795,FALSE,"0oo00 oo0ooo0o FOURTH BACK game , Beginning at the eleventh Move. I I. i hite. H E Queen takes the Bishop . Black . I Tlh: King's Knight gives check at the white King's Knight's fourth Square . 12 IF. The king at his Knight's Square . B. The King's"
1259000400_000017,Chess analysed: or instructions by which a perfect knowledge of this noble game may in a short time be acquir'd. By A. D. Philidor.,"Philidor, Francois Danican",302,3,0,0,0,19,8,7,0,0,0,0,0,10,6,0,0,0,53,0,40,0,0,0,0,36,3,5,0,49,20,0,0,38,0,0,5,1787,1,1,"London : printed for C. Nourse, in the Strand, M.DCC.LXXXVII. [1787].",London,155,male,1726,1795,FALSE,The Queen's Pawn retakes the Pawn ; B. The King's Knight at his Queen's fourth Square . 22 W. The Knight at his King's fourth Square (g). B. The Queen's Knight at his third Square . 23 W. The Knight at the black King's Biflcp's third Square . B. The
0477200300_000027,Chess analysed: or instructions by which a perfect knowledge of this noble game may in a short time be acquir'd. By A. D. Philidor.,"Philidor, Francois Danican",320,1,0,0,0,24,4,8,0,0,0,0,0,10,3,0,0,0,50,0,40,0,1,0,1,48,2,3,1,50,32,0,0,39,0,0,3,1750,1,1,"London : printed for J. Nourse, and P. Vaillant, in the Strand, M.DCC.L. [1750].",London,154,male,1726,1795,FALSE,"of the Queen's Gambit, to separate the Adversary's Pawns on that gie, as it is in ihe King's Gambits to separate them on the King's Side. ( 127) 9 Y. The Queen retakes the Bishop , and gives check . B. The Queen covers the Check , IO. W. The"
1259000400_000009,Chess analysed: or instructions by which a perfect knowledge of this noble game may in a short time be acquir'd. By A. D. Philidor.,"Philidor, Francois Danican",157,1,0,1,0,13,1,3,0,1,0,1,0,2,3,0,0,0,28,0,13,0,0,0,5,38,2,2,1,20,13,0,1,7,0,0,1,1787,1,1,"London : printed for C. Nourse, in the Strand, M.DCC.LXXXVII. [1787].",London,155,male,1726,1795,FALSE,"for a general Rule , that as it is dangerous in an Army to attack the Enemy too soon, it mull serve likewise for Inftrucion here not to he too hasty in puthing your Pawns forwards, till they are well fuflain'd by one another, and also by your Pieces ,"
0550300700_000032,"The compleat gamester: in three parts. Containing, I. The court gamester: In Three Parts. Containing, I. The Court Gamester: Or, Full and Easy Instructions for playing the Games of Ombre, Quadrille, Quintille, Picquet, Basset, Faro, and the Royal Game of Chess. II. The city gamester: Or, True Manner of playing the most usual Games at Cards, viz. Whist, All-Fours, Cribbidge, Put, Lue, Brag, &c. With several diverting Tricks upon the Cards. Also Rules for playing at all the Games both Within and Without the Tables; and at English and French Billiards: With the Laws of each Game annexed, to prevent Disputes. III. The gentleman's diversion: or, the arts of riding, racing, archery, Cocking, and Bowling. Written for the Use of the Young Princesses, by Richard Seymour, Esq;","Seymour, Richard, Esq",139,0,0,1,0,11,4,7,0,0,0,1,0,0,18,1,0,0,24,0,4,0,0,0,1,22,8,13,1,6,5,0,3,6,0,0,3,1750,1,1,"London : printed for J. Hodges, at the Looking-Glass, facing St. Magnus Church, London-Bridge, [1750].",London,334,unknown,,,FALSE,"This is all that can be said, towards teaching the Game of Chef; and you may perceive, it requires Reason and good Conduct. It is a just Remark, That whoever is a good Chess player, cannot but make a good General of an Army , wherein there is room for"
0971200300_000021,"New Hoyle, or the general repository of games; containing rules and instructions for playing whist, Cribbage, Piquet, Quinzf, Goff, Draughts, Faro, Hazard, Quaerille, Cricket, Chess, Matrimony, Rouge et Noir, Tennis, Lansquenet, Backgammon, &c. &c. &c. With their Laws, as established at Brookes's, White's, D'Aubigny's, Scavoir Vivre, Miles's, Payne's, Phillips's, the Jockey Club, And every other Subscription House. From the manuscript of the late Charles Pigott, Esq.",Charles Pigott,128,1,0,0,0,3,6,6,0,0,0,0,0,5,7,0,0,0,25,0,4,1,1,0,1,14,8,11,0,8,7,0,0,14,0,0,6,1795,1,1,"London : printed for James Ridgway, York Street, St. James's Square, [1795?].",London,247,male,,1794,FALSE,"f(quianar, w~ih scguies, or pieces , niade of ivory, or wood. called kings , knigeh, biups, kiixts, o: icrs, rooks , and pawn , is. .lr or lac'inil A r': akizd Ruk'il foi; o'i i, rbin,, t.'c. TILE kiag and Lils o bsicer, being eight peres, are placed upon te"
0312600702_000001,"Analysis of the game of chess. By Mr. Philidor. A new edition, improved and greatly enlarged. To which is added, several parties, played by the author blindfold, against three adversaries.","Philidor, Francois Danican",115,0,0,0,0,6,1,7,0,0,0,1,0,4,6,0,0,1,11,0,11,1,0,0,2,14,3,8,0,6,8,0,1,22,0,0,2,1790,2,2,"London : printed for P. Elmsly, in the Strand, MDCCXC. [1790].",London,186,male,1726,1795,FALSE,"ANALYSIS OF THE G A M E o F C H E S S. BY MR. PH I L I D R. IMPROVED AND GREA'ILY ENLARGED. TO WHICH ARE ADDED, SEVERAL PARTIES, PLAYED BY THE AUTHOR BLINDFOLD AGAINST ITHREE ADVERSARIES. V O L II LONDON: PRINTED FOR P. ELMISLY, I"
1259000400_000010,Chess analysed: or instructions by which a perfect knowledge of this noble game may in a short time be acquir'd. By A. D. Philidor.,"Philidor, Francois Danican",288,3,0,0,0,18,9,4,0,0,0,0,0,15,7,0,0,0,42,0,33,0,0,0,0,48,1,2,2,48,22,0,0,28,0,0,6,1787,1,1,"London : printed for C. Nourse, in the Strand, M.DCC.LXXXVII. [1787].",London,155,male,1726,1795,FALSE,"Pieces ; and secondly, to put his Queen upon the p.ook that covers your King . 25 B. ( 32) 25 B. The Queen at her King's Bisiop's fourth Square . TY. The Queen at her King's fourth Square (p), 26 B. The Queen takes the Queen . W. The"
1229600500_000011,"Chess made easy. New and comprehensive rules for playing the game of chess; with examples ... To which is prefixed a pleasing account of its origin: ... and the morals of chess, written by ... Dr. Franklin.",Benjamin Franklin,188,1,0,0,0,34,3,4,0,0,0,0,0,4,10,0,0,0,21,0,16,0,0,0,3,33,3,7,1,25,7,0,1,14,0,0,1,1800,1,1,"London : printed for H. D. Symonds, and T. Hurst, by J. Cundee, 1800.",London,74,male,1706,1790,TRUE,"square . B. The king , knight at his king's bishop's third square . 10 IF. The king's bishop , at his queen's knight's third square . B. The queen at her king's square . 11 IW. The king's knight at the black king'i bishop's second square . B. The"
0477200300_000013,Chess analysed: or instructions by which a perfect knowledge of this noble game may in a short time be acquir'd. By A. D. Philidor.,"Philidor, Francois Danican",294,0,0,0,0,25,9,3,0,0,0,2,0,8,15,0,0,0,43,0,31,0,0,0,2,46,1,7,1,49,16,0,0,34,0,0,2,1750,1,1,"London : printed for J. Nourse, and P. Vaillant, in the Strand, M.DCC.L. [1750].",London,154,male,1726,1795,FALSE,at his own Square . [W. The Queen's Bishop takes the Bishop . 16 B. The Queen retakes the Bishop . W. theking's Knight at the black King's Knight's fourth Square . 17 B. The King's Knight at his Rook's third Square . W. The Queen's Knight at his Bishop's
0477200300_000016,Chess analysed: or instructions by which a perfect knowledge of this noble game may in a short time be acquir'd. By A. D. Philidor.,"Philidor, Francois Danican",304,1,0,0,0,22,8,7,0,0,0,0,0,9,7,0,0,0,53,0,39,0,0,0,0,36,3,6,0,48,22,0,0,38,0,0,5,1750,1,1,"London : printed for J. Nourse, and P. Vaillant, in the Strand, M.DCC.L. [1750].",London,154,male,1726,1795,FALSE,Rook's Pawn two Steps. 20 W. The King's Pawn one Step. B. The Pawn takes the Pawn . 21 V The Queen's Pawn retakes the Pawn . B. The King's Knight at his Queen's fourth Square . 22 IV The Knight at his King's fourth Square (g). B. The Queen's
1259000400_000029,Chess analysed: or instructions by which a perfect knowledge of this noble game may in a short time be acquir'd. By A. D. Philidor.,"Philidor, Francois Danican",344,1,0,0,0,29,12,10,0,0,0,0,0,8,5,0,0,0,54,0,32,0,0,0,0,42,2,4,0,44,48,0,0,47,0,0,6,1787,1,1,"London : printed for C. Nourse, in the Strand, M.DCC.LXXXVII. [1787].",London,155,male,1726,1795,FALSE,King's Knight's fourth Square . 12 W. The Queen at her third Square . B. The King's Knight takes the King's Knight's Pawn . i3. W. The King's Knight at his home. B. The Queen at the white King's Square giving check . 14 W. The King retires. B. The
1259000400_000015,Chess analysed: or instructions by which a perfect knowledge of this noble game may in a short time be acquir'd. By A. D. Philidor.,"Philidor, Francois Danican",295,2,0,0,0,22,7,5,0,0,0,0,0,8,13,0,0,0,50,0,41,0,0,0,1,42,2,1,1,52,11,0,0,32,0,0,5,1787,1,1,"London : printed for C. Nourse, in the Strand, M.DCC.LXXXVII. [1787].",London,155,male,1726,1795,FALSE,The Queen's Pawn one Move. 8 W. The King's Knight at his Queen's third Square . B. The Queen at her King's second Square . 9 W. The Queen's Knight at his Bishop's third Square . B.the King's Knight at his Bishop's third Square . 10 W. The Queen at
1259000400_000004,Chess analysed: or instructions by which a perfect knowledge of this noble game may in a short time be acquir'd. By A. D. Philidor.,"Philidor, Francois Danican",309,1,0,0,0,28,5,6,0,0,0,0,0,9,6,0,0,0,46,0,38,0,0,0,1,46,1,5,0,50,22,0,0,33,0,0,12,1787,1,1,"London : printed for C. Nourse, in the Strand, M.DCC.LXXXVII. [1787].",London,155,male,1726,1795,FALSE,"(p). 21 W. The Queen's Knight's Pawn one Move. B. The Queen's Rook's Pawn one Move. 22 W. The King's Knight's Pawn two Steps. b.theking's Knight at his Queen's fourthsquare. 23 W. The Knight at his King's Knight's third Square (q). (n) He is forced to play this Pawn ,"
0418300300_000014,Chess analysed: or instructions by which a perfect knowledge of this noble game may in a short time be acquir'd. By A. D. Philidor.,"Philidor, Francois Danican",286,2,0,0,0,29,6,5,0,0,0,0,0,9,13,0,0,0,47,0,40,0,0,0,1,39,2,1,1,47,10,0,0,29,0,0,5,1791,1,1,"London : printed for F. Wingrave, successor to Mr. Nourse, in the Strand, 1791.",London,151,male,1726,1795,FALSE,"The King's Pawn one Step, attacking the white Queen . II W. The King's Knight's Pawn takes the Pawn . B. The King's Knight's Pawn retakes the Pawn . 12 W. The Queen takes the Pawn . B. The Queen's Bishop at the white King's Knight's fourth Square . i3."
0090701000_000007,"Analysis of the game of chess; a new edition, greatly enlarged. By A. D. Philidor.","Philidor, Francois Danican",300,1,0,0,0,28,2,7,0,0,0,1,0,12,6,0,0,1,49,0,33,0,0,0,2,44,2,4,2,50,25,0,0,31,0,0,0,1777,1,1,"London : printed for P. Elmsley, in the Strand, MDCCLXXVII. [1777].",London,316,male,1726,1795,FALSE,"the game . It is true, that his queen's pawn , being now on the same line with its king , appears to have the same advantage, of having no opposition from your pawns , to make a queen : however, the difference is great, because his pawn being entirely"
0435700600_000016,Chess analysed: or instructions by which a perfect knowledge of this noble game may in a short time be acquir'd. By A. D. Philidor.,"Philidor, Francois Danican",290,1,0,0,0,17,7,6,0,0,0,0,0,9,6,0,0,0,53,0,38,0,0,0,1,37,3,3,0,46,21,0,0,38,0,0,4,1762,1,1,"London : printed for J. Nourse, and P. Vaillant, in the Strand, M.DCC.LXII. [1762].",London,151,male,1726,1795,FALSE,his Queen's Knight's third Square . B. The Queen's Rook's Pawn two Steps. 20 I'. The King's Pawn one Step. B. The Pawn takes the Pawn . 21 tw. The Queen's Pawn retakes the Pawn . B. The King's Knight at his Queen's fourth Square . 22 IF. The Knight
0083501100_000032,"The compleat gamester: in three parts. Containing, I. The court gamester: Or, Full and Easy Instructions for playing the Games of Ombre, Quadrille, Quintille, Picquet, Basset, Faro, and the Royal Game of Chess. II. The city gamester: Or, True Manner of playing the most usual Games at Cards, viz. Whist, All-Fours, Cribbidge, Put, Lue, Brag, &c. With several diverting Tricks upon the Cards. Also Rules for playing at All the Games both Within and Without the Tables; and at English and French Billiards: With the Laws of each Game annexed, to prevent Disputes. III. The gentleman's diversion: or, the arts of riding, racing, archery, Cocking, and Bowling. Written for the Use of the Young Princesses, by Richard Seymour, Esq;","Seymour, Richard, Esq",183,0,0,0,0,19,5,10,0,0,0,0,0,0,16,1,0,0,39,0,7,0,0,0,1,30,8,11,1,9,7,0,2,11,0,0,6,1739,1,1,"London : printed for E. Curll, at Pope's Head, in Rose-Street, Covent-Garden; and J. Hodges, at the Looking-Glass, on London-Bridge, 1739.",London,333,unknown,,,FALSE,"are somewhat skilled therein; we hall shall extrac them faithfully for the Benefit of our Pupils. It is to be observed, I. That the pawns of the king , bishop , and queen , must move before the knights ; for were they to move last, the game would be"
0418300300_000021,Chess analysed: or instructions by which a perfect knowledge of this noble game may in a short time be acquir'd. By A. D. Philidor.,"Philidor, Francois Danican",278,2,0,0,0,26,5,3,0,0,0,0,0,10,13,0,0,0,40,0,34,0,0,0,1,36,2,5,0,46,18,0,0,34,0,0,3,1791,1,1,"London : printed for F. Wingrave, successor to Mr. Nourse, in the Strand, 1791.",London,151,male,1726,1795,FALSE,King castles on his Queen's Side. 12 W. The King's Rook at its King's Square . B. The Queen retires at her King's Bishop's Square (a). i3. W. The Queen at her Rook's fourth Square . B. The King at his Queen's Knight's Square . 14 W. The Queen's Bishop
0090701000_000027,"Analysis of the game of chess; a new edition, greatly enlarged. By A. D. Philidor.","Philidor, Francois Danican",232,1,0,0,0,34,2,4,0,1,0,0,0,4,4,0,0,0,31,0,23,0,1,0,4,32,6,4,0,47,7,0,0,26,0,0,1,1777,1,1,"London : printed for P. Elmsley, in the Strand, MDCCLXXVII. [1777].",London,316,male,1726,1795,FALSE,"his part, to retake with his queen's bishop's pawn , because his pieces would be then lhut up again, and besides occupy less ground than yours. 1t 76 3 9 W. The king's pawn , one move. B. The queen's bishop's pawn , one moves 10 W. The queen ,"
0090701000_000034,"Analysis of the game of chess; a new edition, greatly enlarged. By A. D. Philidor.","Philidor, Francois Danican",223,0,0,0,0,20,4,2,0,0,0,1,0,7,5,0,0,0,46,0,28,0,1,0,2,30,5,9,1,28,8,0,0,24,0,0,2,1777,1,1,"London : printed for P. Elmsley, in the Strand, MDCCLXXVII. [1777].",London,316,male,1726,1795,FALSE,"one move. W.'thb; king's koight, at the adverse king's fourth , square . B. The king's knight , at his.bifhop's third square . (a) 6 W. The queen's pawn , two moves. V V B. The queen's pawn , one move. 7 W. The king's knight , at his queen's"
0668400500_000004,Chess analysed: or instructions by which a perfect knowledge of this noble game may in a short time be acquir'd. By A. D. Philidor.,"Philidor, Francois Danican",291,1,0,0,0,26,5,6,0,0,0,0,0,9,6,0,0,0,45,0,35,0,0,0,1,41,1,5,0,44,20,0,0,35,0,0,11,1773,1,1,"London : printed for J. Nourse, and P. Vaillant, M.DCC.LXXIII. [1773].",London,151,male,1726,1795,FALSE,"Square .. 23 W. The Knight at his King's Knight's third Square (q). (s) He is forced to play this Pawn , to hinder you front pushing your King's Biflop's Pawn upon his Queen . (o) This King's Rook's Pawn is played to unite all your Pawns together, and pull"
