PassageID,Title,Author,Total termFreq,termFreq(ag),termFreq(alembert),termFreq(author),termFreq(book),termFreq(celebr),termFreq(composit),termFreq(diderot),termFreq(eleg),termFreq(encyclopaedia),termFreq(franc),termFreq(french),termFreq(friend),termFreq(gener),termFreq(geniu),termFreq(god),termFreq(govern),termFreq(helvetiu),termFreq(human),termFreq(king),termFreq(knowledg),termFreq(law),termFreq(letter),termFreq(literari),termFreq(literatur),termFreq(majesti),termFreq(merit),termFreq(mind),termFreq(modern),termFreq(moral),termFreq(opinion),termFreq(pari),termFreq(persecut),termFreq(philosoph),termFreq(philosophi),termFreq(polit),termFreq(principl),termFreq(progress),termFreq(public),termFreq(reason),termFreq(reign),termFreq(religi),termFreq(religion),termFreq(rousseau),termFreq(societi),termFreq(superior),termFreq(talent),termFreq(thought),termFreq(truth),termFreq(univers),termFreq(virtu),termFreq(voltair),termFreq(wit),termFreq(work),termFreq(world),termFreq(writer),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0180500600_000021,An examination of the principles of the French Revolution. By a Late Dignitary of the Gallican Church.,Jean-Baptiste Duvoisin,68,1,0,2,0,0,0,0,0,0,5,1,0,0,0,2,1,1,1,1,0,7,1,0,1,0,0,0,0,1,1,0,2,2,3,3,1,1,3,0,1,1,15,1,1,0,0,0,2,0,2,2,0,1,0,1,1796,1,1,"London : printed by George Cawthorn, British Library, Strand, 1796.",London,100,male,1744,1813,FALSE,"of usurpers: it became necessary to attack the throne with success, that the altar should be overthrown on which it was placed. Besides, the plan and execution of the French Revolution are, in a great part, the work of a philosophic set, too long em boidened by the weakness and"
0207400200_000285,"A new geographical, historical, and commercial grammar; and present state of the several kingdoms of the world. Containing, I. The Figures, Motions, and Distances of the Planets, according to the Newtonian System, and the latest Observations. II. A general View of the Earth considered as a Planet; with several useful Geographical Definitions and Problems. III. The grand Divisions of the Globe into Land and Water, Continents and Islands. IV. The Situation and Extent of Empires, Kingdoms, States, Provinces, and Colonies. V. Their Climate, Air, Soil, vegetable Productions, Metals, Minerals, natural Curiosities, Seas, Rivers, Bays, Capes, Promontories, and Lakes. VI. The Birds and Beasts peculiar to each Country. Vii. Observations on the Changes that have been any where observed upon the Face of Nature, since the most early Periods of History. Viii. The History and Origin of Nations: their Forms of Government, Religion, Laws, Revenues, Taxes, naval and military Strength, Orders of Knighthood, &c. IX. The Genius, Manners, Customs, and Habits of the People. X. Their Language, Learning, Arts, Sciences, Manufactures, and Commerce. XI. The chief Cities, Structures, Ruing, and artificial Curiosities. XII. The Longitude, Latitude, Bearings, and Distances of principal Places from London. To Which Are Added, I. A Geographical Index, with the Names of Places alphabetically arranged. II. A Table of the Coins of all Nations, and their Value in English Money. III. A Chronological Table of remarkable Events from the Creation to the present Time. By William Guthrie, Esq. The astronomical part by James Ferguson, F.R.S. Illustrated with a correct set of maps, engraved by Mr. Kitchin, Geographer.",William Guthrie,69,2,0,0,0,0,0,0,2,0,8,7,0,0,2,0,4,0,3,0,0,0,3,2,1,1,2,1,1,2,0,0,0,2,3,2,1,0,0,0,2,1,4,0,0,1,0,0,0,3,0,1,0,3,0,5,1785,1,1,"London : printed for Charles Dilly, in the Poultry; and G.G.J. and J. Robinson, in Pater-Noster Row, 1785.",London,972,male,1708,1770,FALSE,"plcarce, lga gloire anx jir'cls d. fjiclds. Amen. leainilng AND LEARNED MENTHE Frenih, like the other nations of Europe, were for many centuries immerscd in barbarity. Ihe fine learning they began t6 acquire, was not of that kind which improves the underfianding, correcs the taste, or regulates the affelions. It"
0801200202_000005,"Critical, poetical, and dramatic works. By John Penn, Esq. ...",John Penn,44,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,1,2,0,1,3,0,0,0,0,1,1,0,1,3,1,0,1,2,2,1,1,0,1,0,1,1,3,2,0,2,2,0,0,0,2,0,1,1,1,1798,2,2,"London : sold by Hatchard, Piccadilly, [1798].",London,493,male,1760,1834,FALSE,"to promote it? A farther difference may, it is true, be seen in envy alone carrying this spirit into malevolence. That love of fame which produces emulation, has been sometimes excused as i The last infirmity of noble mind . And, surely, in youth we might rather be in tined"
0262201100_000138,"A compendious abstract of the history of the church of Christ, from its first foundation to the eighteenth century. With a faithful and circumstantial account of the Acts of the Apostles; of the Lives of the Primitive Christians; of the general Persecutions raised against them by the Pagan Emperors; of the Oecumencial Councils; of the Chief Pastors; of the Condemnation of ancient Heresies; of the defective Systems of Pagan Philosophy; of the Dispersion of the Jews, the Destruction of the Temple of Jerusalem, and the vain Attempt of the Emperor Julian to rebuild it; of the Downfal of Idolatry; of the Suppression of Schisms; of the Conversion of Nations; of the Rise of Mahometanism; of the Crusades; With Several Other Remarkable Events And Occurrences. Illustrated With A brief Detail of the eminent Virtues and Apostolic Labours of the holy Fathers, learned Doctors, ecclesiastical Writers, renowned Martyrs, and other great Saints, who have flourished in every Age down to the present, &c. By the Rev. William Gahan, O. S. A.",William Gahan,47,1,0,0,1,0,1,1,1,0,1,1,0,0,1,2,0,0,1,0,0,0,0,0,1,0,1,2,0,0,1,1,0,3,1,0,1,1,0,4,0,0,3,1,0,0,2,0,2,3,0,2,3,2,1,1,1795,1,1,"Dublin : printed by T. Mádonnel, No. 50, Essex-Street, MDCCXCV. [1795].",Dublin,419,male,1730,1804,FALSE,"lively rallies of a poignant wit , on which account they have been greedily received, whilst the an fwers are negleted and forgotten, perhaps because they are not written in so diverting or en tertainig'""a ffyle.. It is to be wifhied however, that ithdfe who have met with the objections"
0091300201_000137,"General biography; or lives, critical and historical, of the most eminent persons of all ages, countries, conditions, and professions, arranged according to alphabetical order. Chiefly composed by John Aikin, M.D. and the late Rev. William Enfield, LL.D. Volume the First.",John Aikin,55,1,0,3,0,1,0,1,3,2,1,0,1,2,2,0,0,0,1,2,2,0,1,1,2,0,2,1,0,0,0,5,0,1,0,4,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,5,2,2,1799,1,10,"London : printed for G. G. and J. Robinson, Pater-Noster-Row; G. Kearsley, Fleet-Street; R. H. Evans (successor to Mr. Edwards), Pall-Mall; and J. Wright, Opposite Bond-Street, Piccadilly. - Also at Edinburgh for Bell and Bradfute, 1799-[1815].",London,569,male,1747,1822,FALSE,"p rr h.; : anctioi of ihe moving powers, ard considr; i' e one s produling alone the mo: in of dte body in the second instant, and the other as employed to destrpvthat which it had in the first. Tli'h principle he afterwards applied to the therrv of equilibrium,"
0958001101_000040,"Essays moral and literary, by Vicesimus Knox, M.A.",Vicesimus Knox,52,1,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,1,6,0,2,0,0,0,0,0,1,0,2,2,2,0,0,5,2,1,3,2,1,0,0,0,2,1,1,2,0,1,0,0,2,1,0,1,2,3,1783,1,2,"Dublin : printed by R. Marchbank, No. 2, Cork-Hill, M,DCC,LXXXIII. [1783].",Dublin,371,male,1752,1821,TRUE,"substitute, in the place of him and of all the ancient naturalifis, the works of Boyle, of Newton, of Butfon, and of the numerous writers in the Philosophical Transactions. But for their defects in natural, the ancients compensate by their excellence in moral , philosophy . Mechanical instruments were not"
0416100200_000032,Letters from a tutor to his pupils.,William Jones,58,1,0,0,1,1,1,0,1,0,1,1,1,1,6,0,0,0,0,0,2,0,1,1,2,0,1,1,0,0,1,1,0,1,1,0,2,0,2,0,2,0,0,0,1,1,1,1,4,0,0,6,6,3,0,2,1784,1,1,"London : printed for G. Robinson, in Pater-Noster Row, MDCCLXXXIV. [1784].",London,198,male,1726,1800,FALSE,"a witty one, he will do but little mischief; for poison is never swallowed, as such, but in a fit of despair. Wit may conspire with truth to give us pleasure; as wholesome wine may be brought to table in the richest vefel: but wit , when possessed by men"
1071101100_000031,"A pastoral instruction on the duties of Christian citizens, addressed to the Roman Catholics of the Archdiocess of Dublin. By John Thomas Troy, D. D. &c. With observations on Particular Passages of a Late Publication Entitled ""the Roman Catholic claim to the elective ""franchise, in an Essay, &c. "" By Charles Francis Sheridan, Esq.","Troy, John Thomas",60,0,0,7,0,0,0,1,0,1,0,1,0,2,0,2,0,0,1,0,0,0,1,1,0,1,1,2,3,0,0,0,1,10,2,0,1,0,0,1,0,2,6,0,1,0,1,0,3,0,1,5,0,0,1,1,1793,1,1,"Dublin : printed by M. Mills for P. Wogan, 23, Old-Ebridge, and sold by James Moore, 45, College-Green, William Jones, 86, Dame-Street, P. Byrne, Grafton-Street, T. Mc. Donnel, 50, Essex-Street, William Corbet, 57, Great Britain-Street, MDCCXCIII. [1793].",Dublin,135,male,1739,1823,FALSE,"pleasing delusion of impunity in the next life. Other infidel and licentious philosophers , particularly Roujeau, appeal. sometimes to the judgement of readers: Voltaire declines that tribunal, and constantly invokes and seduces the imagination, which operates more effetually than the reasoning faculties on the generality of mankind, and too often"
0655600600_000036,"Sketches of a history of literature: containing lives and characters of the most eminent writers in Different Languages, Ancient and Modern, and critical remarks on their works. Together with several literary essays. The whole designed as a directory, t Guide the Judgment and form the Taste in Reading the Best Authors. By the late Robert Alves, A.M. To which is prefixed, a short biographical account of the author.",Robert Alves,55,0,1,1,2,0,0,0,3,0,3,5,1,3,1,0,1,0,1,0,0,0,1,0,8,0,0,1,2,1,1,0,0,1,1,1,2,0,0,1,0,0,3,1,0,0,0,0,1,0,0,1,1,2,2,2,1794,1,1,"Edinburgh : printed by Alex. Chapman and Co. Fish-Market, M,DCC,XCIV. [1794].",Edinburgh,311,male,1745,1794,FALSE,"yet as it recommeds the savage state as preferable to the social, it faors too much of his usual excentricity and wildness t. His own "" Couonfons,"" lately publithed, are a plain demaonftraion of his vanity and weakness. With all that candour and appearance of truth which they bear, they"
0025700100_000002,"Observations on man, his frame, his duty, and his expectations. In two parts. Part. I. Containing Observations on the Frame of the Human Body and Mind, and on their Mutual Connexions and Influences. Part. II. Containing Observations on the Duty and Expectations of Mankind. By David Hartley, M.A. Reprinted from the author's edition in 1749. To which are now added, notes and additions to the Second part; translated from the German of the Rev. Herman Andrew Pistorius, Rector of Poseritz in the Island of Rugen. Also a Sketch of the life and Character, and a Head of the author.",David Hartley,79,3,0,2,0,2,1,0,1,0,0,0,3,2,2,0,0,0,5,0,2,1,0,1,1,0,0,2,1,9,1,0,0,4,7,0,4,0,2,0,0,4,2,0,2,0,1,1,1,0,0,0,0,10,2,0,1791,1,1,"London : printed for J. Johnson, No. 72, St. Paul's Church-Yard, MDCCXCI. [1791].",London,806,male,1705,1757,TRUE,"it shall have attained to its corresponding moral consummation. It arose from the union abovementioned, of talents in the moral science with natural philosophy , and particularly from the professional knowledge of the human fiame, that Dr. Hartley was enabled to bring into one view the various arguments for his"
0515500104_000092,"The history of modern Europe. With an account of the decline and fall of the Roman Empire, and a view of the progress of society. From the rise of the modern kingdoms to the Peace of Paris, in 1763. In a series of letters from a nobleman to his son. A new edition, carefully corrected. ...",William Russell,61,3,0,0,0,0,1,0,2,0,1,1,0,3,1,2,0,1,3,0,1,1,2,0,2,0,0,2,0,1,2,0,2,1,0,5,2,1,0,4,0,6,1,0,2,0,1,1,1,1,0,0,1,0,1,2,1789,4,5,"London : printed for G. G. J. and J. Robinson, Paternoster-Row; and A. Hamilton, jun. Falcon-Court, Fleet-Street, 1789.",London,568,male,1741,1793,FALSE,"more particularly to be found In the tragedies of Racine, the fables of La Fontaine, and the comedies of Moliere, whose wonderful talent for ridiculing whatever is affected or incongruous in behaviour, as well as of exposing vice and folly, contributed no: a little to that happy change which now"
1694800100_000255,"A new system of modern geography: or, A geographical, historical, and commercial grammar; and present state of the several kingdoms of the world. Containing, I. The figures, motions, and distances of the planets, according to the Newtonian system and the latest observations. II. A general view of the earth considered as planet; with several useful geographical definitions and problems. III. The grand divisions of the globe into land and water, continents and Islands. IV. The situation and extent of empires, kingdoms, states, provinces, and colonies. V. Their climates, air, soil, vegetable productions, metals, minerals, natural curiosities, seas, rivers, bays, capes, promontories, and lakes. VI. The birds and beasts peculiar to each country. VII. Observations on the change, that have been any where observed up on the peace of nature since the most early periods of history. VIII. The history and origin of nations, their form of government, religion, laws, revenues, taxes, naval and military strength. IX. The genius, manners, customs, and habits of the people. X. Their language, learning, arts, sciences, manufactures, and commerce. XI. The chief cities, structures, ruins, and artificial curiosities. XII. The longitude, latitude, bearings, and distances of principal places from London. To which are added, I. A geographical index, with the names of places alphabetically arranged. II. A table of the coins of all nations, and their value in English money. III. A chronological table of remarkable events from the creation to the present time. By William Guthrie, Esq; the astronomical part by James Ferguson, F.R.S.",William Guthrie,71,2,0,0,0,0,0,0,1,0,10,6,0,2,4,0,4,0,4,0,1,0,4,2,0,1,0,1,1,2,0,0,0,1,3,1,1,0,1,0,1,1,4,0,0,2,1,1,0,3,0,1,0,2,0,3,1780,1,1,"London : Printed for C. Dilly, in the Poultry; and G. Robinson, Pater Noster Row, MDCCLXXX. [1780].",London,854,male,1708,1770,FALSE,"thle Frenzh began to write with elegoance in their own language. The Academy frang~olfe wras fbirated for this purpose; and though their labours, considered as a body, were not so Successful as might have been expected, some particular academicians have done great service to letters . In faca, literary copartnerfhips"
0133800600_000034,"Letters, from M. De Voltaire, to several of his friends. Translated from the French by the Rev. Dr. Franklin.",Voltaire,66,0,0,5,0,2,0,0,0,0,2,3,1,3,0,1,0,1,2,1,0,0,6,0,2,0,0,1,1,0,0,0,3,7,2,0,0,0,2,2,0,0,1,1,0,0,0,1,4,0,2,5,0,1,2,2,1770,1,1,"London : printed for T. Davies, in Russel-Street, Covent-Garden; and J. Wheble, at No. 20, Pater-Noster Row, MDCCLXX. [1770].",London,237,male,1694,1778,TRUE,"upon the strength of her word, or from mere idleness. Good God ! ofme, who never so much as pronounced the name of John James four times in my life; who never read any of his melancholy reveries, because I hold it as an eftabliihed maxim, that he who would"
0107500201_000040,"Essays moral and literary. By Vicesimus Knox, M. A. Late Fellow of St. John's College, Oxford. ...",Vicesimus Knox,51,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,2,0,4,0,0,1,0,0,2,0,4,2,2,0,0,3,2,1,1,1,1,2,0,0,2,1,1,2,0,0,1,0,2,1,0,1,4,1,1800,1,3,"Basil : printed and sold by James Decker. Strasburgh: sold by F. G. Levrault, 1800.",Basel,379,male,1752,1821,TRUE,"their attainments, mean at the same time to increase their value, and acquire reputation. Every step of progressive advancement fills the breast of the proficient with a higher opinion of his own merit , and confirms his consciousness of self dignity. But the world is not privy to every new"
