PassageID,Title,Author,Total termFreq,termFreq(anim),termFreq(appear),termFreq(bai),termFreq(beast),termFreq(breed),termFreq(brother),termFreq(cafe),termFreq(carri),termFreq(carriag),termFreq(cart),termFreq(cattl),termFreq(chees),termFreq(cloth),termFreq(colt),termFreq(committe),termFreq(common),termFreq(corn),termFreq(cow),termFreq(cure),termFreq(cut),termFreq(eat),termFreq(farmer),termFreq(feed),termFreq(feet),termFreq(follow),termFreq(foot),termFreq(forc),termFreq(fore),termFreq(grass),termFreq(hai),termFreq(hand),termFreq(hard),termFreq(hog),termFreq(holi),termFreq(horf),termFreq(horn),termFreq(hors),termFreq(kind),termFreq(know),termFreq(larg),termFreq(leg),termFreq(littl),termFreq(mare),termFreq(market),termFreq(mile),termFreq(morn),termFreq(near),termFreq(rent),termFreq(ride),termFreq(road),termFreq(run),termFreq(sheep),termFreq(theep),termFreq(tither),termFreq(ware),termFreq(water),termFreq(week),termFreq(white),termFreq(wool),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0085100302_000079,"England displayed. Being a new, complete, and accurate survey and description of the Kingdom of England, and principality of Wales. Containing, I. A full and ample Account of whatever is remarkable in every County, City, Town, Village, Hamlet, and Parish in England and Wales. II. Description of the various Manufactures and other useful Arts established in different Parts of this Kingdom. III. Accounts of the Nature and Produce of the various Kinds of Land, with a complete History of the modern Improvements in Agriculture, Gardening, &c. IV. An historical Account of all the Forts, Castles, Roman Military Ways, Docks, Harbours, Creeks, Bays, &c. with the Particulars of their ancient and present State. V. A full Description of all the natural and artificial Curiosities of this Kingdom; such as Rocks, Mines, Caverns, Lakes, Grottos, Fossils, Minerals, Abbeys, Cathedrals, Churches, Palaces, and the Seats of the Nobility and Gentry. VI. A faithful Narrative of all Improvements made in the Roads, Rivers, and Canals of this Kingdom, for the Convenience of Travelling, and the Benefit of Inland Navigation. The whole forming such an accurate and comprehensive Account of this Country, as has never yet been published, and will be equally entertaining and instructive. By a society of gentlemen: Each of whom has undertaken that Part for which his Study and Inclination has more immediately qualified him. The particulars respecting England, revised, corrected, and improved, by P. Russell, Esq; and those relating to Wales, by Mr. Owen Price.",Society of Gentlemen,51,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,3,6,0,1,1,4,1,1,1,1,0,0,3,5,1,0,2,0,0,1,7,0,0,1,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,2,0,0,1769,2,2,"London : printed for the authors, by Adlard and Browne, Fleet-Street: and sold by S. Bladon, No. 28, T. Evans, No. 54, and J. Coote, No. 16, in Pater-Noster Row; W. Domville, and F. Blythe, at the Royal Exchange, MDCCLXIX. [1769].",London,381,unknown,,,FALSE,"and reckon the mean crop at fortyfive. They sow a few peasei and upon turnip land sow four buihels per acre, and gain about thirty in return. For rye they stir twice; sometimes sow it on turf on one earth : two bushels of seed; the crop thirty. For tirrneps"
0815300400_000038,Essays and notes on husbandry and rural affairs. By J.B. Bordley. [Three lines of verse].,"Bordley, J. B. (John Beale)",69,0,2,0,5,5,0,0,0,0,0,10,0,0,0,0,1,1,5,1,2,2,1,1,0,0,0,0,2,2,4,0,0,2,0,0,0,1,4,0,8,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,4,1,0,0,1799,1,1,"Philadelphia : Printed by Budd and Bartram, for Thomas Dobson, at the stone house, no 41, South Second Street, 1799. (Copyright secured according to law).",Philadelphia,624,male,1727,1804,FALSE,"iron top, for laying on the cakes to be heated a little for breaking. A block stands. by it, on which the cakes are broken. Mr. Moody is singular in the practice of sweating cattle , for promoting their fat. tening. He says, the hotter they are kept the better"
0070200103_000034,"A six months tour through the North of England. Containing, an account of the present state of agriculture, manufactures and population, in several Counties of this Kingdom. Particularly, I. The Nature, Value, and Rental of the Soil. II. The Size of Farms, with Accounts of their Stock, Products, Population, and various Methods of Culture. III. The Use, Expence, and Profit of several Sorts of Manure. IV. The Breed of Cattle, and the respective Profits attending them. V. The State of the Waste Lands which might and ought to be cultivated. VI. The Condition and Number of the Poor, with their Rates, Earnings, &c. Vii. The Prices of Labour and Provisions, and the Proportion between them. Viii. The Register of many curious and useful Experiments in Agriculture, and general Practices in rural Oeconomics communicated by several of the Nobility, Gentry, &c. &c. Interspersed With Descriptions of the Seats of the Nobility and Gentry; and other remarkable Objects: Illustrated with Copper Plates of such Implements of Husbandry, as deserve to be generally known; and Views of some picturesque Scenes, which occurred in the Course of the Journey. In four volumes. ...",Arthur Young,58,0,0,0,1,1,0,0,1,0,2,5,1,0,0,0,2,1,9,0,0,0,1,1,0,2,0,0,0,1,5,1,0,0,0,0,1,5,1,3,1,0,1,0,0,1,0,0,4,0,0,0,5,0,0,0,0,1,0,1,1770,3,4,"London : printed for W. Strahan; W. Nicoll, No 11. in St. Paul's Church-Yard; B. Collins, at Salisbury; and J. Balfour, at Edinburgh, MDCCLXX. [1770].",London,450,male,1741,1820,TRUE,"Barley 3 Oats and then let it lie to graze itself. And, I. Fallow 2 Wheat 3 Barley 4 Clover 5 Wheat 6 Oats 7 Barley 8 Oats, [ 190 ] 8 Oats, and then lye as before; for this these slovens deserve to be hanged. Of wheat they sow"
1696900200_000021,"Owen's new book of fairs, published by the King's Authority. Being a complete and authentic account of all the fairs in England and Wales, as they have been settled to be held since the alteration of the Stile. Noting likewise the commodities which each fair is remarkable for furnishing; also the days on which markets are respectively held; with the distances from London; and the number of members which each place sends to Parliament. A new edition. To which is added, an abstract of all the acts of Parliament relating to fairs.","Owen, William",162,0,0,0,0,0,0,0,0,0,0,53,7,2,0,0,1,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,18,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,16,0,26,0,3,1,0,1784,1,1,"London : Printed for W. Owen, No. 11, Fleet Street; and Mess. Goadby and Co. at Sherborne, MDCCLXXXIV. [1784].",London,142,male,,,FALSE,"cattle and theep . Mionday· before Old Midsummer July 5, - for itheep and horned cattle . Gutefling. May 23, for cattle and pedlary). hayl/ramn (58). April 5, for horned cattle and pedlary. June 3, for cattle and pedlary. id~srtfold. Thursday after whitfun week , for catdle and pediary. haf~ings"
0958500103_000037,"A six months tour through the North of England: containing, an account of the present state of agriculture, manufactures and population, in several Counties of this Kingdom. Particularly, I. The Nature, Value, and Rental of the Soil. II. The Size of Farms, with Accounts of their Stock, Products, Population, and various Methods of Culture. III. The Use, Expence, and Profit of several Sorts of Manure. IV. The Breed of Cattle, and the respective Profits attending them. V. The State of the Waste Lands which might and ought to be cultivated. VI. The Condition and Number of the Poor, with their Rates, Earnings, &c. Vii. The Prices of Labour and Provisions, and the Proportion between them. Viii. The Register of many curious and useful Experiments in Agriculture, and general Practices in rural Oeconomics communicated by several of the Nobility, Gentry, &c. &c. Interspersed With Descriptions of the Seats of the Nobility and Gentry; and other remarkable Objects; Illustrated with Copper Plates of such Implements of Husbandry, as deserve to be generally known; and Views of some picturesque Scenes, which occurred in the Course of the Journey. La seule vol de se procurer un corps complet Agriculture, seroit, sans doute, de rassembler les diverses observations quaeroient fourni dans chaque province. Encyclopedie. In Four Volumes. ...",Arthur Young,57,0,0,0,3,1,0,0,1,0,5,4,1,0,0,0,2,2,5,0,1,0,1,0,2,1,0,0,0,5,4,1,0,0,0,0,1,6,0,0,0,0,0,0,0,1,0,0,4,0,0,0,4,0,0,0,0,1,1,0,1770,3,4,"London : printed for W. Strahan; W. Nicoll, No 51. in St. Paul's Church-Yard; B. Collins, at Salisbury; and J. Balfour, at Edinburgh, M.DCC.LXX. [1770]-71.",London,489,male,1741,1820,TRUE,"Sheep . They marl a good deal, and find it a fine improvement, making the grass fatten well, and excellent for milk. Their breed of cattle the long horned . They reckon the profit of a cow at 4/. and a middling one to yield six gallons of milk a"
0248800900_000121,"A new, authentic, and complete collection of voyages round the world: undertaken and performed by royal authority. Containing a new, authentic, ... historical account of Captain Cook's first, second, third and last voyages, ... To which will be added, genuine narratives of other voyages ... This octavo edition ... Newly written by the editors, from the authentic journals of several principal officers and other gentlemen of the most distinguished naval and philosophical abilities, ... The whole now revised, corrected, and improved, by Capt. John Hogg, ...",,52,5,2,1,2,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,3,0,3,0,0,0,0,0,1,2,0,0,9,1,4,0,1,2,1,0,0,1,0,1,0,0,0,1,3,0,0,0,0,0,1,1,1785,1,1,"London : printed for Alex. Hogg, [1785?].",London,401,unknown,,,FALSE,"place under her feet , whenever she sits down: though few of these chauffets have fire in them, which indeed the climate renders unnecessary. Notwithstanding the natural iterility of the climate, industry has supplied this place with all the necefa ries, and even luxuries of life in the greatest profusion."
0800100117_000172,"The statistical account of Scotland. Drawn up from the communications of the ministers of the different parishes. By Sir John Sinclair, Bart. ...","Sir John Sinclair, 1st Baronet",49,0,1,0,0,4,0,0,2,0,4,2,1,0,0,0,0,0,3,0,1,1,4,1,0,0,0,0,0,1,0,2,1,0,0,0,1,5,2,0,1,1,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,0,4,1791,17,21,"Edinburgh : printed and sold by William Creech; and also sold by J. Donaldson, and A. Guthrie, Edinburgh; T. Cadell, J. Stockdale, J. Debrett, and J. Sewel, London; Dunlop and Wilson, Glasgow; Angus and Son; Aberdeen, M,DCC,XCI. [1791].",Edinburgh,654,male,1754,1835,FALSE,"are railed; but of these the quantities are so small, as scarcely to deserve notice. It is a comrnon observation here, that Galloway is not a wheat country, which is certainly true; but owing, perhaps, more to this than any other cause, that it is very little attended to, or"
1598900102_000071,"A six months tour through the North of England. Containing, an account of the present state of agriculture, manufactures and population, in several counties of this kingdom. Particularly, I. The nature, value, and rental of the soil. II. The size of farms, with accounts of their stock, products, population, and various methods of culture. III. The use, expence, and profit of several sorts of manure. IV. The breed of cattle, and the respective profits attending them. V. The state of the waste lands which might and ought to be cultivated. VI. The condition and number of the poor, with their rates, earnings, &c. VII. The prices of labour and provisions, and the proportion between them. VIII. The register of many curious and useful experiments in agriculture, and general practices in rural occonomics, communicated by several of the nobility, gentry, &c. &c. Interspersed with descriptions of the seats of the nobility and gentry; and other remarkable objects: illustrated with copper plates of such implements of husbandry, as deserve to be generally known; and views of some picturesque scenes, which occurred in the course of the journey. In four volumes.",Arthur Young,51,0,0,0,0,1,0,0,2,0,3,2,0,0,0,0,0,1,3,0,1,0,1,0,0,0,0,0,0,3,6,0,2,0,0,0,4,8,1,0,0,0,0,0,0,1,0,1,1,0,1,0,3,3,0,0,0,2,0,1,1771,2,4,"London : Printed for W. Strahan; W. Nicoll, No 51, in St. Paul's Church-Yard; T. Cadell, in the Strand; B. Collins, at Salisbury; and J. Balfour, at Edinburgh, MDCCLXXI. [1771].",London,475,male,1741,1820,TRUE,"s. to Is. 6d. per chaldron. They alwarys break up old grass , by paring and burning; confeqluently that methzod proves a Eonfiderable manuring; the expense, Paring, - .o z 3 0 burning, - 5 o Spreading,. - o 6 They reckon this fuzperior to all other manures. They nevecr"
1598900102_000035,"A six months tour through the North of England. Containing, an account of the present state of agriculture, manufactures and population, in several counties of this kingdom. Particularly, I. The nature, value, and rental of the soil. II. The size of farms, with accounts of their stock, products, population, and various methods of culture. III. The use, expence, and profit of several sorts of manure. IV. The breed of cattle, and the respective profits attending them. V. The state of the waste lands which might and ought to be cultivated. VI. The condition and number of the poor, with their rates, earnings, &c. VII. The prices of labour and provisions, and the proportion between them. VIII. The register of many curious and useful experiments in agriculture, and general practices in rural occonomics, communicated by several of the nobility, gentry, &c. &c. Interspersed with descriptions of the seats of the nobility and gentry; and other remarkable objects: illustrated with copper plates of such implements of husbandry, as deserve to be generally known; and views of some picturesque scenes, which occurred in the course of the journey. In four volumes.",Arthur Young,47,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,2,2,3,0,0,1,1,2,0,0,0,0,0,5,4,0,0,1,0,0,1,4,1,1,2,0,1,0,0,0,0,0,5,0,1,0,2,2,0,0,0,0,0,2,1771,2,4,"London : Printed for W. Strahan; W. Nicoll, No 51, in St. Paul's Church-Yard; T. Cadell, in the Strand; B. Collins, at Salisbury; and J. Balfour, at Edinburgh, MDCCLXXI. [1771].",London,475,male,1741,1820,TRUE,"their grais well the prodit~rof a cowv they' reckon at 51.; a good one gives frye gallons per' dayp; and about twto maintain a pig. In winter, while dry, ~ theyr keep them on firaw. Thely nlever iackle ~their carlves; thlofe wvhich are for the butcher have newv milk; gives"
0623900300_000118,"England described: or, the traveller's companion. Containing Whatever is curious in the several Counties, Cities, Boroughs, Market Towns and Villages of Note, in the Kingdom. Including Churches, Palaces, Seats of the Nobility and Gentry, British, Roman and Saxon Antiquities, Markets, Fairs, Members of Parliament for each County, City and Borough, &c. To which is added, as an appendix, a brief account of Wales.",,68,0,1,0,0,0,0,0,0,0,1,3,4,2,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,10,1,0,3,0,0,0,11,8,0,1,0,0,0,0,4,0,0,2,2,3,1,2,1788,1,1,"London : printed for R. Atkinson, MDCCLXXXVIII. [1788].",London,475,unknown,,,FALSE,"Its chief trade is in malt and corn , of which it is thought three hundred cart loads are often sold here on a market day. The bridge, which is now of timber, was anciently of stone. Here are two good free schools, one a grammar school, and one called"
1347900100_000051,"The traveller's pocket-book; or, Ogilby and Morgan's book of the roads, improved and amended, in a method never before attempted. Containing, I. An alphabetical list of all the cities, towns, and remarkable villages, showing in what ... they are situated. II. The distances in measured miles from London to all the cities, towns, and remarkable villages, in England and Wales, according to the new erected mile stones: and an account of such noblemens and gentlemens seats as lie near the road side. III. The cross roads in England and Wales. IV. A new whole sheet map of the roads in England and Wales, as also those in Scotland, fitted to bind with the book. V. The high roads in Scotland, measured from Edinburgh, with the principal cross roads, in English miles. VI. The circuits of the judges. VII. The post master-general's account of the nights that post-letters are despatched to the several trading towns. VIII. A list of the fairs in England and Wales, regulated according to the new stile.","Morgan, William",159,0,0,0,0,0,0,0,0,0,1,34,6,15,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,2,7,0,0,23,31,0,0,1,0,0,0,0,0,0,3,0,0,0,0,18,1,0,4,0,3,0,3,1785,1,1,"London : Printed for J. Buckland, J.F. and C. Rivington, B. ... [C.] Bowles, J. Johnson, S. Bladon, E. Newberry, J. Sewell, W. [Domville], J. Bew, J. Debrett, W. Lowndes, G. and T. Wilkie, and R. Baldwin, 1785.",London,230,male,,,FALSE,"a, hors. c. er's ware , turnerlv, braziery, chi: .a, Sc: lc, Eati. Tucf. horses and toys. birch befoms, rike, f r;, fcy he Scotto, East. Tuef. for horses and hones, leather bo ils. cabi .et, petty chapmen,. and all foits of other g;; ods a large Sbouldbam, Sept. 19,"
0153600400_000045,"Every farmer his own cattle doctor: containing, a full and clear account of the symptoms and causes of the diseases of cattle, with the most approved Prescriptions for their Cure. The whole adapted to the Capacities and suitable to the Circumstances of every Farmer and Countryman. On a plan more enlarged than any thing hitherto attempted. By John Swaine. Among an infinite Variety, the following Diseases, with their Causes and Cure will be found in this work, fully explained, and rendered clear and plain to every capacity. Of Coughs in Cows and Bullocks. Of the Hidebound and Cure. Of the Rot in Oxen or Cows, with the proper Remedies. A Remedy for Cows strained in Calving. To prevent Cows from casting their Calves. Of the Cure of Surfeits in Cattle. For a Swelling of the Udder. Of Consumptions or inward wasting of Cattle. Of the best Method of Fatening Calves. Of the proper Treatment of Cattle in Summer. Of the Distemper or Plague among the horned Cattle. Of the Disorders of Sheep. How to prepare Tar for the Disorders of Sheep. Of the Cough and Colds in Sheep and the Cure. To prevent the Rot in Sheep. To make Ewes have strong Lambs. To Cure the Bites of Flies. To prevent the wool from falling off in Sheep. Of the Cure of the Rot in Sheep. How to know a sound Sheep from one infected. Of the Cure of Worms in Sheep. Directions for the Care of Mares after Foaling. Of the Cure of Strains in Horses. Of the Cure of Coughs and Colds in ditto. Of the Cure of the Bloody Flux in ditto. Of the Cure of the Mouth and Throat. Of the Cure of the Broken Wind. Of the Cure of the Confirmed Jaundice in Horses. The best Method of breeding Horses, Cows, Swine, &c. Of choosing Cows, Oxen, and Calves. The best Method of rearing Sheep, &c. Of breeding Rabbits. Of the Management of Bees, &c.","Swaine, John, veterinary surgeon",54,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,9,1,1,0,0,0,0,7,2,0,1,0,0,0,2,0,0,0,3,2,1,0,1,0,2,3,0,0,0,0,4,0,0,0,1,3,1,2,1776,1,1,"London : printed for Richardson and Urquhart, Under The Royal Exchange, [1776].",London,200,unknown,,,FALSE,"II Of Oxen, Cows , and Calves. IN choosing of cows for breeding , the farmer must purchase such as have broad foreheads, long and thin necks, a large deep belly, round legs , short joints, large deep udders, clean horns , and black eyes; Ihe must not be put"
