PassageID,Title,Author,Total termFreq,termFreq(accompani),termFreq(act),termFreq(agreeabl),termFreq(air),termFreq(art),termFreq(band),termFreq(choru),termFreq(compos),termFreq(composit),termFreq(concert),termFreq(concerto),termFreq(effect),termFreq(express),termFreq(fugu),termFreq(grand),termFreq(handel),termFreq(happi),termFreq(harmoni),termFreq(hear),termFreq(heard),termFreq(heaven),termFreq(holi),termFreq(imit),termFreq(impress),termFreq(instrument),termFreq(italian),termFreq(joi),termFreq(manner),termFreq(measur),termFreq(movement),termFreq(music),termFreq(opera),termFreq(overtur),termFreq(part),termFreq(passion),termFreq(perform),termFreq(pleas),termFreq(power),termFreq(prais),termFreq(recit),termFreq(represent),termFreq(sing),termFreq(solo),termFreq(song),termFreq(sound),termFreq(time),termFreq(tone),termFreq(trumpet),termFreq(violin),termFreq(vocal),termFreq(voic),termFreq(word),termFreq(written),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpt
1016800103_000196,"A general history of music, from the earliest ages to the present period. To which is prefixed, A dissertation on the music of the ancients. By Charles Burney, Mus.D. F.R.S. ...",Charles Burney,64,1,0,0,1,3,1,0,5,3,0,1,1,4,1,1,3,0,2,0,0,0,1,1,0,3,2,0,0,0,0,9,1,1,0,4,1,0,1,0,0,0,0,0,1,1,1,0,0,3,2,1,4,0,1776,3,4,"London : printed for the author: and sold by T. Becket, Strand; J. Robson, New Bond-Street; and G. Robinson, Paternoster-Row, MDCCLXXVI. [1776]-89.",London,679,male,1726,1814,TRUE,"of nmo dern Music less happily applied, can do. And this pleasure is communicated to us, not by the fmmetry or rhythm of modern melody, but by his having fortified, lengthened, and tuned, the TRUE accents of our mother tongue; those notes of passion , which an inhabitant of this"
1016800104_000129,"A general history of music, from the earliest ages to the present period. To which is prefixed, A dissertation on the music of the ancients. By Charles Burney, Mus.D. F.R.S. ...",Charles Burney,96,7,0,2,20,0,1,1,1,3,0,0,2,1,0,1,9,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,7,2,3,0,5,5,0,0,0,2,1,1,2,0,4,0,0,4,1,2,2,2,1776,4,4,"London : printed for the author: and sold by T. Becket, Strand; J. Robson, New Bond-Street; and G. Robinson, Paternoster-Row, MDCCLXXVI. [1776]-89.",London,711,male,1726,1814,TRUE,"nell amore, is light and pleasing , with a lively accompaniment for violins in unison. After this, Fabri had an agreeable air : Southeast amor a quejto petto, which required considerable agility in the execution. The first aft is terminated by an admirable duet: Southeast mai turbo, in which the"
1196300102_000078,"The elements of universal erudition. Containing an analytical abridgment of the sciences, polite arts, and belles lettres. By Baron Bielfeld, Secretary of Lecation to the King of Prussia. Preceptor to Prince Ferdinand, and Chancellor of all the Universities in the Dominions of his Prussian Majesty, Author of the Political Institutes, &c. Translated from the last edition printed at Berlin. By W. Hooper, M.D. In three volumes. ...","Bielfeld, Jacob Friedrich, Freiherr von",94,0,0,1,7,5,0,2,6,1,1,1,0,7,1,0,0,1,3,0,0,0,0,4,0,3,4,0,0,2,2,10,5,3,4,2,1,0,0,0,1,0,0,1,0,0,4,1,0,0,0,4,7,0,1771,2,3,"Dublin : printed for H. Saunders, J. Potts, D. Chamberlaine, W. Sleater, J. Hoey, jun. J. Williams, R. Moncrieffe, J. Porter, and T. Walker, MDCCLXXI. [1771].",Dublin,298,male,1717,1770,FALSE,"time , is marked by regulal  lifting up or putting'down the hand or foot, in order to give an equal movement to the voice or instruments , by. one..token common to thenm all. This mea. sure is marked at the beginniig of.'each piece, as i expressed infigo. The rmcv/eiiienrs"
0992400100_000044,"An account of the musical performances in Westminster-Abbey, and the Pantheon, May 26th, 27th, 29th; and June the 3d, and 5th, 1784. In commemoration of Handel. By Charles Burney, Mus. D. F. R. S.",Charles Burney,69,1,0,0,4,0,0,7,2,2,0,1,3,4,5,0,2,0,0,0,0,0,0,1,1,1,0,1,2,1,3,1,0,0,3,0,4,2,1,0,1,0,0,0,1,2,1,0,0,2,1,3,5,1,1785,1,1,"Dublin : printed for Messrs. Moncrieffe, Jenkin, White, H. Whitestone, Burton, and Byrne, MDCCLXXXV. [1785].",Dublin,233,male,1726,1814,TRUE,"higl; ounding Chorus , played without wind inftruments by violins only, in the most subdued manner , was balmy and delicious! The pianos or whispers of stich multiplied sounds , pro. duced a sweetness or so new and exquisite a kind, that the musical technica furnishes no terms adequate to"
1016800104_000126,"A general history of music, from the earliest ages to the present period. To which is prefixed, A dissertation on the music of the ancients. By Charles Burney, Mus.D. F.R.S. ...",Charles Burney,88,6,0,5,23,1,0,2,3,1,0,2,1,0,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,7,1,3,0,4,3,0,0,1,2,1,1,7,0,2,0,0,1,0,1,0,1,1776,4,4,"London : printed for the author: and sold by T. Becket, Strand; J. Robson, New Bond-Street; and G. Robinson, Paternoster-Row, MDCCLXXVI. [1776]-89.",London,711,male,1726,1814,TRUE,"first representation , it seems to imply his want of success on the stage. The next air : Arma lofguardo, composed for the Merighi, in the contralto, is injured, in the printed copy, by a .transposition from. its original key of F minor to A natural. There is much peculiar"
1016800104_000131,"A general history of music, from the earliest ages to the present period. To which is prefixed, A dissertation on the music of the ancients. By Charles Burney, Mus.D. F.R.S. ...",Charles Burney,93,8,0,0,15,3,0,1,2,1,0,0,1,1,1,2,7,0,0,0,1,0,0,0,0,1,0,0,2,0,1,2,7,3,1,1,3,3,3,0,4,1,0,0,1,0,6,0,1,1,0,5,2,2,1776,4,4,"London : printed for the author: and sold by T. Becket, Strand; J. Robson, New Bond-Street; and G. Robinson, Paternoster-Row, MDCCLXXVI. [1776]-89.",London,711,male,1726,1814,TRUE,"for the first violin , tenor, violoncello, flutes, and french horns. It is in a grand style of cantabile, and with Senefino's voice and ation must have had a great efifd (r). The next air : Per tutto il timore, sung by the Bagnolefi, is spiritedly accompanied in an ingenious"
0730700200_000043,"An account of the musical performances in Westminster-Abbey, and the Pantheon, May 26th, 27th, 29th; and June the 3d, and 5th, 1784. In commemoration of Handel. By Charles Burney, Mus. D. F. R. S.",Charles Burney,71,1,0,1,1,1,0,0,8,3,0,2,1,2,2,1,2,2,0,0,0,0,0,2,0,2,0,0,3,0,3,1,2,0,5,2,2,2,3,0,0,0,1,5,3,0,2,0,0,2,0,2,2,0,1785,1,1,"London : printed for the benefit of the Musical Fund; and sold by T. Payne and Son, at the Meuse-Gate; and G. Robinson, Pater-Noster-Row, MDCCLXXXV. [1785].",London,240,male,1726,1814,TRUE,"IN E Z I O. Composed 1732 Signor tasc A. Nafce al bosco in rozza cuna Unfelice paftorello, E con I'aure dijfrtuna, Giunge i regni a dominar. Preffo al trono in regie fasce Sventurato un altro nafce, Efra Fire dellaforte, Va gli armenti a pafcolar. Sometimes a happy rustic swain,"
0992400100_000041,"An account of the musical performances in Westminster-Abbey, and the Pantheon, May 26th, 27th, 29th; and June the 3d, and 5th, 1784. In commemoration of Handel. By Charles Burney, Mus. D. F. R. S.",Charles Burney,81,3,0,1,5,0,0,0,9,2,0,2,0,2,3,1,3,2,0,0,0,0,0,2,0,1,1,0,2,0,2,2,2,0,5,0,4,3,2,0,4,1,0,5,3,0,3,0,0,0,0,3,3,0,1785,1,1,"Dublin : printed for Messrs. Moncrieffe, Jenkin, White, H. Whitestone, Burton, and Byrne, MDCCLXXXV. [1785].",Dublin,233,male,1726,1814,TRUE,"the sentiments of'the words , the power of which was greatly augmented and enforced, both by the composer and performer . "" During thirteen representations of this Drama,"" continues the intelligent and excellent Musician who has recorded there powers of Recitative , "" the effece was still the same; and,"
1016800104_000130,"A general history of music, from the earliest ages to the present period. To which is prefixed, A dissertation on the music of the ancients. By Charles Burney, Mus.D. F.R.S. ...",Charles Burney,92,6,0,1,22,0,0,1,1,0,1,1,1,3,1,0,9,0,1,0,0,0,0,0,0,0,0,0,3,0,1,1,4,1,3,0,2,4,1,0,3,0,1,2,3,0,2,0,0,2,0,5,5,1,1776,4,4,"London : printed for the author: and sold by T. Becket, Strand; J. Robson, New Bond-Street; and G. Robinson, Paternoster-Row, MDCCLXXVI. [1776]-89.",London,711,male,1726,1814,TRUE,"printed in Walfli's edition of Etius. The opening and fugue are pleasing , but not writ (k) The Music of Porus has been printed was advertired at Hickford's room, for more conformably to Handel's original ma the benefit of Signor Cairucci, si fl violin nufcript score, than any oiier which"
0666900500_000013,"An essay on musical expression. By Charles Avison, Organist in Newcastle. With alterations and large additions. To which is added, a letter to the author, concerning the music of the ancients, and some Passages in Classic Writers, relating to that Subject. Likewise, Mr. Avison's Reply to the author of Remarks on the Essay on musical expression. In letter from Mr. Avison, to his friend in London.",Charles Avison,67,0,0,0,4,4,0,3,2,3,0,1,0,5,2,0,1,0,4,1,1,0,0,1,0,2,0,1,3,0,3,8,0,0,0,2,2,0,2,0,0,0,0,2,0,3,0,1,0,1,0,2,3,0,1775,1,1,"London : printed for Lockyer Davis, in Holborn. Printer to the Royal Society, MDCCLXXV. [1775].",London,235,male,1709,1770,FALSE,"expression in poetry, may not as well be applied to musical expre/ion; since there are discordant and harmonious inflexions of musical sounds when united, and various modes or keys (besides the various instruments tlemcfelves), which, those plain, though striking beauties. which, pro lab!iy, alnolt every hearer couldl ditlinguilih a a"
0909700400_000035,"Essays: on poetry and music, AS They Affect The Mind; on laughter, And Ludicrous Composition; on the utility of classical learning. By James Beattie, LL. D. Professor Of Moral Philosophy And Logic In The Marischal College And University Of Aberdeen.",James Beattie,85,3,0,1,1,0,0,0,0,0,1,1,2,8,1,0,2,0,1,1,0,0,0,21,0,3,0,0,0,0,1,8,0,0,2,2,1,0,0,0,0,0,1,0,7,6,0,1,0,1,2,5,2,0,1778,1,1,"Edinburgh : printed for Edward and Charles Dilly, in London; and William Creech, Edinburgh, M.DCC.LXXVIII. [1778].",Edinburgh,558,male,1735,1803,FALSE,"melody the cxprciiion is, or ought to be, ascertained by the poetry; but the expression of the best initrumiental music is ambiguous. In this, therefore, there is nothing to lead the mind of the hearer to recognise the imitation , rwhich, though both legitimate and accurate, would run the risk"
0992400100_000037,"An account of the musical performances in Westminster-Abbey, and the Pantheon, May 26th, 27th, 29th; and June the 3d, and 5th, 1784. In commemoration of Handel. By Charles Burney, Mus. D. F. R. S.",Charles Burney,65,2,0,0,7,0,3,4,1,1,2,5,1,0,2,4,3,0,1,0,1,0,0,0,1,0,0,0,1,0,0,3,1,2,3,0,8,2,1,0,1,0,0,1,0,1,2,0,0,0,1,0,0,0,1785,1,1,"Dublin : printed for Messrs. Moncrieffe, Jenkin, White, H. Whitestone, Burton, and Byrne, MDCCLXXXV. [1785].",Dublin,233,male,1726,1814,TRUE,"multitudinous band resumed its work, after all the sudden, and usually, unlimited cessations of sound , commonly called pause;, which, in general, catch loquacity in the; but now, at all these unexpected moments, the silence was found as awful and entire, as if none but the tombs of departed .mortals"
1112600400_000015,"Concerts of antient music, under the patronage of Their Majesties; as performed at the New Room, King's Theatre, Haymarket. 1797.",Concerts of Antient Music,96,2,3,0,4,1,0,12,1,0,5,2,0,0,0,0,9,2,1,0,1,4,0,0,0,0,0,3,0,0,0,4,0,2,1,1,1,1,1,3,11,0,2,2,11,2,0,0,0,0,1,3,0,0,1797,1,1,"London : printed for W. Lee, by Sampson Low, Berwick Street, [1797].",London,130,unknown,,,FALSE,"abiding in the field, keeping watch over their flock by night. RECIT . accompanied . And lo! the angel of the Lord came upon them, and the glory of the Lord shone round about them, and they were sore afraid: RECIT . And the angel said unto them, Fear not;"
0150101800_000044,"An account of the musical performances in Westminster-Abbey, and the Pantheon, May 26th, 27th, 29th; and June the 3d, and 5th, 1784. In commemoration of Handel. By Charles Burney, Mus. D. F. R. S.",Charles Burney,74,3,0,1,3,0,0,0,9,2,0,2,0,2,3,0,5,2,0,0,0,0,0,2,0,2,1,0,3,0,2,1,2,0,5,0,3,4,0,0,2,0,0,4,3,0,3,0,0,1,0,3,1,0,1785,1,1,"London : printed for the benefit of the Musical Fund; and sold by T. Payne and Son, at the Meuse-Gate; and G. Robinson, Pater-Noster-Row, MDCCLXXXV. [1785].",London,233,male,1726,1814,TRUE,"do juitice to HANDEL's merit in setting them. Indeed, it is the finest piece of accompanied Recitative , without intervening symphonies, with which I am acquainted. The modulation is learned, and so uncommon, that there is hardly a chord which the ear cxpects; and yet the words are well expressed"
0967500200_000019,"Explanation of the notes, Marks, Words, &c, Used in Music by I. W. Callcott, Bac. Mus. Organist of St. Pauls Covent Garden, and the Asylum, Entd. at Stationers Hall. - Price 10s. 6d.",John Wall Callcott,94,2,0,0,3,0,1,0,0,0,0,3,0,3,1,0,0,0,0,0,0,0,0,1,0,5,4,0,1,0,4,14,1,1,9,0,2,0,0,0,0,0,1,0,1,2,11,4,0,4,2,6,6,2,1800,1,1,"London : printed for the author, and sold at the music shops, [1800?].",London,58,male,1766,1821,FALSE,"& crotchets)hy. two Minims,. - four.crotchets 0.4 times three Quavers, and 4 times 6 Semiquaves. see Page I Lower Number 8 In this the Semiquavers are unequal and the Semibreve Minim, Crotchet and Quaver counted equally, 2 minims 4 crotchets twice 4 Quavers or 8 times 3 Semiquavers in a"
0150101800_000040,"An account of the musical performances in Westminster-Abbey, and the Pantheon, May 26th, 27th, 29th; and June the 3d, and 5th, 1784. In commemoration of Handel. By Charles Burney, Mus. D. F. R. S.",Charles Burney,55,1,0,0,3,1,3,1,3,2,1,2,0,0,3,2,1,0,1,0,0,0,0,1,0,1,0,1,2,0,0,4,2,1,6,0,4,1,2,0,0,0,0,2,1,0,0,1,0,1,1,0,0,0,1785,1,1,"London : printed for the benefit of the Musical Fund; and sold by T. Payne and Son, at the Meuse-Gate; and G. Robinson, Pater-Noster-Row, MDCCLXXXV. [1785].",London,233,male,1726,1814,TRUE,"the Concert of Ancient Music by Mr. Redmond Simplon, with boys in cthii, j; uro, holding a wreath of laurel. The Orcheitra was considerably enlarged. Over the entrance into the Pantheon, opposite the Orcheltra, was ereted a g llerv, fi: ported bv LIX Ionic columns, like thole of the original"
0730700200_000048,"An account of the musical performances in Westminster-Abbey, and the Pantheon, May 26th, 27th, 29th; and June the 3d, and 5th, 1784. In commemoration of Handel. By Charles Burney, Mus. D. F. R. S.",Charles Burney,79,3,0,1,5,0,0,6,2,0,0,0,6,2,2,0,1,0,0,1,0,0,0,1,0,5,1,0,2,1,3,3,1,0,4,0,5,3,5,0,0,0,1,0,1,0,4,1,4,1,0,2,2,0,1785,1,1,"London : printed for the benefit of the Musical Fund; and sold by T. Payne and Son, at the Meuse-Gate; and G. Robinson, Pater-Noster-Row, MDCCLXXXV. [1785].",London,240,male,1726,1814,TRUE,"his Operas or other Oratorios. Indeed, the universal rapture visible in the countenances of this uncommonly numerous and splendid audience, during the whole time that madame Mara was performing the very affecting Air with which the iiid part of the MESSIAH is opened: "" I know that my Redeemer liveth,"""
1016800104_000093,"A general history of music, from the earliest ages to the present period. To which is prefixed, A dissertation on the music of the ancients. By Charles Burney, Mus.D. F.R.S. ...",Charles Burney,96,5,0,1,17,1,0,0,6,4,0,0,0,0,0,1,6,0,1,1,0,0,0,1,0,2,1,0,0,0,1,3,5,0,6,0,2,1,1,1,0,0,1,2,7,0,5,0,0,5,2,5,2,0,1776,4,4,"London : printed for the author: and sold by T. Becket, Strand; J. Robson, New Bond-Street; and G. Robinson, Paternoster-Row, MDCCLXXVI. [1776]-89.",London,711,male,1726,1814,TRUE,"is so full and incessant, would want more accompaniment if performed now, as the violin has little to do, except in the ritornels. This air , though masterly and in a favourite style at the time it was composed , has strong marks of age upon it.' Ferite, uccidete, is"
0992400100_000043,"An account of the musical performances in Westminster-Abbey, and the Pantheon, May 26th, 27th, 29th; and June the 3d, and 5th, 1784. In commemoration of Handel. By Charles Burney, Mus. D. F. R. S.",Charles Burney,77,3,0,1,4,0,2,5,0,1,0,0,4,3,2,0,4,0,2,0,0,0,0,1,0,1,0,0,0,1,3,5,0,5,2,0,8,0,1,1,3,0,0,0,0,0,1,1,0,1,0,3,9,0,1785,1,1,"Dublin : printed for Messrs. Moncrieffe, Jenkin, White, H. Whitestone, Burton, and Byrne, MDCCLXXXV. [1785].",Dublin,233,male,1726,1814,TRUE,"N D E L THIRD PERFORMANCE ; WESTMINSTER abbey, SATURDAY, May 29, 1784 TH E S S I A H. M E r 77 3 HOUGH the company which attended this day's performance was considerably more numerous than that of Wednesday, yet, by the experience acquired, and measures pursued, such"
1016800104_000243,"A general history of music, from the earliest ages to the present period. To which is prefixed, A dissertation on the music of the ancients. By Charles Burney, Mus.D. F.R.S. ...",Charles Burney,75,1,0,0,1,0,1,0,4,4,3,5,1,1,0,0,1,0,2,1,2,0,0,1,0,2,1,0,2,0,0,9,4,0,3,0,9,0,0,0,0,0,0,4,2,0,4,1,1,5,0,0,0,0,1776,4,4,"London : printed for the author: and sold by T. Becket, Strand; J. Robson, New Bond-Street; and G. Robinson, Paternoster-Row, MDCCLXXVI. [1776]-89.",London,711,male,1726,1814,TRUE,"Babel by avoiding its chief difficulties of full harmony , and dissimilar motion of the parts , at once gratified idleness and vanity. I remember well in the early part of my life being a dupe to the glare and glitter of this kind of tinsel; this pof/eire dans lcjs"
1143101300_000017,"A practical treatise on singing and playing with just expression and real elegance. Being an essay on I. Grammar. II. Pronunciation; or, The Art of Just Speaking. III. Singing -Its Graces-Their Application. - On Cathedral Compositions. By Anselm Bayly, L. L. D. Sub-Dean of his Majesty's Chapel-Royal.","Bayly, Anselm",80,0,0,3,3,4,0,0,0,4,1,0,3,4,0,1,0,0,5,1,1,0,0,2,0,1,0,0,2,6,1,5,0,0,2,1,2,0,2,1,1,0,1,1,0,4,5,2,1,1,3,4,2,0,1771,1,1,"London : printed for J. Ridley, in St. James's-Street, M.DCC.LXXI. [1771].",London,119,unknown,,,FALSE,"advises the master to initiate the scholar early in the study of church compositions , particularly in motets, or anthems, such as are natural and easy, those of wjeldon; grand , those of Croft; and genteel, those of Green, mixed with the lively and pathetic; in which the practitioner,. laying"
1694000500_000060,"An essay on practical musical composition, according to the nature of that science and the principles of the greatest musical authors. By Augustus Frederic Christopher Kollmann, organist of His Majesty's German Chapel at St. James.",Augustus Frederic Christopher Kollmann,102,8,0,0,6,0,0,8,4,0,2,4,1,0,1,1,3,0,0,0,0,0,0,0,0,3,0,0,2,0,2,2,0,0,25,0,5,0,0,0,1,0,0,1,4,0,0,0,0,0,8,6,2,3,1799,1,1,"London : Printed for the author, (Friary, St. James's palace,) and to be had of him; at Mr. Dale's, No. 19, Cornhill, and No. 132, Oxford Street;-at Messrs. Longman, Clementi, and Co. No. 26, Cheapside;-at Mr. Smart's, the corner of Argyll Street, Oxford Street; and at the other principal music shops; also at Mr. Low's, No. 7, Berwick Street, Soho, M,DCC,XCIX. [1799].",London,197,male,1756,1829,FALSE,"set in both mariners mentioned just now d hd et s^^c""ht r under Duetts. Of the firil sort are all Catches or Glees for three equal or different voices without accompaniments ; and of the latter sort Handel's celebrated trio in Acis and Galatea, and Graun's equally admirable ones, in"
