PassageID,Title,Author,Total termFreq,termFreq(accent),termFreq(ancient),termFreq(art),termFreq(author),termFreq(beauti),termFreq(church),termFreq(composit),termFreq(forc),termFreq(form),termFreq(geniu),termFreq(god),termFreq(greek),termFreq(harmoni),termFreq(heart),termFreq(hymn),termFreq(iambic),termFreq(imag),termFreq(imagin),termFreq(imit),termFreq(italian),termFreq(kind),termFreq(languag),termFreq(littl),termFreq(lord),termFreq(lyre),termFreq(lyric),termFreq(manner),termFreq(measur),termFreq(melodi),termFreq(modern),termFreq(music),termFreq(natur),termFreq(number),termFreq(od),termFreq(open),termFreq(opera),termFreq(part),termFreq(peopl),termFreq(pleasur),termFreq(poem),termFreq(poetri),termFreq(public),termFreq(rule),termFreq(sacr),termFreq(sentiment),termFreq(short),termFreq(sing),termFreq(song),termFreq(sound),termFreq(speak),termFreq(spiritu),termFreq(stroph),termFreq(style),termFreq(sublim),termFreq(sung),termFreq(syllabl),termFreq(thought),termFreq(time),termFreq(varieti),termFreq(vers),termFreq(vocal),termFreq(voic),termFreq(word),termFreq(wrote),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0321800300_000035,"Poems consisting chiefly of translations from the Asiatick languages. To which are added two essays, I. On the Poetry of the Eastern nations. II. On the Arts, commonly called Imitative.",William Jones,78,2,2,1,0,2,0,0,1,1,0,1,2,4,1,1,0,0,0,11,0,1,0,0,0,0,1,1,2,2,2,6,3,0,2,0,0,2,0,2,5,6,0,0,1,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,2,0,3,1,1,1772,1,1,"Oxford : at the Clarendon-Press. MDCCLXXII. Sold by Peter Elmsly, in the Strand, London; and Dan. Prince, at Oxford, [1772].",Oxford,217,male,1746,1794,FALSE,"exact measure , with frong accents and ignis cant words ; and TRUE nimfick to be no more than poetry , delivered in a furccrion of harmonious sounds , so disposed as to pleaje the ear. It is in this view only that we must confider the music of the"
0225900603_000029,"Lectures on rhetoric and belles lettres. By Hugh Blair, ... In three volumes. ...",Hugh Blair,108,1,3,3,0,0,0,2,2,5,0,0,3,1,0,0,0,0,2,0,0,2,1,0,0,2,0,0,3,6,1,12,1,4,1,0,0,1,0,0,0,6,0,0,0,0,4,0,5,3,0,0,0,0,0,1,9,0,5,1,14,0,2,2,0,1788,3,3,"Basil : printed by J. J. Tourneisen, 1788.",Basel,408,male,1718,1800,TRUE,"tried to force their imagination into raptures, or to supply the defect of native warmth, by those artificial ornaments which might give Composition a splendid appearance. THE separation of Music from Poetry , pros duced consequences not favourable in some ref. pees to Poetry , and in many refpets hurtful"
0357500300_000242,"Lectures on rhetoric and belles lettres. By Hugh Blair, D.D. one of the Ministers of the High Church, and professor of rhetoric and belles lettres in the University, of Edinburgh.",Hugh Blair,107,0,1,0,1,0,0,4,0,4,1,2,1,0,0,2,0,0,0,0,0,7,0,0,0,1,8,1,0,0,2,7,3,1,23,0,0,3,0,3,3,12,0,0,1,2,0,1,4,0,0,0,0,0,3,2,0,2,0,0,2,0,0,0,0,1784,1,1,"Philadelphia : Printed and sold by Robert Aitken, at Pope's Head in Market Street, MDCCLXXXIV. [1784].",Philadelphia,479,male,1718,1800,TRUE,"to treat of Lyric Poetry , or the Ode ; a species of Poetical Composition which possesses much dignity, and in which many Writers have diftinguifl ed themselves, in every age. Its peculiar character is, that it is intended to be sung , or accompanied with. music . Its designation"
0454900700_000081,"Bibliotheca technologica: or, a philological library of literary arts and sciences. Viz. I. Theology; or the First Principles of Natural Religion. II. Ethics, or Morality; the Doctrine of Moral Virtues. III. Christianity; or the Substance of the Christian Religion. IV. Judaism; or the Religion and State of the Jews. V. Mahometanism; or the Life, Religion, and Polity of Mahomet. VI. Gentilism; or the Deities and Religion of the Heathen. Vii. Mythology; or an Explanation of Fabulous Histories. Viii. Grammar and Language, particularly of the English Tongue. IX. Rhetoric and Oratory; or the Art of Speaking eloquently. X. Logic; or the Art of Reasoning and persuasion. XI. Ontology; or the Science of Being abstractedly considered. XII. Poetry; or the Art of making Verses or Poems. XIII. Criticism; or Art of judging well of Men and Things. XIV. Geography; or a Description of the World. XV. Chronology; or the Doctrine of Time. XVI. History; with the Original of Nations and Kingdoms. XVII. Physiology; or Science of Natural Philosophy. XVIII. Botany; or the Doctrine of Plants and Vegetables. XIX. Anatomy; or a Description of the Parts of an Human Body. XX. Pharmacy; or the Art of making Medicines. XXI. Medicine; or the Theory of Physic and Diseases. XXII. Polity and Oeconomics; or the Doctrine of Society and Government. XXIII. Jurisprudence; or the Knowledge of Law or Right. XXIV. Heraldry; or Art of Blazoning Coat-Armour. XXV. Miscellanies: An Account of the Mathematical Arts and Sciences. By Benj. Martin, Author of The Philosophical Grammar, &c.",Benjamin Martin,102,2,0,2,1,0,0,3,1,0,1,1,2,3,1,0,5,1,1,0,0,3,0,0,0,1,1,0,1,0,0,0,4,4,3,0,0,0,0,1,1,8,0,1,0,0,8,0,2,2,0,0,0,0,0,0,14,1,0,3,16,0,1,3,0,1737,1,1,"London : printed by S. Idle for John Noon, at the White Hart, near Mercers Chapel, in Cheapside, MDCCXXXVII. [1737].",London,654,male,1705,1782,TRUE,"Line is Mesre, what. confined to a certain Number of Syllables , (as ten, eight, or seven, commonly) and the Words To placed that the Accents may naturally fall on such peculiar Syllabies as make a Sort of Harmony to the Ear. And Rhyme is the Similitude or Like Riyme,"
0243600100_000034,"A new dictionary of the English language: containing, not only the explanation of words, with their Orthography, Etymology, and Idiomatical Use in Writing; but likewise, their orthoepia or pronunciation in Speech, according to the present Practice of polished Speakers in the Metropolis; which is rendered obvious at Sight, in a Manner perfectly simple, and principally new. To which is prefixed, a rhetorical grammar; In which The Elements of Speech in general, and those of the English Tongue in particular are analyzed; and the Rudiments of Articulation, Pronunciation and Prosody intelligibly displayed. By William Kenrick, LL.D.",William Kenrick,91,4,7,6,2,2,0,3,1,0,0,0,4,5,0,0,0,0,1,1,0,1,3,0,0,0,0,0,0,6,5,13,0,1,2,0,1,0,0,1,0,5,0,1,0,0,1,1,1,1,1,0,0,0,0,0,5,0,1,0,0,2,2,1,0,1773,1,1,"London : printed for John and Francis Rivington, William Johnston, Thomas Longman, and Thomas Cadell, MDCCLXXIII. [1773].",London,804,male,1725,1779,FALSE,"the expression of the fol!owing vetlfls is totally different, and yet there is exacly the same succession of long and4hort fyllablts, ur tie laiiie: : ecilrical numic: s in thell as in the preceding- -- -- lofty flaps Rode buoyant over the liquid element, Wafted by winds, that.blewin symphony;; Not"
0216600600_000031,"A comparative view of the state and faculties of man with those of the animal world. By John Gregory, M.D. F.R.S. Professor of Medicine in the University of Edinburgh, and First Physician to his Majesty in Scotland.",John Gregory,104,0,1,2,0,1,2,2,1,0,5,0,1,2,1,0,0,0,0,8,1,1,2,3,0,0,0,0,1,0,2,24,2,0,0,1,0,1,1,0,0,2,0,0,0,7,0,1,9,2,0,0,0,1,2,0,0,0,2,4,0,3,3,3,0,1778,1,1,"Dublin : printed for W. Sleater, D. Chamberlaine, J. Potts, J. Williams, and W. Colles, M.DCC.LXXVIII. [1778].",Dublin,260,male,1724,1773,FALSE,"its meaning and direaion be ascertained by adapting it to sentiment and pathetic composition . It exerts its greatest powers when used as an aflifiant to Poetry : hence H 4 the [ 5 ] the greaffuperiority of vocal to instrumental Music , the human voice being capable of more"
0516800100_000071,"A grammar of the English tongue: with the arts of logick, rhetorick, poetry, &c. Illustrated with Useful Notes; Giving the Grounds and Reasons of Grammar in General. The Whole making a Compleat System of an English Education. Published by John Brightland, For the Use of the Schools of Great-Britain and Ireland.",,92,0,0,1,0,3,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,4,2,1,0,0,2,1,0,1,0,1,4,5,11,0,0,2,0,1,4,3,0,2,0,0,2,1,5,1,1,0,5,0,0,2,1,2,0,2,11,0,0,6,0,1759,1,1,"London : printed for James Rivington and James Fletcher, at the Oxford Theatre in Pater-Noster Row, 1759.",London,315,unknown,,,FALSE,"Passions, or pathetic; but never oppressed or debauched with fine Sayings and exquisite Sentences. It is wonderfully adorned with frequent Commiserations, Complaints, Exclamations, Addresses to Things or Persons, Words of feigned Persons, or Things inanimate made to speak , short Digressions, yet pertinent to the Subjet; nor does it receive"
1025300102_000402,"Cyclopædia: or, an universal dictionary of the arts and sciences; ... By E. Chambers, F.R.S. The fifth edition. In two volumes. ...",Ephraim Chambers,91,0,8,0,0,1,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0,4,0,2,0,1,2,0,1,0,3,5,3,4,12,0,0,1,0,0,2,2,0,0,0,0,2,2,5,0,0,0,2,0,0,4,4,0,1,3,6,2,0,3,0,1741,2,2,"London : printed for D. Midwinter, W. Innys, C. Rivington, A. Ward, J. and P. Knapton, [and 12 others all in London], 1741-43.",London,993,male,1680,1740,FALSE,"nior's apartment, where they never enter with any clothes on that have pockets. The fifth is called khas oda, i. e. privy chamber, and con fifis of forty pages, which attend the emperor's bedchamber. The first of this chamber is called oda bachi, the second filiktar, c. Eight of there"
0342400800_000030,"A comparative view of the state and faculties of man with those of the animal world. By John Gregory, M.D. F.R.S. Late Professor of Medicine in the University of Edinburgh, and First Physician to his Majesty in Scotland.",John Gregory,96,0,1,2,0,0,2,2,2,0,5,0,1,3,3,0,0,0,0,0,1,2,2,2,0,0,0,2,1,5,1,26,2,0,0,1,0,2,1,1,0,2,0,0,0,1,0,1,5,1,0,0,0,3,1,0,0,0,2,5,0,4,1,0,0,1788,1,1,"Edinburgh : printed for A. Strahan, and T. Cadell, London ; and W. Creech, Edinburgh, MDCCLXXXVIII. [1788].",Edinburgh,324,male,1724,1773,FALSE,"renders the melody more expreffive. pradice enables one to trace the subjea of a corn. plex concerto, as it is carried through the several parts , which to a common ear is an ( 183) an unmeaning jumble of sounds . Distinct from the pleasure which the ear receives here"
0509300400_000015,A general view of the stage. By Mr. Wilkes.,Samuel Derrick,71,0,0,0,1,3,0,2,0,0,2,1,2,3,0,0,0,1,2,0,7,0,3,0,0,0,0,2,1,2,1,5,1,0,0,0,5,0,0,0,0,1,0,0,0,2,0,2,4,1,0,0,0,1,1,2,1,0,3,3,1,0,1,4,0,1759,1,1,"London : printed for J. Coote, in Pater-Noster Row; and W. Whetstone, in Skinner Row, Dublin, MDCCLIX. [1759].",London,344,male,1724,1769,FALSE,"entertainment. At first, indeed, the unity of the concords, and variety of instruments and voices , must have their proper esse: but their continuance palls upon the ear; the the sweetest modulations afiume sounds fatiguing and confused; and the frequency of tedious recitatives completes the disgust. The soul, having attended"
1000100700_000005,"The kentish songster, or the ladies and gentlemen's miscellany. Containing a new and choice collection of the most celebrated English songs.",,83,0,1,0,0,2,0,4,0,2,0,1,0,0,2,0,0,1,2,1,0,0,3,1,0,1,1,0,3,1,1,9,7,2,1,0,0,0,0,0,1,10,0,0,1,2,1,0,7,2,0,0,0,0,0,3,0,2,0,2,0,2,0,4,0,1779,1,1,"Canterbury : printed and sold by Simmons and Kirkby, also, by J. Johnson, No. 72, St. Paul's Church-Yard, London, [1779].",Canterbury,491,unknown,,,FALSE,"life, he must give as great an air of reality as possible to his piece, since a bad imitation necessarily produces disgust. On. the other hand, when the aim is to elevate and surprise, to gratify a love of novelty, and the pleating luxury of indulging the fancy, all the"
0545400900_000067,"A musical dictionary; being a collection of terms and characters, as well ancient as modern; including the historical, theoretical, and practical parts of music: As also, an Explanation of some Parts of the Doctrine of the Antients; Interspersed With Remarks on their Method and Practice, and curious Observations on the Phoenomena of Sound Mathematically considered, As it's Relations and Proportions constitute Intervals, And those again Concords and Discords. The whole carefully abstracted from the best authors in the Greek, Latin, Italian, French, and English Languages. By James Grassineau, Gent.","Grassineau, James",80,0,4,1,0,1,0,2,0,0,0,2,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,1,2,1,2,5,2,4,9,0,2,2,0,1,0,0,0,0,0,0,2,2,1,1,1,1,1,0,0,4,4,0,3,3,5,1,2,2,0,1740,1,1,"London : printed [by C. Jephson] for J. Wilcox, at Virgil's-Head opposite the New Church in the Strand, 1740.",London,363,male,1715,1769,FALSE,"the Hypolydian. The sixth ah Oxipicnis, wherein the tone is the sixth interval from the top, as from Lychanoi Meson to Paranete Hyperboln, called the i yp phrygian. And the seventh begins a Baripicnis, in which the tone is the sirs interval below, as from Mefe to Nete Hyperbolson, (or"
1016700601_000043,"A general history of music, from the earliest ages to the present period. To which is prefixed, A dissertation on the music of the ancients. By Charles Burney, Mus.D. F.R.S. ...",Charles Burney,84,2,2,0,1,0,1,0,0,0,0,0,2,1,0,6,1,0,0,0,0,1,1,1,0,0,0,2,4,7,3,7,2,0,0,0,1,2,0,0,0,1,0,0,0,0,2,1,0,4,0,0,0,0,0,2,6,0,11,1,4,0,0,5,0,1776,1,4,"London : printed for the author: and sold by T. Becket, Strand; J. Robson, New Bond-Street; and G. Robinson, Paternoster-Row, MDCCLXXVI. [1776]-89.",London,594,male,1726,1814,TRUE,"the i'rll lihinnp begins in the key of C r, with a minor thirld; thlc cc(nd ill the key of F? minor; and what remains cf' the lal il)tnn, cems to be in the key of A with a sharp t!ird, at; the firll note, f1', would be only regarded"
1269900700_000127,The complete dictionary of music. Consisting of a copious explanation of all words necessary to a true knowledge and understanding of music. Translated from the original French of Mons. J. J. Rousseau. By William Waring.,Jean-Jacques Rousseau,82,1,2,3,1,0,1,0,1,3,0,0,2,2,2,0,0,0,0,1,0,1,2,2,0,0,3,3,0,2,0,8,3,0,1,0,5,7,0,1,2,2,0,3,0,1,0,1,1,5,1,0,0,0,0,1,0,0,3,0,0,0,2,3,0,1779,1,1,"London : printed for J. French, No. 47, opposite Hatton-Garden, Holborn; and Fielding and Walker, Pater-Noster Row, [1779].",London,474,male,1712,1778,TRUE,"in flat. Wherefore the octave 2 4 arithmetically divided, will immediately give the fifth 2 3 in. flat, then the fourth. 3 4 in sharp. The fitth 4 6 will first give the major third 4 5 then the minor third 5 6 andcfo with the rest. We should. have"
0957800103_000024,"Lectures on rhetoric and belles lettres. By Hugh Blair, ... In three volumes. ...",Hugh Blair,113,1,3,3,0,0,0,1,0,6,1,0,4,1,0,0,0,0,1,0,0,4,2,0,0,1,0,1,5,6,1,11,1,4,1,0,0,1,0,0,0,2,0,0,0,0,5,0,4,2,0,0,0,0,0,1,13,0,5,1,17,0,1,3,0,1790,3,3,"London : printed for A. Strahan; T. Cadell; and W. Creech in Edinburgh, 1790.",London,418,male,1718,1800,TRUE,"invented among some nations; but no more was intended by these instruments, than simply to accompany the voice , and to heighten the melody of Song . The Poet's strain was always heard; and, from many circumstances, it appears, that among the ancient Greeks , as well as among other"
1441300600_000057,Essays on rhetorick: abridged chiefly from Dr. Blair's lectures on that science.,Solomon Southwick,79,3,0,0,0,0,0,3,3,3,0,1,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1,1,5,1,1,2,0,1,0,0,0,0,0,5,5,0,1,0,0,2,1,4,2,0,0,0,1,1,1,9,0,1,2,10,0,1,1,1,1798,1,1,"Albany [N.Y.] : Printed by Barber & Southwick, and sold at their book-store, two doors north of the city-hall, Court-Street, and at Faust's statue, State-Street, M,DCC,XCVIII. [1798].",Albany,308,male,1773,1839,FALSE,"By songs they celebrate their religious ceremonies, and their martial achievements. And it is in such songs which charaeterize the infancy of all nations, that there may be traced the beginnings of poetic composition . Man is by nature both a poet and a musician. The same impulse which produces"
0054702600_000028,An introduction to the art of reading with energy and propriety. By John Rice.,"Rice, John           1765           fl. 1765",98,1,3,2,0,2,0,6,1,2,0,0,5,8,0,0,0,0,1,0,2,1,1,0,0,0,0,5,1,1,2,3,2,9,0,0,0,0,1,1,0,5,0,1,0,0,2,2,0,3,3,0,0,0,0,0,7,0,3,1,3,1,5,2,0,1765,1,1,"London : printed for J. and R. Tonson, in the Strand, MDCCLXV. [1765].",London,328,unknown,,,FALSE,"of the Voices or Syllables composing them; for I presume it hath been made sufficiently clear, that the Power and Harmony of English Numbers , do not consist Commonly called, by the Musicians, bating ime. merely merely in the Combination of long and short Syllables . Nay, it will still"
1119000201_000090,"The method of teaching and studying the belles lettres, or, an introduction to languages, poetry, rhetoric, history, moral philosophy, physics, &c. With Reflections on Taste, and Instructions with regard to the Eloquence of the Pulpit, the Bar, and the Stage. The whole illustrated with Passages from the most famous Poets and Orators, ancient and modern, with critical Remarks on them. Designed more particularly for Students in the Universities. By Mr. Rollin, Late Principal of the University of Paris, Professor of Eloquence in the Royal College, and Member of the Royal Academy of Inscriptions and Belles Lettres. Translated from the French. ...",Charles Rollin,91,0,0,1,0,1,1,0,1,3,0,0,4,1,0,2,1,1,0,0,2,2,6,0,0,0,0,2,6,0,4,1,3,2,2,0,0,1,0,0,4,7,0,2,0,0,3,0,1,1,2,0,0,0,0,0,5,0,1,3,11,0,0,4,0,1769,1,3,"London : printed for W. Strahan, J. and F. Rivington, R. Baldwin, L. Hawes and W. Clarke and R. Collins, R. Horsfield, W. Johnston, W. Owen, T. Caslon, S. Crowder, B. Law, Z. Stuart, Robinson and Roberts, and Newbery and Carnan, M.DCC.LXIX. [1769].",London,500,male,1661,1741,TRUE,"and horror follow after him. These figures, bold as they are, are no more contrary to truth, than a metaphor or a hyperbole; and I may well apply here what Quintilian says of the last, [k] Monerefalis eft, ineitiri hyperlolen, tee ita, ut tendancio fallere velit. In fa, all these"
0472900200_000026,"Religious gratitude: being seven practical discourses on the following subjects, Viz. I. The Exaltation of God, Man's Duty and Happiness. II. The Preheminence of social Worship. III. The Advantage of religious Solitude. IV. The Origin and Progress of Divine Worship by religious Songs. V. New Songs the Claim of new Mercies. VI. The Kingdom of Christ a new Kingdom. Vii. The new and surprizing Privileges of the new Nature. To which is added The cave of Machpela, or a religious improvement of Genesis XXIII. 9. By Charles Owen, D.D.",Charles Owen,85,0,5,1,0,1,1,0,0,2,1,4,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,4,2,1,0,3,1,0,0,0,0,3,1,0,5,6,0,1,3,1,1,2,13,0,0,1,0,5,0,2,0,1,0,1,3,1,3,1,0,1731,1,1,"London : printed for R. Hett, at the Bible and Crown in the Poultry; and sold by Mr. Higginson of Warrington, Mr. Rome of Bristol, Mr. Tozer of Exon, Mr. Whitworth of Manchester, and Mr. Stokes of Dudley, MDCCXXXI. [1731].",London,311,male,,,FALSE,"voice ; bare reading and saying words is not singing . To sing is to make melody with the voice , and this can't be done without fdrnething of tune and harmony . 3 This artificial method of vocal adoration is very ancient . THE eastern nations were the first"
1291300102_000082,"Lectures on rhetoric and belles lettres. By Hugh Blair, D. D. One Of The Ministers Of The High Church, And Professor Of Rhetoric And Belles Lettres In The University, Of Edinburgh. In two volumes. ...",Hugh Blair,94,0,4,8,1,0,0,5,2,3,0,0,2,0,1,1,0,0,3,1,0,5,1,0,0,2,0,0,1,2,1,10,2,0,1,0,0,1,0,0,0,17,1,0,0,2,0,0,5,1,1,0,0,1,0,1,0,0,2,0,2,0,2,1,1,1789,2,2,"Dublin : printed for Messrs. Colles, Moncrieffe, Gilbert, Walker, Exshaw, White and Byrne, M,DCC,LXXXIX [1789].",Dublin,412,male,1718,1800,TRUE,"form of composition appears also in the Book of Job. The Greeks seem to have been the first who introduced a more regular firu&ure, and closer connexion of parts , into their poetical writings. During the infancy of poetry , all the different kinds of it lay confused, and were"
1236602300_000043,"The travels of Anacharsis the Younger in Greece, during the middle of the fourth century before the Christian æra. Abridged from the original work of the abbe Barthelemi. Illustrated with plates ... by H. Richter.",Jean-Jacques Barthélemy,78,0,6,2,0,0,0,0,1,0,0,2,1,3,0,1,0,1,1,1,0,2,0,1,0,3,0,1,0,2,2,14,0,3,0,0,0,0,2,1,0,7,1,1,1,1,0,1,3,3,0,0,0,0,1,0,0,0,1,1,3,0,2,2,0,1797,1,1,"London : printed for Vernor and Hood, 1797.",London,660,male,1716,1795,FALSE,"were then in their infancy. Should a voice accompanied by an instrument even in a very simple melody , subject however to certain rules , be heard by men who could only testify their pleasure by tumultuous acclamations, you would soon see them transported with delight, and express that admiration"
