PassageID,Title,Author,Total termFreq,termFreq(ancient),termFreq(appear),termFreq(arm),termFreq(armi),termFreq(author),termFreq(battl),termFreq(bodi),termFreq(caus),termFreq(citi),termFreq(command),termFreq(consul),termFreq(continu),termFreq(countri),termFreq(death),termFreq(defeat),termFreq(emperor),termFreq(empir),termFreq(end),termFreq(enemi),termFreq(father),termFreq(follow),termFreq(forc),termFreq(gave),termFreq(gener),termFreq(god),termFreq(govern),termFreq(greek),termFreq(hand),termFreq(head),termFreq(honour),termFreq(itali),termFreq(king),termFreq(land),termFreq(law),termFreq(left),termFreq(manner),termFreq(mean),termFreq(near),termFreq(number),termFreq(offic),termFreq(order),termFreq(peac),termFreq(peopl),termFreq(person),termFreq(power),termFreq(receiv),termFreq(return),termFreq(roman),termFreq(rome),termFreq(senat),termFreq(sever),termFreq(soldier),termFreq(state),termFreq(taken),termFreq(templ),termFreq(thought),termFreq(took),termFreq(tribun),termFreq(troop),termFreq(war),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
1189000102_000096,"Plutarch's Lives, translated from the Greek, by several hands. In five volumes. ... To which is prefixt The life of Plutarch.",Plutarch,80,0,1,0,2,0,1,2,2,2,0,3,0,2,0,1,1,0,3,3,1,1,2,1,2,1,0,0,1,0,1,1,0,0,2,3,1,1,1,0,0,1,0,5,0,3,2,1,1,5,5,1,3,1,1,1,1,1,1,1,4,1711,2,5,"London : printed for Jacob Tonson, M.DCC.II-M.DCC.XI [1711].",London,654,male,45,127,FALSE,"came to be explicated, riling from his Seat, he passed as a private Man into the place where the accused were wont to make their Defence, and gave free Liberty to the Syracujians to impeach him: But they, fruck with vehement Consternation by his Majetly and Confidence, flood altonifl'd; and"
1012200114_000291,"An universal history, from the earliest account of time to the present: compiled from original authors; and illustrated with maps, cuts, notes, chronological and other tables. ...",,95,1,1,1,1,1,0,0,1,1,1,3,1,3,1,1,7,4,1,1,0,2,1,0,1,1,0,0,1,0,0,4,1,0,1,3,0,0,0,2,0,0,1,1,2,0,0,4,6,12,2,2,1,0,1,1,1,2,0,2,10,1744,14,20,"Dublin : printed by Edward Bate, for the editors, M,DCC,XLIV. [1744]-47.",Dublin,677,unknown,,,FALSE,1 Ixxv. p. 8+8. r LUCIAN de hifp. 37 Do. p. 8 .&; JUL. apr. in Au.. p. 22 & Ver. p. 38 world; i world; for he carried the plague into all the provinces through Adreadful which he passed so that the infetion not only spread through plague Italy
1757200205_000049,"An universal history, from the earliest account of time to the present: compiled from original authors; and illustrated with maps, cuts, notes, chronological and other tables. ...",,94,0,0,1,4,1,3,1,1,6,1,4,1,5,2,2,0,0,3,1,1,1,5,3,1,0,0,0,3,1,0,1,0,0,5,1,1,3,0,1,0,2,0,3,0,0,0,0,6,5,2,1,1,0,1,0,0,3,3,1,3,1736,5,7,"London : printed for J. Batley; E. Symon; T. Osborne; and J. Crokatt, 1736-44.",London,765,unknown,,,FALSE,"of maarfi, who came to relieve it. Five thousand of them were killed upon Marfidftroyed. the spot, with their general Francus, a man of great bravery and experience in war , and the rest perished with hunger and cold among the Apennines, where they had taken shelter. However, a4culum still"
0109600901_000026,"Mr. Gibbon's History of the decline and fall of the Roman Empire, Abridged. In Two Volumes. ...",Edward Gibbon,75,1,1,1,0,2,1,1,1,1,2,3,1,1,2,1,4,3,0,4,3,1,0,0,1,1,1,0,1,2,2,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,3,5,10,1,3,0,0,2,0,0,1,0,1,1790,1,2,"London : printed for A. Strahan; and T. Cadell, in the Strand, MDCCXC. [1790].",London,577,male,1737,1794,TRUE,"coined into money; the soldiers them themselves blushed at the sacrilegious plunder, and a cry of indignation was heard throughout the empire . The procurator of Africa rivalled his master in oppression and cruelty. He had pronounced an unjust decree against ome opulent youths of that country ; the execution"
0189200202_000010,"The roman history, in a series of letters, from a nobleman to his son. ...",,91,0,0,1,5,2,1,1,1,5,1,1,0,1,1,1,0,1,1,2,0,1,3,1,4,0,2,0,1,2,0,2,1,1,2,2,4,1,1,1,1,1,0,8,0,1,1,1,3,6,2,1,3,0,1,0,4,3,0,0,1,1774,2,2,"London : printed for R. Snagg, No. 29, Pater-Noster-Row, [1774?].",London,264,unknown,,,FALSE,"as he was attempting to take tefuge in his capitol. Having fettled the affairs of the eas, and imposed a tribute upon the people of the different nations, he embarked for Italy , where he arrived at a very critical period, and before the people had the least expectation of"
0359300102_000045,"The history of the revolutions that happened in the government of the Roman Republic. Written in French by the Abbot de Vertot, of the Royal Academy of Inscriptions, &c. The fifth edition. English'd by Mr. Ozell from the original newly reprinted at Paris, with amendments and additions by the Author himself, in almost every Page: Besides not a few essential Alterations and Corrections in This Fourth Edition more than in any of the preceding ones. either French or Dutch. ... . To which is prefixed, A Translation of a Memorial sent from London by the late Earl Stanhope to the Abbot De Vertot at Paris, containing divers Questions relating to the Constitution of the Roman Senate. With the Abbot's Answer.",René-Aubert Vertot,100,0,0,5,6,0,2,5,2,2,5,3,1,1,2,0,0,0,1,6,0,1,3,4,4,0,0,0,0,1,0,4,0,0,1,0,1,0,0,2,1,0,1,1,0,0,1,1,4,7,4,1,2,2,2,0,2,2,2,0,5,1736,2,2,"Dublin : printed by R. Reilly on Cork-Hill. For Geo. Grierson, Printer to the King's Most Excellent Majesty, at the King's Arms and Two Bibles in Essex Street, and Geo. Ewing, at the Angel and Bible in Dames-Street, Booksellers, MDCCXXXVI. [1736].",Dublin,371,male,1655,1735,FALSE,"Such opposite In ter s gi - to continual Disputes in all their aitnmbli's : And as everything there w., s carried i j' by the prul s of Equity, than by the Strength and Credit of each Party; a great Body of Latins was come to, i.; to ulpport"
0143900400_000113,"A summary of geography and history, both ancient and modern; containing, an account of the political state, and principal revolutions of the most illustrious nations in ancient and modern times; their Manners and Customs; the Local Situation of Cities, especially of such as have been distinguished by Memorable Events: With An Abridgement of the Fabulous History or Mythology of the Greeks. To which is Prefixed, An Historical Account of the Progress and Improvements of Astronomy and Geography, from the Earliest Periods to the time of Sir Isaac Newton: Also, a brief Account of the Principles of the Newtonian Philosophy, occasionally compared with the Opinions of the Ancients, concerning the General and Particular Properties of Matter; the Air, Heat and Cold, Light, and its effects; the Laws of Motion; the Planetary System, &c. - With a Short Description of the Component Parts of the Terraqueous Globe, according to the Notions of the Ancients, and the more accurate discoveries of Modern Chemists. Designed chiefly to connect the study of classical learning with that of general knowledge. By Alexander Adam, LL. D. Rector of the High School of Edinburgh.",Alexander Adam,95,0,0,2,2,1,0,0,2,1,2,3,1,2,2,5,0,0,1,2,0,0,1,3,2,0,2,0,0,2,1,4,4,1,3,0,0,2,3,2,2,0,1,3,1,3,0,3,4,3,0,5,0,3,0,0,0,1,2,1,7,1794,1,1,"Edinburgh : printed for A. Strahan and T. Cadell, London; and Bell & Bradfute and W. Creech, Edinburgh, 1794.",Edinburgh,750,male,1741,1809,FALSE,"dies of literature. About this time llourilhled the poets TE rkenc, nr iu, is, Cicilavis, and Lt.'; i: /, thle firll writer of satires; po, ibis, the hiltori'.n, and p.msiilti, the phi lofoplier. After the dcltruction of Cartlage, Reme, bling freed from the fear of a rival, was torn by"
1514100105_000047,"An universal history, from the earliest account of time to the present: compiled from original authors; and illustrated with maps, cuts, notes, chronological, and other tables.",,96,0,0,1,5,1,3,1,1,6,1,4,1,5,2,2,0,0,3,1,1,1,5,3,2,0,0,0,3,1,0,1,0,0,5,1,1,3,0,1,0,2,0,3,0,0,0,0,8,5,2,1,1,0,0,0,0,3,3,1,2,1744,5,7,"Dublin : printed by and for George Faulkner, in Essex-Street, M.DCC.XLIV. [1744-1745].",Dublin,765,unknown,,,FALSE,"of that place. That intrepid comrn The gallant mander ordered his countrymen to make a sally at a time appointed, promising to bedhauior of force his way into the city through the Roman army . Accordingly he made the Judacilius. attempt at the head of eight cohorts, and, though' not"
0550300202_000009,"An history of the revolutions that happened in the government of the Roman Republic. Written in French by the Abbot de Vertot, of The Royal Academy of Inscriptions and Belles-Lettres. Translated into English, in two volumes, by Mr. Ozell. To which is prefixed A Translation of a Memorial sent from London by the late Earl Stanhope to the Abbot De Vertot at Paris; containing divers Questions relating to the Constitution of the Roman Senate. With the Abbot's Answer. ...",René-Aubert Vertot,84,0,2,2,3,0,4,0,1,2,0,1,1,1,1,2,0,4,0,2,1,0,1,2,4,0,0,1,1,1,0,2,1,1,0,1,1,0,1,0,2,1,3,0,0,1,1,1,5,8,2,2,2,1,0,0,1,0,0,2,8,1770,2,2,"London : printed for C. Bathurst, W. Johnston, B. Law, G. Keith, R. Horsefield, and Richardson and Urquhart, MDCCLXX. [1770].",London,406,male,1655,1735,FALSE,"a Country where the Enemy was yet Livy. so much the stronger. The young scip o, though scarce four and twenty Years old, offered himself, thinking it was his only Business to revenge rear o' the Death of his Father and Uncle. He was sent Rome , thither with the"
1757200205_000051,"An universal history, from the earliest account of time to the present: compiled from original authors; and illustrated with maps, cuts, notes, chronological and other tables. ...",,105,0,1,2,4,0,1,0,1,5,6,8,1,2,1,0,0,0,0,1,2,0,2,1,1,0,0,0,4,2,0,1,1,0,4,3,0,0,1,0,2,5,1,6,0,0,1,0,2,10,5,2,1,0,1,1,0,2,5,3,3,1736,5,7,"London : printed for J. Batley; E. Symon; T. Osborne; and J. Crokatt, 1736-44.",London,765,unknown,,,FALSE,"dragging him along in chains, a faithful slave, thinking it his duty to deliver his mailer from the insults of his haughty enemies , first flabbed him, and then himself. L Licinius Mur'na and 4 Cecilius Pius obliged the Marfi, among whom the war had begun, to sue for peace"
0418800201_000086,"The roman history from the foundation of the city of Rome, to the destruction of the Western Empire. By Dr. Goldsmith. ...",Oliver Goldsmith,91,1,1,0,1,0,1,3,2,5,1,5,1,2,3,1,0,0,2,5,1,1,2,0,3,0,0,0,0,3,1,0,1,0,2,0,3,1,1,2,4,1,1,1,0,1,2,5,2,4,4,1,1,3,1,0,0,0,1,2,2,1789,1,2,"London : printed for L. Davis, J. Rivington and Sons, G.G.J. and J. Robinson, T. Cadell, Leigh and Sotheby, S. Hayes, and G. and T. Wilkie, MDCCLXXXIX. [1789].",London,512,male,1728,1774,TRUE,"equally feared. They sent to Metellus, then lying with a body of troops among the Samnites; but his soldiers , instead of granting them any aid, soon after joined Marius. Thus deserted by all, they daily saw the towns about the city taken and plundered, and great numbers of slaves"
0162400201_000026,"Gibbon's History of the decline and fall of the Roman Empire, in six volumes, quarto, abridged in two volumes, octavo. ...",Edward Gibbon,77,1,0,1,0,2,1,2,1,2,1,3,1,1,3,1,2,2,0,4,3,0,0,0,0,1,1,0,1,2,2,2,0,0,1,1,1,0,0,0,0,1,0,2,0,1,1,0,2,7,11,1,3,0,0,3,0,0,1,0,1,1789,1,2,"London : printed for G. Kearsley, Johnson's Head, Fleet Street, 1789.",London,579,male,1737,1794,TRUE,"of slaughtered animals, exposed to wild beasts, and beaten to death with clubs. From his camp on the Rhine or Danube, (for he scorned to visit Italy or Rome ) he issued, in the language of despotism, the unfeeling dictates of fan. guinary barbarism, and trampled on every principle of"
1338800200_000020,"Rom©O antiqu©O notitia: or, The antiquities of Rome. In two parts. I. A short history of the rise, progress, and decay of the commonwealth. II. A description of the city: an account of the religion, civil government, and art of war; with the remarkable customs and ceremonies, public and private. With copper cuts of the principal buildings, &c. To which are prefixed two essays, concerning the Roman learning, and the Roman education. By Basil Kennett, of C.C.C. Oxon.",Basil Kennett,89,0,1,0,6,4,0,0,0,4,0,2,0,0,0,3,0,2,2,3,1,2,1,0,2,0,2,0,0,0,1,3,3,1,3,1,3,2,2,1,1,1,0,1,3,2,1,3,1,3,3,3,1,2,3,0,0,1,1,1,3,1767,1,1,"Dublin : Printed for J. Exshaw, and H. Bradley, in Dame-street, MDCCLXVII. [1767].",Dublin,462,male,1674,1715,FALSE,"Authors that write of the four lvonarchies, here fix the End of the mt~acedoniran Empire . But Romne could not think herself secure amongf1 all there ctonqueft~s, while her old Rival Carthnage was yet standing i So that, upon a slight Provocation, the City , after three years siege, was"
0222500100_000020,"Romæ antiquæ notitia: or, the antiquities of Rome. In two parts, I. A short History of the Rise, Progress, and Decay of the Common-Wealth. II. A Description of the City: An account of the Religion, Civil Government, and Art of War; with the Remarkable Customs and Ceremonies, Publick and Private. With copper cuts of the Principal Buildings, &c. To which are prefix'd two essays: concerning the Roman learning and the Roman education. By Basil Kennet of C.C.C. Oxon. Dedicated to His Highness the Duke of Glocester.",Basil Kennett,93,0,1,0,9,3,0,0,0,4,2,3,0,0,0,4,0,1,1,3,1,0,2,0,3,0,3,0,0,0,0,3,2,1,2,0,3,3,1,1,1,1,0,1,1,2,2,3,1,3,6,3,1,2,2,0,0,1,1,3,3,1703,1,1,"Oxford : printed at the Theater, for Timothy Child, at the White-Hart, and Robert Knaplock, at the Angel and Crown, in St. Pauls-Church-Yard, London, MDCCIII. [1703].",Oxford,461,male,1674,1715,FALSE,"Yugurtha himself, after several Defeats , being taken Prisoner by Mariis, and brought in Triumph to Rome (i). And now after the Defeat of the Teutones and imbri, that had made an Inroad into Italy , with several lefilr Conquefs in Asia and other Parts, the Mithridatick War , and"
1226200600_000067,"A new Roman history, by question and answer. In a method much more comprehensive than any of the kind extant. Extracted from ancient authors, and the most celebrated among the modern. And Interspers'd with such Customs as serve to Illustrate the History. With a complete index. Designed principally for schools. By the author of the History of England by question and answer. The third edition corrected. And adorned, with sixteen copper-plates representing the most memorable Occurrences.",John Lockman,88,2,3,1,4,1,0,1,1,3,4,6,1,0,1,0,0,0,0,2,1,1,1,0,2,0,0,0,0,2,0,1,1,0,2,1,0,1,0,1,2,3,1,5,1,2,0,0,4,6,2,1,3,0,1,1,2,0,2,3,5,1749,1,1,"London : printed for T. Astley , in Cornhill ; and sold by R. Baldwin, Jun. in Pater-Noster-Row, MDCCXLIX. [1749].",London,393,male,1698,1771,FALSE,"whenever he did not undertake any campaign in person , he always direced the several operations of it. He had seized upon Capadtcia and Bithynia, the kings of which were allies to the people of Rome . Thrace. Mllacedon, Greece, Athens, and moult of the Islands called Cyclades, had met"
0227500116_000117,"The Roman history from the foundation of Rome to the Battle of Actium : ... By Mr Rollin, ... Translated from the French. In sixteen volumes. ...",Jean-Baptiste Louis Crévier,96,1,0,1,3,0,3,0,0,4,1,12,2,2,2,6,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,2,2,0,1,0,0,1,3,1,3,3,7,1,0,0,1,4,4,5,3,3,1,1,3,0,0,0,3,0,2,1754,16,16,"London : printed for J. and P. Knapton, 1754.",London,417,male,1693,1765,FALSE,"his elephants, ibid. He gives an entertainment to the Ambassadors, 350 He sends Cineas to Rome to treat of peace , 352 Ap. Claudius being blind is carried to the Senate , and prevents the peace from being concluded, 353- Praise which Cinias gives the Romans at his return ,"
1461300103_000042,"The Roman history by Titus Livius; with the entire supplement of John Freinsheim; translated into English, and illustrated with geographical and chronological notes.",Titus Livius,86,0,0,1,2,4,1,1,1,5,0,8,0,1,0,1,0,0,1,2,3,0,1,0,0,1,0,0,0,0,3,0,0,1,0,3,2,0,2,1,1,2,3,5,0,1,1,2,5,2,4,1,1,0,2,1,0,3,3,2,2,1744,3,6,"London : printed by James Bettenham, and sold by J. Clarke, under the Royal Exchange; C. Hitch, in Pater-noster Row; G. Hawkins, between the Temple Gates; A. Millar, in the Strand; and W. Millar, bookseller at Edinburg, M.DCC.XLIV. [1744].",London,505,male,,17,FALSE,"him, vowed a temple to Jupiter Stator, if the Roman soldiers should stop their flight, renew the sight and defeat the Samnite legions, iereupon, officers , fol diere diers and the whole body of horse and foot, con CHAP. curred unanimously and did their utmoff to reinifate XXXVI the battle"
1756600102_000091,"The Roman history from the foundation of the city of Rome, to the destruction of the western empire. By Dr. Goldsmith.",Oliver Goldsmith,93,0,0,2,6,0,4,2,1,3,2,0,1,0,1,0,8,5,0,0,0,1,5,2,0,0,1,0,0,2,1,0,1,1,0,1,0,3,0,3,1,2,1,1,1,3,1,3,1,3,2,1,4,1,1,0,1,3,4,2,1,1786,2,2,"London : printed for C. Bathurst, L. Davis, W. Owen, G. Robinson, T. Cadell, and Leigh and Sotheby, 1786.",London,520,male,1728,1774,FALSE,"infants. To deceive him still further, he wrote in the same style to the senate , gave him the title of Caesar, and ordered money money to be coined with his image. There artifices serving to lull Albinus into FALSE fecur rity, Severus marched against Niger with all his forces"
0227400104_000021,"The Roman history from the foundation of Rome to the Battle of Actium : ... By Mr Rollin, ... Translated from the French. In sixteen volumes. ...",Jean-Baptiste Louis Crévier,95,1,0,1,1,0,7,0,0,4,2,7,2,1,1,2,0,0,1,2,0,2,1,0,1,0,0,0,0,0,2,1,0,2,0,1,4,0,1,2,2,2,2,2,1,0,0,5,6,7,2,4,2,0,4,0,0,3,1,0,3,1754,4,16,"London : printed for J. and P. Knapton, 1754.",London,393,male,1693,1765,FALSE,"taken to soften and polish their manners , by treating them with gentleness and humanity. The Carthaginians in consequence could never make themselves entirely masters of this people , (a) sufficiently fubjeted to obey but not to be treated like slaves, as Tacitus says of the people of Great britain."
