PassageID,Title,Author,Total termFreq,termFreq(amurath),termFreq(arm),termFreq(armi),termFreq(asia),termFreq(bajazet),termFreq(centuri),termFreq(citi),termFreq(conquer),termFreq(constantinopl),termFreq(countri),termFreq(court),termFreq(dominion),termFreq(eastern),termFreq(emperor),termFreq(empir),termFreq(europ),termFreq(famili),termFreq(govern),termFreq(grand),termFreq(holi),termFreq(imperi),termFreq(long),termFreq(mahomet),termFreq(majesti),termFreq(militari),termFreq(ottoman),termFreq(peac),termFreq(persia),termFreq(power),termFreq(princ),termFreq(provinc),termFreq(reign),termFreq(religion),termFreq(saracen),termFreq(second),termFreq(son),termFreq(sultan),termFreq(taken),termFreq(tartar),termFreq(tartari),termFreq(throne),termFreq(treati),termFreq(turk),termFreq(turkish),termFreq(valour),termFreq(vizier),termFreq(war),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0138200100_000201,"Salmon's geographical and astronomical grammar, including the ancient and present state of the world; and Containing 1. The Newtonian System of the Planets. 2. A particular View of the Earth. 3. Geographical Elements, exemplified in Definitions, Problems, Theorems, and Paradoxes. 4. The grand Divisions of the Globe. 5. The Extent of Empires, Kingdoms, States, Provinces, and Colonies; with an Account of their Climates, Animals, Birds, Metals, Minerals, Rivers, Bays, and Natural Curiosities. 6. Origin and History of Nations, Forms of Government, Religion, Laws, Revenues, Commerce, and Taxes. 7. Their Language, Genius, Revenues, Customs, and Public Buildings. 8. An Account of the New Discoveries in the South Seas. 9. A Geographical Table, in which is given the Longitude, Latitude, and Bearings, of the principal Places in the World. 10. The Coins of the various Nations, and their Value in English Money. 11. A Chronological Table of remarkable Events. 12. A List of Men of Learning and Genius. The thirteenth edition; with considerable corrections and additions, in which the history of the various countries in every quarter of the globe is continued to the year 1785, including a full Account of the New Discoveries, and illustrated with Maps and other Plates, elegantly executed.",Thomas Salmon,77,1,1,1,1,4,2,1,3,2,2,0,1,0,3,5,2,1,0,1,0,0,1,0,0,0,2,0,4,2,3,4,0,2,4,0,1,3,2,1,0,1,0,13,2,0,0,1,1785,1,1,"London : [p]rinted for C. Bathurst, W. Strahan, J. F. and C. Rivington, S. Crowder, T. Longman , B. Law, J. and T. Pote, C. Dilly, G. G. J. and J. Robinson, T. Cadell, R. Baldwin, J. Nichols, J. Sewell, W. Goldsmith, W. Nicoll, J. Murray, J. Bew, W. Lowndes, Scatcherd and Whitaker, and W. Stuart, [1785].",London,824,male,1679,1767,FALSE,"the upper windows are bow. Dehli twice underwent the most horrid massacres. One in 1397, in the time of Mahmood III when it was entered by the Tartar Tamerlane. A party of his troops had been before sent to occupy the city, deserted by the emperor . A dreadful scene"
0145400101_000187,"The history of France, from the accession of Henry the third, to the death of Louis the fourteenth. Preceded by a view of the civil, military, and political state of Europe, between the middle, and the close, of the sixteenth century. By Nathaniel William Wraxall. ...","Sir Nathaniel Wraxall, 1st Baronet",66,0,1,1,1,1,2,2,0,2,2,1,1,1,2,1,1,1,2,1,0,0,2,6,0,1,3,1,1,3,3,2,3,0,0,1,1,5,0,0,0,2,0,5,1,2,1,0,1795,1,3,"London : printed for A. Strahan and T. Cadell: and sold by T. Cadell Junior, and W. Davies, (successors to Mr. Cadell,) in the Strand, 1795.",London,601,male,1751,1831,FALSE,"Malek Shah the Seljuk conquered it. In 1124 Gurkhan, being driven out of Kitah by die Kin, founded a powerful state here; but about 12co it was conquered by Kothboddin miohammed, prince of Karafin. T he Karaf mians were conquered in 1220 by Jenghis khan , who gave this country"
1000800104_000071,"The farmer's magazine, and useful family companion. Consisting of practical essays, ... on the different branches of husbandry, ... A miscellaneous collection of valuable family receipts, ... Useful hints and curious observations ... By Agricola Sylvan, gentleman.",,77,1,1,5,2,4,1,1,1,1,4,1,4,1,5,4,2,0,0,0,0,0,2,3,0,0,0,1,2,1,4,0,0,3,4,0,1,0,1,1,1,2,0,7,1,0,0,5,1779,4,5,"[London, England] : Printed for R. Snagg, no. 129, Fleet-Street, London; and R. Cruttwell, in Bath; and sold by every bookseller, stationer, and news-carrier, in the kingdom, MDCCLXXVI. [1776-1780].",London|Bath.,498,unknown,,,FALSE,"he proclaimed the sultan Ibrahim, ario her of the Mogul princes, emperor . A battle ensued in 1720, in which the emperor was victorious, and is said to have used his conqclelts with greac, moderation, for he remitted Ibrahim to the prison from whence he had been taken; and Seyd,"
0056701800_000034,"Observations on the Revelation of Jesus Christ to St. John. Which comprehend the most approved sentiments of the celebrated Mr. Mede, Mr. Lowman, Bishop Newton, and other noted writers on this book; and cast much additional light on the more obscure prophecies; especially those which point out the time of the rise and fall of Antichrist. In two parts. containing, part I. General observations on prophecy. The form, order, and style of the Revelation. The monitory vision. Part II. The prophetic visions; which are distinguished into five prophecies, each of which is subdivided into several scenes. By Samuel Langdon, D.D. Minister of Hamptonfalls, in the state of New Hampshire. [Three lines from Revelation].",Samuel Langdon,83,2,3,8,2,2,0,2,0,2,2,1,4,0,3,4,6,0,0,0,1,1,2,2,0,0,0,1,1,2,0,0,0,1,4,6,2,4,3,3,0,0,0,6,2,0,0,1,1791,1,1,"Printed at Worcester, Massachusetts : By Isaiah Thomas, MDCCXCI [1791].",Worcester,329,male,1723,1797,FALSE,"includes part of Georgia, is bounded by Circassian Tartary and the Caspian sea, on the north; by the river Oxus, which mdivides it from u{beck Tartary, on the northeast,, on: the eart - by the Indian ocean, and the : gulfs of Ormus and Persia, on the south; and by"
0145500101_000095,"An epitome of history; or, a concise view of the most important revolutions and events, which are recorded in the histories of the principal empires, Kingdoms, States, and Republics, now subsisting in the world: also their Forms of Government: Accompanied with short Accounts of the different Religions. In Two Volumes. By John Payne, ... . The Second Edition, revised and considerably enlarged.","Payne, John",82,3,0,2,4,2,1,2,0,0,2,2,1,0,4,7,5,0,1,1,1,0,1,4,0,0,1,3,1,3,8,0,1,1,3,1,5,0,2,2,1,0,0,6,1,0,0,0,1795,1,2,"London : printed for J. Johnson, St. Paul's Church Yard; and Berry, Rogers, and Berry, Hanover Square, New York, [1795].",London,436,unknown,,,FALSE,"ent the same revolutions as Persia. In 894 this was part of the empire of Ishmael Sam nani, but i was conquered by Mahmud Gazni about g95. In 1038 the Seljuks conquered ir, but they vere expelled by the sultans of Karafm in 1157 It submitted to Jenghis Khap in"
1467900200_000280,"The new universal geographical grammar: Wherein the situation and extent of the several countries are laid down according to the most exact geographical observations, and the history of all the different kingdoms of the world, is interspersed in such a manner, as to render the study of geography both useful and entertaining. Under these three heads: I. A compendious system of astronomy. II. The geographical definitions, problems, and general divisions, of the Earth, necessary to be understood as an introduction to this grammar. III. A particular description of the countries contained in each quarter of the world; their cities, chief towns, respective forms of government, forces, revenues, taxes, and history. Together with an account of the air, soil, produce, traffic, curiosities, arms, religion, language, universities, bishoprics, manners, customs, habits, and coins, in use in the several kingdoms and states treated of. Illustrated with a new and correct set of maps of the countries described. The whole being an improvement and continuation of Mr Salmon's grammar. Brought down to the present time by J. Tytler.",Thomas Salmon,78,1,1,2,2,4,1,0,2,3,3,1,4,1,5,2,1,1,1,0,1,0,2,3,0,0,0,0,2,6,5,1,2,0,3,1,2,0,1,0,0,0,0,8,1,1,0,4,1777,1,1,"Edinburgh : Printed and sold by W. Darling; W. Anderson, Stirling, and most other booksellers in Great Britain, M.DCC.LXXVII. [1777].",Edinburgh,742,male,1679,1767,FALSE,"the river than Calcutta . But though' firongly fortified, and furnished with a garrison of 500 Europeans, and I zoo Indians , and defended by 23· pieces of canon, and three mortars, it: was taken in the late wrar by the ~englifih admirals Watson and Pocock, and colonel Clive. Hulrgley,"
0145500200_000074,"An introduction to universal history. Translated from the Latin of Baron Holberg. With notes historical, chronological, and critical. By Gregory Sharpe, L L. D. Fellow of the Royal Society, and of the Society of Antiquarians.","Holberg, Ludvig, Baron",79,4,1,2,2,3,1,4,0,1,0,0,1,3,2,9,1,0,0,0,0,1,1,1,0,2,8,1,0,1,6,0,0,1,4,3,1,5,1,0,0,1,0,6,0,0,0,2,1755,1,1,"London : printed for A. Linde, Bookseller to Her Royal Highness the Princess Dowager of Wales, in Catherine-Street, in the Strand, M.DCC.LV. [1755].",London,317,male,1684,1754,FALSE,"of Shah Jehan, had silently eftabliled themselves along the foot of the eastern mountains. [ They now appeared in arms in the province of Lahora, and ravaged tile whole country from thence to the banks of the Jumna. The emperor marched against these adversaries in person, and with great difficulty"
0161700112_000037,"The habitable world described, or the present state of the people in all parts of the globe, from north to south; shewing the situation, extent, climate, ... including all the new discoveries: ... With a great variety of maps and copper-plates, ... By the Rev. Dr. John Trusler. ...",John Trusler,72,1,0,3,1,2,2,0,1,3,0,0,2,0,6,8,2,0,2,2,1,0,0,0,0,1,2,0,1,3,6,1,1,1,6,0,2,0,0,1,1,2,0,6,2,0,0,0,1788,12,20,"London : printed for the author, at the Literary-Press, no. 62, Wardour-Street, Soho; and sold by all booksellers, 1788-97.",London,374,male,1735,1820,TRUE,"most beautiful City on the Face cf the Earth. There is a mcit prodigious BJ/, weighing i20000 Pounds; it is II Foot i, : - metre, 0.12 Foot high. Sinaan, from Sinai; the People of China, in L, - tin Sinarum Regio. - Here, the Throne of the Emperors of"
0561200800_000046,"A sketch of the history of Europe, from the reign of Charlemagne, to the beginning of that of George III. By Sir William O'Dogherty.","O'Dogherty, William, Sir",72,6,0,2,2,3,0,1,0,3,2,2,2,0,2,3,0,0,0,0,1,0,1,4,0,0,1,1,1,1,5,0,1,0,0,1,5,7,1,1,0,1,2,7,1,1,0,1,1787,1,1,"Dublin : printed by R. Marchbank, No. 11, Dame-Street, M,DCC,LXXXVI. [1787].",Dublin,274,unknown,,,FALSE,"to occasion the total faciiiice of pleasure and amufciient. He was a wiarrior in the lich, and; i i11 a ot pleasure in his palace; and when the campaign had been lp'""it in all t; C tils and h.itrldllips of war, he rtilcd t the indulgence of his moult volup"
1506400400_000076,"An introduction to universal history translated from the Latin of Baron Holberg. With notes historical, chronological, and critical. By Gregory Sharpe, L.L.D. fellow of the Royal Society, and of the Society of Antiquarians. To which is added, The history of Ireland; also, and account of the author.","Holberg, Ludvig, Baron",74,3,0,2,1,4,1,5,0,1,0,0,2,3,3,9,1,0,0,0,0,1,1,1,0,2,8,1,0,2,2,2,0,0,3,3,0,2,1,0,0,1,0,6,1,0,0,2,1760,1,1,"Dublin : Printed by James Hoey, Junior, M.DCCLX. [1760].",Dublin,295,male,1684,1754,FALSE,"mankind to circum.. scribe the ambitious undertakirig of their rulers *. At length, the famous Aureng .zebe, in the year 1667j, though the youngest among many sons of the reigning emperor , after defeating or mui dering all his brethren, mounted the throne of Indof. tan, and may be confiidered"
0003400102_000064,"An essay on universal history, the manners, and spirit of nations, from the reign of Charlemaign to the age of Lewis XIV. Written in French by M. de Voltaire. Translated into English, with additional notes and chronological tables, by Mr. Nugent.",Voltaire,60,5,1,1,1,2,1,0,2,0,3,0,2,1,0,3,1,1,1,0,1,0,0,2,0,0,2,2,2,0,3,0,2,0,0,1,2,1,0,6,1,0,1,6,2,0,0,1,1759,2,4,"Dublin : printed for S. Cotter, Bookseller in Skinner-Row, MDCCLIX. [1759].",Dublin,359,male,1694,1778,TRUE,"GREIAT BUCCHARIA, or M~AWA RAPHLNAR. Turs country was, perhaps, the ancient Baetria, which was a proevince, of the Mledian, Persian , and Macedonian empires , till Antiochus Theos being engaged in a war with EGYPT, it revolted at the same time with Parthia, and Theodotus, the governor, became kting of"
0237000300_000089,"An introduction to universal history. Translated from the Latin of Baron Holberg; with notes, Historical, Chronological, and Critical. By Gregory Sharpe, LL. D. F. R. & A. S. A new edition, revised, corrected, and improved, by William Radcliffe, A. B. Of Oriel College, Oxford.","Holberg, Ludvig, Baron",71,2,0,2,1,4,1,4,1,5,0,0,2,1,5,6,0,0,0,0,0,1,1,2,0,1,1,0,0,1,4,1,0,6,0,2,3,1,1,0,0,0,1,5,3,3,0,0,1787,1,1,"London : printed for L. Davis, Holborn; J. Johnson, St. Paul's Church-Yard; and R. Baldwin, Pater-Noster-Row, MDCCLXXXVII. [1787].",London,377,male,1684,1754,FALSE,"emperor's order, and who immediately advanced to Delhi to deliroy the other brother; but he no sooner understood what had happened, than he proclaimed the sultan Ibrahim, another of the Mogul princes, emperor . A battle ensued in 1720, in which the emperor was victorious. He is said to have"
0971200105_000013,"A new general history of the world; comprehending both the ancient and modern history of its several empires, kingdoms, and states; their Chronology, Antiquities, Government, Laws, Religion, Learning, Customs, Manners, Arts, Sciences, Commerce, and Trade: Buildings, Curiosities of Art and Nature, &c. from the creation, to the present time: collected from the best authors in all languages; and embellished with proper cuts and maps. By the joint labors of several learned gentlemen. ...",,71,1,0,0,1,1,0,2,3,0,3,0,1,4,2,8,0,2,5,0,0,1,0,0,0,2,3,0,1,2,4,2,1,1,3,0,0,2,1,3,0,1,0,8,1,1,0,1,1762,5,6,"London : printed for W. Owen, at Homer's Head, between the two Temple-Gates, in Fleet-Street, M.DCC.LXII. [1762].",London,221,unknown,,,FALSE,"of the Virgin Mary, traced up to David. Also an Account of their Country, their Cefars and Popes, from the Time of the Messiah, until the year 717 of the Hegira. An Account and History of India , and its Kings, from the Time of Pafdeav, to Ala e din"
1258600102_000016,"A concise system of modern geography, or, a description of the terraqueous globe, Exhibiting A Distinct View of All Nations; In which is given An historic Account of their Origin, their relative Situations, their political Constitutions, their Laws, their Religions, their natural Productions, their Arts, their Manufactures, their Commerce, their Taxes, their Revenues, and their relative Strength by Sea and Land. To which is prefixed, a large introduction, including, 1. A general Exhibition of the Solar System, together with a Synoptical View of the Diameters, Mean Distances, Annual Periods, and Diurnal Rotations of the several Planets. 2. A Description of the Figure and Motion of the Terraqueous Globe, viewed as a Part of the Planetary System. 3. A Description of the Artificial Terrestrial Globe, with all its Furniture, serving to elucidate the various Phaenomena occasioned by the Earth's annual and diurnal Revolutions. 4. An Account of the grand Divisions of the Earth into Continents and Islands, Oceans and Seas. Throughout the whole is interspersed a rich apparatus of maps and synoptical schemes. ... . By J. Vint.","Vint, J. (John)",78,0,1,2,1,4,1,1,1,3,2,2,3,1,6,4,1,2,1,0,1,0,4,3,0,0,0,0,1,4,6,1,1,1,3,0,2,1,1,0,0,0,0,7,1,1,0,4,1800,2,2,"Newcastle upon Tyne : printed by K. Anderson, in the side, 1800-08.",Newcastle upon Tyne,802,unknown,,,FALSE,"in the form of an half moon, with a mighty and admirable carle. It lands upon the river Gemn, or Gemnini, on this fide the Ganges, and is the metropolis of the Mo. guis' empire ; but the hoofes are low, mean, and mane up of fraw, at a good"
