PassageID,Title,Author,Total termFreq,termFreq(agre),termFreq(bodi),termFreq(caus),termFreq(certain),termFreq(certainti),termFreq(clear),termFreq(complex),termFreq(conceiv),termFreq(confid),termFreq(differ),termFreq(essenc),termFreq(evid),termFreq(exist),termFreq(figur),termFreq(form),termFreq(gener),termFreq(god),termFreq(idea),termFreq(imagin),termFreq(infinit),termFreq(know),termFreq(knowledg),termFreq(lordship),termFreq(matter),termFreq(mean),termFreq(mind),termFreq(mode),termFreq(motion),termFreq(natur),termFreq(noth),termFreq(notion),termFreq(number),termFreq(observ),termFreq(oper),termFreq(particular),termFreq(perceiv),termFreq(percept),termFreq(power),termFreq(produc),termFreq(proposit),termFreq(qualiti),termFreq(real),termFreq(reason),termFreq(receiv),termFreq(relat),termFreq(sens),termFreq(sensat),termFreq(sever),termFreq(simpl),termFreq(space),termFreq(speci),termFreq(substanc),termFreq(suppos),termFreq(term),termFreq(think),termFreq(thought),termFreq(togeth),termFreq(true),termFreq(truth),termFreq(word),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0879600101_000133,"The works of John Locke, in four volumes.",John Locke,149,0,6,3,0,0,0,5,1,3,4,0,1,7,2,1,0,1,28,1,0,0,2,0,0,0,8,7,4,2,0,1,2,3,2,2,1,2,8,4,0,2,2,0,4,0,1,2,9,7,0,0,1,0,0,2,1,6,0,0,1,1768,1,4,"London : printed for H. Woodfall, A. Millar, J. Beecroft, J. and F. Rivington, J. Whiston, S. Baker, T. Payne, L. Davis and Co. [sic] R. Baldwin, Hawes, Clarke and Collins, B. White, W. Johnston, W. Owen, T. Caslon, S. Crowder, T. Longman, B. Law, C. Rivington, E. and C. Dilly, T. Davies, Robinson and Roberts, A. and J. Shuckburgh, and T. Cadell, MDCCLXVIII. [1768].",London,859,male,1632,1704,TRUE,"me, whereby I operate on those substances ; but the reception of the ideas of light, roundness and heat, wherein I am not active, but barely pafive, and cannot in that position of my eyes, or body , avoid receiving them. But when I turn my eyes another way, or"
0929200101_000177,"An essay concerning human understanding. In four books. Written by John Locke, Gent. ...",John Locke,137,0,0,1,0,0,0,7,0,0,1,3,1,7,2,0,1,0,26,0,0,1,0,0,0,0,9,4,0,0,3,1,0,1,1,1,1,1,12,6,2,3,4,1,1,2,3,4,0,4,0,0,6,0,2,1,0,1,6,4,3,1731,1,2,"London : printed for Edmund Parker, at the Bible and Crown over against the New Church in Lombard-Street, M.DCC.XXXI. [1731].",London,404,male,1632,1704,TRUE,"- are imperfect and inadequate. Which L 7;, es, as O'd! would be so also in Mathematical Figures , if we I.: f.: o.ls of tl: eir wvere to have our complex Ideas of them, only by 2jti: i; .: -, aa r collecting their Properties in Reference to other"
0323300401_000184,"An essay concerning human understanding. In four books. Written by John Locke, Gent. ...",John Locke,137,0,2,1,0,0,0,7,0,1,1,4,1,4,4,0,1,0,27,0,0,3,0,0,0,0,11,2,0,0,3,1,1,1,1,1,1,1,12,6,1,3,4,1,1,3,0,4,0,3,0,0,9,0,1,1,0,1,5,1,2,1775,1,2,"London : printed for John Beecroft, No. 23, Pater-Noster-Row; W. Strahan, J. and F. Rivington, J. Whiston, S. Baker, T. Payne, L. Davis; Hawes, Clarke and Collins; B. White, W. Owen, T. Caslon, S. Crowder, T. Longman, B. Law, C. Rivington, J. Wilkie, E. and C. Dilly, T. Davies, J. Robson, T. Becket, G. Robinson, T. Cadell, W. Richardson, T. Evans, and E. Johnston. MDCCLXXV. [1775].",London,420,male,1632,1704,TRUE,"many Ideas go to the c'omp'ex ]cea of G: d, as any one n.man vet has in his; and e r, perhaps, that rot be rthe thouhndth Part of what is to be clr. : rein it: The Chanres which that one Body is apt to re cdti, and makej"
0546000101_001787,"Cyclopædia: or, an universal dictionary of arts and sciences; ... By E. Chambers, F.R.S. The fourth edition, corrected and amended; with some additions. In two volumes. ...",Ephraim Chambers,150,0,1,1,1,0,2,7,0,1,3,0,0,5,0,2,1,0,36,0,1,0,0,0,1,0,8,5,0,3,2,1,1,1,0,1,0,2,2,3,3,1,8,0,0,9,2,2,4,10,0,0,2,3,1,0,1,3,6,3,1,1741,1,2,"London : printed for D. Midwinter, J. Senex, R. Gosling, W. Innys, C. Rivington [and 12 others in London], 1741.",London,1087,male,1680,1740,FALSE,"simple ideas , acquired by sensation and reflection, all our complex ideas are formed ; and, as before, in the perception of ideas , the understanding was passive, o here it is aive, exerting the power it hath in the several ats and faculties abovementioned, in order to frame compound"
0336400201_000120,"An essay concerning human understanding. In four books. Written by John Locke, Gent. ...",John Locke,143,0,6,4,0,0,0,5,1,3,3,0,1,5,2,1,0,1,26,1,0,0,2,0,0,0,10,4,4,2,0,1,2,3,1,2,1,2,8,4,0,2,2,0,5,0,1,3,8,6,0,0,1,0,0,2,1,5,0,0,2,1735,1,2,"London : printed for A. Bettesworth and C. Hitch at the Red Lion in Pater-Noster-Row; E. Parker at the Bible and Crown in Lombard-Street; J. and J. Pemberton at the Golden Buck in Fleetstreet; and E. Symon against the Royal-Exchange in Cornhill, MDCCXXXV. [1735].",London,420,male,1632,1704,TRUE,"Reception of the Ideas of Light, Roundness, and Heat, wherein I am not ative, but barely passive, and cannot in that Position of my Eyes, or Body , avoid receiving them. But when I turn my Eyes another Way, to remove my Body out of the Sun Beams, I am"
0879600101_000262,"The works of John Locke, in four volumes.",John Locke,137,0,6,0,3,9,1,2,0,0,1,3,1,0,4,1,9,0,18,0,0,5,7,0,2,0,0,0,7,0,0,1,0,4,4,1,3,0,1,3,5,8,5,2,0,0,3,3,1,0,0,1,4,0,0,2,2,3,0,2,0,1768,1,4,"London : printed for H. Woodfall, A. Millar, J. Beecroft, J. and F. Rivington, J. Whiston, S. Baker, T. Payne, L. Davis and Co. [sic] R. Baldwin, Hawes, Clarke and Collins, B. White, W. Johnston, W. Owen, T. Caslon, S. Crowder, T. Longman, B. Law, C. Rivington, E. and C. Dilly, T. Davies, Robinson and Roberts, A. and J. Shuckburgh, and T. Cadell, MDCCLXVIII. [1768].",London,859,male,1632,1704,TRUE,"their minute and active parts, which is really in them; muchi less the different motions and impulfcs made in and upon them by bodies from without, upon which depends, and by which is formed , the greatest and most remarkable part of thlose qualities we observe in them, and of"
1099500301_000179,"An essay concerning human understanding. In four books. Written by John Locke, gent.",John Locke,126,0,2,1,0,0,0,7,0,1,1,3,0,3,4,0,1,0,25,1,0,2,0,0,0,0,6,3,0,0,3,1,1,1,1,1,1,1,12,6,2,3,4,0,2,3,0,4,0,2,0,0,5,0,2,1,0,1,6,1,2,1753,1,2,"[London?] : [s.n.], Printed in the Year M.DCC.LIII. [1753].",London,451,male,1632,1704,TRUE,"his: And yet, perhaps, that not be the thousandth Part of what is to be discovered in it. The Changes, which that one Body is apt to receive , and make in other Bodies , upon a due Application, exceeding far, not only what we know , but what we"
1099000101_000183,"An essay concerning human understanding. Written by John Locke, Gent. The twentieth edition. To which are now added, I. An analysis of Mr. Locke's Doctrine of Ideas, on a large Sheet. II. A. Defence of Mr. Locke's Opinion concerning Personal Identity, with an Appendix. III. A Treatise on the Conduct of the Understanding. IV. Some Thoughts concerning Reading and Study for a Gentleman. V. Elements of Natural Philosophy. VI. A new method of a Common-Place-Book. Extracted from the author's works. ...",John Locke,148,0,0,1,0,0,0,5,0,0,1,1,1,5,2,0,1,0,32,0,0,0,0,0,0,0,11,4,0,0,2,1,0,1,1,1,1,2,11,6,4,3,4,1,1,4,3,4,0,4,0,0,7,0,2,1,0,1,9,6,4,1796,1,2,"London : printed for T Longman, B. Law and Son, J. Johnson, C. Dilly, G. G. J. and J. Robinson , T. Cadell, W. Richardson, W. Otridge, J. Sewell, F. and C. Rivington, Ogilvy and Speare, S. Hayes, Leigh and Sotheby, T. Payne, W. Lowndes, R. Faulder, B. and J. White, Vernor and Hood, G. and T. Wilkie, Scatcherd and Whitaker, E. Jefferey, and Cadell and Davies, 1796.",London,543,male,1632,1704,TRUE,"them, only by collceingl their pro idesare t perties in reference to other figures . How uncertain and impcrfea x old our ideas be of an ellipris, if we had no other idea of it, but some few of its properties? Vhcereas having in our plain idea the whole eftcnce"
0954700700_000045,An abridgment of Mr. Locke's Essay concerning human understanding.,John Locke,159,3,1,0,5,11,1,2,1,0,0,8,2,4,0,0,3,0,21,0,0,14,5,0,0,0,2,0,0,2,1,0,0,1,0,1,1,1,0,0,4,1,9,2,0,0,1,0,0,3,0,8,3,2,6,1,0,2,0,19,8,1731,1,1,"London : printed for J. and J. Knapton, at the Crown in St. Paul's Church-Yard; A. Bettesworth and C. Hitch, at the Red-Lion in Pater-Noster-Row; J. Pemberton, at the Golden-Buck in Fleet-Street; and T. Astley, at the Rose in St. Paul's Church-Yard, M.DCC.XXXI. [1731].",London,389,male,1632,1704,TRUE,"Things they stand for agree or disagree. Truth , as well as Knowledge , may well come under the Diftincsion of Verbal and Real ; that being only Verbal Truth , wherein Terms are joined according to the Agreement or Disagreement of the Ideas they stand for, without regarding whether"
1138100100_000004,"An analysis of the philosophical works of Lord Bolingbroke, by the late unfortunate Earl Ferrers, for his private entertainment; to which is prefixed, a parallel of Earl Ferrers's case, with that of Lord Santry, a Peer of Ireland, both convicted of Murder: and a sentimental letter to a friend.","Ferrers, Lawrence Shirley, Earl",119,0,0,4,1,1,2,5,0,0,0,0,0,3,0,0,4,0,17,4,1,3,6,0,1,0,1,5,1,6,3,5,0,3,0,4,1,1,1,3,0,1,1,6,1,2,2,4,1,4,0,0,3,1,0,1,1,0,0,3,2,1760,1,1,"London : printed for J. Burd, opposite St. Dunstan's Church, Fleet-Street, MDCCLX. [1760].",London,110,male,1720,1760,FALSE,"nothing more than a combina tin cf several Jfrfib, ideas , which determine ti ap.c. s'ts rn.ture of it to us. Ideas of things computable, and mea lu'l .ibl, .: C _: r' (j -, of matheataics. Ibeas [ 7 1 - Ideas of moral and immoral aaions are the."
1099000101_000123,"An essay concerning human understanding. Written by John Locke, Gent. The twentieth edition. To which are now added, I. An analysis of Mr. Locke's Doctrine of Ideas, on a large Sheet. II. A. Defence of Mr. Locke's Opinion concerning Personal Identity, with an Appendix. III. A Treatise on the Conduct of the Understanding. IV. Some Thoughts concerning Reading and Study for a Gentleman. V. Elements of Natural Philosophy. VI. A new method of a Common-Place-Book. Extracted from the author's works. ...",John Locke,147,0,6,4,0,0,0,2,1,3,4,0,0,6,2,1,0,1,25,0,0,0,2,0,0,0,9,8,4,1,0,1,2,2,2,2,1,2,11,4,1,1,2,0,5,0,1,3,8,8,0,0,2,0,0,3,1,5,0,0,1,1796,1,2,"London : printed for T Longman, B. Law and Son, J. Johnson, C. Dilly, G. G. J. and J. Robinson , T. Cadell, W. Richardson, W. Otridge, J. Sewell, F. and C. Rivington, Ogilvy and Speare, S. Hayes, Leigh and Sotheby, T. Payne, W. Lowndes, R. Faulder, B. and J. White, Vernor and Hood, G. and T. Wilkie, Scatcherd and Whitaker, E. Jefferey, and Cadell and Davies, 1796.",London,543,male,1632,1704,TRUE,"but a passive power , or capacity. But to be able to bring into view ideas out of sight at one's own choice, and to compare which of them one thinks fit, this is an ative power . This reflection may be of some use to preserve us from mistakes"
0319502701_000119,"An essay concerning human understanding. In four books. Written by John Locke, Gent. ...",John Locke,140,0,6,3,0,0,0,4,1,3,4,0,1,5,2,1,0,1,24,1,0,0,2,0,0,0,10,7,4,2,0,0,2,2,2,2,1,1,8,4,1,1,2,0,5,0,1,2,8,6,0,0,2,0,0,2,1,5,0,0,1,1721,1,2,"London : printed for A. Churchill and A. Manship; and sold by W. Taylor, at the Ship and Black Swan in Pater-Noster Row, 1721.",London,405,male,1632,1704,TRUE,"be apt to lead us into: Since what is signified by Verbs that Grammarian, call afive, does not always signify Acion; V g. this Proposition , I see the Moon, or Star. or I feel. the Heat of the Sun, though expressed by a Verb aceiv. does not signify any"
0970100103_000051,"An essay concerning human understanding. In four books. Written by John Locke, gent. In three volumes. ...",John Locke,121,2,3,0,4,6,3,2,0,1,1,2,7,0,0,0,8,0,19,0,0,3,8,0,1,0,0,0,2,0,0,1,0,2,2,2,3,1,3,0,7,5,5,3,1,1,0,1,0,0,0,1,2,0,2,1,1,1,0,2,2,1765,3,3,"Edinburgh : printed by A. Donaldson and J. Reid. For A. Donaldson, and sold at his shops in London and Edinburgh, MDCCLXV. [1765].",Edinburgh,305,male,1632,1704,TRUE,"our understandings: for as to the operations of spirits, both their thinking and moving of bodies , wve at first sight find ourselves at a loss; though, perhaps, when we have applied our thoughts a little nearer to the consideration of bodies , and their .operaticns, and examined how far"
0336400301_000118,"An essay concerning human understanding. In four books. Written by John Locke, Gent. ...",John Locke,157,0,4,4,0,0,0,7,1,2,3,0,1,7,1,1,0,1,33,1,0,0,2,0,0,0,13,7,3,2,0,0,1,3,1,1,1,2,6,4,0,2,3,0,4,0,1,3,8,9,0,0,1,0,1,2,1,5,0,0,5,1748,1,2,"London : printed for S. Birt, D. Browne, C. Hitch, J. Hodges, J. Oswald, J. Shuckburgh, A. Millar, J. Beecroft, J. Ward, M. Cooper, and the Executors of H. Pemberton, MDCCXLVIII. [1748].",London,406,male,1632,1704,TRUE,"as a Philosopher, and examine on what Causes they depend, and of what they are made, I believe they all might be reduced to: these very few primary and original ones, viz. Extension, Solidity, Mobility, or the Power of being moved; which by our Senses we receive from the Body"
1256700200_000051,"John Lockès Esq. Essay concerning human understanding, abridged.",John Locke,113,2,1,0,4,8,1,3,0,0,0,3,5,0,0,1,4,0,15,1,1,6,7,0,0,0,2,0,0,0,1,0,1,2,0,1,2,1,1,0,7,3,3,1,0,1,2,0,0,2,0,3,2,2,4,1,1,2,0,5,1,1791,1,1,"Dresden : printed for C. and F. Walther, M.DCC.XCI. [1791].",Dresden,368,male,1632,1704,TRUE,"for Species , supposed to be constituted by real Essences , which we know not, are not capable of conveying Certainty to the under/landing. Of the truth of general Propositions made up of such Terms we cannot be sure.. For how can we be sure that this or that Qiality"
0358900101_000264,"The works of John Locke, in four volumes.",John Locke,138,0,6,0,3,9,1,2,0,0,1,2,1,0,5,2,8,0,16,0,0,5,7,0,2,0,0,0,7,0,0,1,0,4,5,0,3,0,1,3,6,8,5,2,0,0,2,3,1,0,0,1,7,0,0,2,2,3,0,2,0,1777,1,4,"London : printed for W. Strahan, J. F. and C. Rivington, L. Davis, W. Owen, S. Baker and G. Leigh, [and 18 others in London], 1777.",London,868,male,1632,1704,TRUE,"that are in it. § i2. IF Universal propositions , .B o o k § i2. IF this be so, it is not to be wondered, that we have very impertij. IV ideas of substances ; and that the real essences , on which depend their pro - perties and"
0969800201_000179,"An essay concerning human understanding. In four books. Written by John Locke, gent. ...",John Locke,150,0,6,1,0,0,0,9,0,1,1,5,1,3,5,0,2,0,28,1,1,3,0,0,0,0,11,4,0,0,2,1,1,1,3,1,1,0,14,6,0,3,4,0,2,5,0,4,0,4,0,1,10,0,0,0,0,2,1,2,0,1786,1,2,"Dublin : printed by and for W. Sleater, H. Chamberlaine, and J. Potts, M,DCC,LXXXVI. [1786].",Dublin,405,male,1632,1704,TRUE,"any other Body of equal Bulk, they being put into a Pair of equal Scales, one against another. Another perhaps added to these, the Ideas of Fusibility and Fixedness, two other passive Powers , in relation to the Operation of Fire upon it; another its Dufility and Solubility in Aq."
1723900201_000240,"The works of John Locke, Esq; in three volumes. The contents of which follow in the next leaf. With alphabetical tables.",John Locke,162,4,0,0,3,8,1,1,1,0,0,3,2,4,0,0,6,0,21,0,0,8,11,0,0,1,3,1,0,2,1,0,0,2,0,3,1,1,0,0,12,0,7,3,1,0,1,0,0,2,0,5,1,1,5,2,1,1,0,23,9,1740,1,3,"London : printed for Edmund Parker, at the Bible and Crown, in Lombard-Street; Edward Symon, against the Royal-Exchange, in Cornhill; Charles Hitch, at the Red-Lion, in Paternoster-Row; and John Pemberton, at the Golden-Buck, in Fleetstreet, M.DCC.XL. [1740].",London,659,male,1632,1704,TRUE,"agreement with the reality of things. And, therefore, truth , as well as knowledge , may well come under the diftintion of verbal and real ; that being only verbal truth , wherein terms are joined according to the agreement, or disagreement of the ideas they stand for, without regarding"
0898700300_000009,"The elements of logick. In four books. Book I. Of the Original of our Ideas, their various Divisions, and the Manner in which they contribute to the Increase of Knowledge; with a Philosophical Account of the Rise, Progress, and Nature of human Language. Book II. Of the Grounds of human Judgment, the Doctrine of Propositions, their Use in Reasoning, and Division into self-evident and demonstrable. Book III. Of Reasoning and Demonstration, with their Application to the Investigation of Knowledge, and the common Affairs of Life. Book IV. Of the Methods of Invention and Science, where the several Degrees of Evidence are examined, the Notion of Certainty is fixed and stated, and the Parts of Knowledge in which it may be attained, demonstrated at large. Design'd particularly for young Gentlemen at the University, and to prepare the Way to the Study of Philosophy and the Mathematicks. By William Duncan, Professor of Philosophy in the Marishal College of Aberdeen.","Duncan, William",125,1,7,0,0,1,0,0,4,0,14,2,3,0,3,1,3,0,3,1,0,1,2,0,5,0,1,1,8,4,2,2,0,2,0,1,2,1,2,2,0,5,1,3,1,1,2,0,2,1,0,6,5,4,0,3,5,5,1,0,1,1764,1,1,"London : printed for R. and J. Dodsley in Pall-Mall, 1764.",London,374,male,1717,1760,FALSE,"Species being a Collecion of Properties, which taken together are different from those of every other Species , the Conformation of Parts, on which these Properties depend, must in like manner be different ; and this, as we have said, constitutes the Essence . Iron and Glass are evidently diftint"
1070200102_000106,"An essay concerning human understanding. In four books. Written by John Locke, Gent. ... . Eccles. XI. 5. As thou knowest not what is the way of the Spirit, nor how the bones do grow in the womb of her that is with child: Even so thou knowest not the works of God, who maketh all things.",John Locke,128,0,5,0,4,7,1,2,0,0,1,3,1,0,4,2,6,0,16,0,0,4,5,0,2,0,0,0,7,0,0,1,0,3,4,0,3,0,1,4,6,7,6,1,0,0,3,3,1,0,0,1,4,0,0,2,3,3,0,2,0,1753,2,2,"London : printed for S. Birt, D. Browne, T and T. Longman, J. Schuckburgh, C. Hitch and L. Hawes , J. Hodges, J. Oswald, A. Millar, J. Beecroft, J. and J. Rivington, J. Ward, and M. Cooper, 1753.",London,383,male,1632,1704,TRUE,"it has, and the Excellencies of it, to its Neighbours; and we muis not confine our Thoughts within the Surface of anybody, but look a great deal farther, to comprehend perfectly those Qualities that are in it. §. 12 If this be so, it's not to be wondered, that we"
1187701200_000009,"The elements of logick. In four books. Book I. Of the Original of our Ideas, their various Divisions, and the manner in which they contribute to the Increase of Knowledge; with a Philosophical Account of the Rise, Progress, and Nature of human Language. Book II. Of the grounds of human Judgment, the Doctrine of Propositions, their Use in Reasoning, and Division into self-evident and demonstrable. Book III. Of Reasoning and Demonstration, with their Application to the investigation of Knowledge, and the common Affairs of Life. Book IV. Of the Methods of Invention and Science, where the several Degrees of Evidence are examined, the Notion of Certainty is fixed and stated, and the Parts of Knowledge in which it may be attained, demonstrated at Large. Designed particularly for young Gentlemen at the University, and to prepare the way to the Study of Philosophy and the Mathematicks. By William Duncan, Professor of Philosophy in the Marishal College of Aberdeen.","Duncan, William",124,1,7,0,0,1,0,0,4,0,13,3,3,0,2,1,3,0,3,1,0,0,3,0,5,0,1,1,7,4,2,2,0,2,0,1,2,1,2,2,0,3,1,3,1,1,2,0,3,1,0,7,6,4,0,4,5,4,1,0,1,1780,1,1,"Edinburgh : printed for J. Bell and J. Dickson; and for J. Duncan, Glasgow, M,DCC,LXXX. [1780].",Edinburgh,359,male,1717,1760,FALSE,"that in all the several Species , the Essences are diftint. For each Species , being a Colletion of Properties, which, taken together , are different from those of every other Species , the Conformation of Parts, on which these Properties depend, muff in like manner be different ; and"
