PassageID,Title,Author,Total termFreq,termFreq(admir),termFreq(amplitud),termFreq(aris),termFreq(attent),termFreq(author),termFreq(aw),termFreq(boundless),termFreq(caus),termFreq(charact),termFreq(constitu),termFreq(danger),termFreq(dark),termFreq(degre),termFreq(deriv),termFreq(emot),termFreq(essai),termFreq(excit),termFreq(extend),termFreq(extent),termFreq(fear),termFreq(firmament),termFreq(forc),termFreq(gener),termFreq(geniu),termFreq(grand),termFreq(grandeur),termFreq(great),termFreq(height),termFreq(highest),termFreq(idea),termFreq(imagin),termFreq(impress),termFreq(length),termFreq(life),termFreq(light),termFreq(magnific),termFreq(manner),termFreq(mighti),termFreq(mind),termFreq(mountain),termFreq(natur),termFreq(necessari),termFreq(night),termFreq(object),termFreq(ocean),termFreq(part),termFreq(philosoph),termFreq(pleasur),termFreq(poet),termFreq(power),termFreq(produc),termFreq(sensat),termFreq(soul),termFreq(sourc),termFreq(space),termFreq(strength),termFreq(strong),termFreq(sublim),termFreq(terribl),termFreq(terror),termFreq(thunder),termFreq(varieti),termFreq(vast),termFreq(view),termFreq(water),termFreq(work),termFreq(write),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
1441300600_000005,Essays on rhetorick: abridged chiefly from Dr. Blair's lectures on that science.,Solomon Southwick,118,2,0,2,0,1,4,0,0,1,0,5,5,1,1,0,0,0,2,0,1,2,2,1,0,3,6,3,0,3,7,4,1,0,0,0,1,1,1,4,0,5,0,1,3,0,1,0,2,0,4,3,0,0,2,0,2,1,18,4,3,2,1,0,2,0,0,0,1798,1,1,"Albany [N.Y.] : Printed by Barber & Southwick, and sold at their book-store, two doors north of the city-hall, Court-Street, and at Faust's statue, State-Street, M,DCC,XCVIII. [1798].",Albany,308,male,1773,1839,FALSE,"it precipitates itself with the impetuosity and noise of a torrent, it immediately becomes a sublime one. A race horse is beheld with pleasure ; but it is the war horse, "" whole neck is clotb'd with thunder ,"" that conveys grandeur in its idea . The engagement of two"
0225900601_000017,"Lectures on rhetoric and belles lettres. By Hugh Blair, ... In three volumes. ...",Hugh Blair,98,1,2,1,0,5,0,0,1,1,0,3,0,0,0,3,0,0,1,1,0,1,2,1,0,1,2,1,0,0,5,1,1,0,1,0,1,0,1,1,0,3,0,0,7,0,1,1,0,0,3,3,2,0,1,0,1,1,23,3,3,0,1,0,2,0,0,5,1788,1,3,"Basil : printed by J. J. Tourneisen, 1788.",Basel,417,male,1718,1800,TRUE,"his vitories, in the place of guards. One who had formed a design of affaflinating him ip the midf of a feast, is thus addressed: L E C T. I HAVE now enumerated a variety of instances, III both in inanimate objects and in human life , wherein the Sublime"
0417500101_000017,"Lectures on rhetoric and belles lettres. By Hugh Blair, ... In three volumes. ...",Hugh Blair,97,2,2,1,0,5,0,0,1,1,0,3,0,0,0,3,0,0,2,1,0,1,2,1,0,1,3,1,0,0,5,1,1,0,1,0,0,0,1,1,0,3,0,0,8,0,1,1,0,0,3,3,2,0,1,0,1,0,20,3,3,1,1,0,2,0,0,4,1796,1,3,"London : printed for A. Strahan, and T. Cadell; and W. Creech, Edinburgh: and sold by T. Cadell jun. and W. Davies, (successors to Mr. Cadell), 1796.",London,429,male,1718,1800,TRUE,"and his arm Aloft extending , like eternal Jove, When guilt brings down the thunder , called aloud On Tully's iame, and Ihook his crimson feel, And bade the father of his country hail! For lo! the tyrant prostrate on the dust And Rome again is free. Bool: I. approving,"
0484400100_000005,Essays on rhetoric: abridged chiefly from Dr. Blair's Lectures on that science.,Hugh Blair,117,2,0,2,0,1,4,0,0,1,0,5,3,1,1,0,0,0,2,0,1,2,2,1,0,3,6,3,0,3,7,4,1,0,0,0,2,1,1,4,0,5,0,1,3,0,1,0,2,0,4,3,0,0,2,0,0,1,20,4,3,2,1,0,2,0,0,0,1787,1,1,"London : [pri]nted for J. Murray, NO 32, Fleet-Street, MDCCLXXXVII. [1787].",London,431,male,1718,1800,TRUE,"A itream which glides along gently within its banks is a beautiful object ; but when it precipitates itself with the impetuosity and noise of a torrent, it immediately becomes a sublime one. A racehorse is beheld with pleasure ; but it is the warhorse"" "" neck is clothed with"
0300000600_000005,"An essay on taste. To which is now added part fourth, of the standard of taste; with observations concerning the imitative nature of poetry. By Alexander Gerard, D. D. Professor of Divinity in King's College, Aberdeen.",Alexander Gerard,118,5,1,1,0,2,1,0,3,1,0,1,0,4,0,2,0,6,3,1,0,0,1,2,1,2,4,8,0,0,5,0,0,0,0,0,0,4,1,9,0,7,1,0,5,0,2,0,0,0,5,4,2,1,0,1,1,0,13,0,2,1,0,3,1,0,1,0,1780,1,1,"Edinburgh : printed for J. Bell, and W. Creech; and T. Cadell, London, M,DCC,LXXX. [1780].",Edinburgh,291,male,1728,1795,TRUE,"suppose a mighty conqueror, in opposition to the most formidable dangers , acquiring power over multitudes of nations, fubjeding to his dominion wide extended countries, and purchasing renown, nown, which reaches to the extremities of the world, and shall continue through all the ages of futurity? What can be more"
0224800501_000004,"An essay on taste. By Alexander Gerard, M. A. Professor of Moral Philosophy and Logic, in the Marischal College of Aberdeen. With three dissertations on the same subject. By Mr. de Voltaire. Mr. D'Alembert, F.R.S. Mr. de Montesquieu.",Alexander Gerard,95,2,1,0,0,0,1,0,1,0,0,1,0,1,1,2,0,3,4,0,0,0,0,2,1,1,4,2,0,0,2,1,0,1,0,0,0,1,1,5,0,4,1,0,11,2,4,0,0,0,4,2,3,3,1,1,1,0,14,0,2,1,1,1,1,0,0,0,1759,1,1,"London : printed for A. Millar in the Strand, A. Kincaid and J. Bell, in Edinburgh, MDCCLIX. [1759].",London,313,male,1728,1795,TRUE,"L!,, -: !: contents hrmfefwith refol'ing the sensation of fidei:., : i: y into the ini of these principles, without inveitigat jig the. ohcrs, of.; ici ..' is but a consequence. (O': .i 7s' vx; i.?.: .-.?.:;.. -_; ._; ..; .: S;; zij ii,,;  : .- r5. ST, ,"
0357500300_000017,"Lectures on rhetoric and belles lettres. By Hugh Blair, D.D. one of the Ministers of the High Church, and professor of rhetoric and belles lettres in the University, of Edinburgh.",Hugh Blair,93,1,1,1,0,3,0,0,1,2,0,3,0,0,0,3,0,0,2,1,0,1,2,1,0,1,3,1,0,0,5,2,0,0,0,0,1,0,1,1,0,5,0,0,5,0,1,1,1,0,3,2,2,0,1,0,1,1,19,3,3,1,0,0,3,0,0,4,1784,1,1,"Philadelphia : Printed and sold by Robert Aitken, at Pope's Head in Market Street, MDCCLXXXIV. [1784].",Philadelphia,479,male,1718,1800,TRUE,"Sublime appears. In all there instances, the emotion raised in us is of the same kind, although the objecs that.produce the emotion be of. widely different kinds. A. question next arises , whether we are able to discover some one fundamental quality in which all there different objecs agree, and"
0546300201_000017,"Lectures on rhetoric and belles lettres. By Hugh Blair, ... In three volumes. ...",Hugh Blair,92,1,2,1,0,5,0,0,1,2,0,3,0,0,0,3,0,0,2,1,0,1,2,1,0,1,3,1,0,0,5,1,1,0,1,0,1,0,1,1,0,3,0,0,6,0,1,1,0,0,3,3,1,0,1,0,0,0,18,3,3,1,1,0,2,0,0,4,1783,1,3,"Dublin : printed for Messrs. Whitestone, Colles, Burnet, Moncrieffe, Gilbert [and 9 others in Dublin], 1783.",Dublin,436,male,1718,1800,TRUE,"extending , like eternal Jove, When guilt brings down the thunder , called aloud On I ully's naile, and ihook his crimlon steel, And bade the fatler of his country hail! For lo! the tyrant profirate on the dust And Rone ag.in is free. book I. Silius Italicus has studied"
0039000500_000051,"Sentimental beauties from the writings of Dr. Blair. Selected with a view to refine the taste, rectify the judgment, and mould the heart to virtue.",Hugh Blair,101,0,1,1,0,0,2,4,0,0,0,0,0,3,0,1,0,0,2,3,0,1,1,1,15,1,4,4,3,0,2,0,5,1,0,1,1,2,0,5,1,8,1,0,5,2,0,0,1,1,3,3,0,0,0,3,0,1,6,0,0,0,0,1,0,1,0,0,1798,1,1,"London : printed for John Wallis, No. 16, Ludgate-Street; and Lee and Hurst, Pater-Noster-Row, MDCCXCVIII. [1798].",London,336,male,1718,1800,TRUE,"net and Sophocles: they were founded upon observing the superior pleasure which we receive from the relation of an acion which is one and entire, beyond what we receive from the relation of scattered and unconnected facts. Such observations taking their rise at first from feeling and experience, were found"
0382100201_000017,"Lectures on rhetoric and belles lettres. By Hugh Blair, ... In three volumes. ...",Hugh Blair,92,1,2,1,0,3,0,0,1,1,0,3,0,0,0,3,0,0,2,1,0,0,2,1,0,1,3,1,0,0,5,2,1,0,1,0,0,0,1,1,0,4,0,0,7,0,1,1,1,0,3,3,2,0,1,0,1,0,17,3,3,1,1,0,2,0,0,4,1785,1,3,"London : printed for W. Strahan; T. Cadell; and W. Creech in Edinburgh, 1785.",London,466,male,1718,1800,TRUE,"Pleasures of thc Imagination : Look the: : abroad through nature ; to the range Of planets, suns, and adamantine spheres, Wheeling, unshaken, through the void immense; And speak, O man! does this capacious scene, With half that kindling majeily, dilate Thy llrong conception, as when Brutus rose, Refulgent, rom"
1282300101_000017,"Lectures on rhetoric and belles lettres. By Hugh Blair, D.D. & F.R.S. Ed. one of the Ministers of the High Church, and professor of rhetoric and belles lettres in the University of Edinburgh. In two volumes. ...",Mathew Carey,89,2,2,1,0,3,0,0,1,1,0,3,0,1,0,3,0,0,2,1,0,0,3,1,0,1,4,1,0,0,5,1,0,0,1,0,1,0,1,2,0,4,0,0,6,0,1,1,0,0,3,3,2,0,2,0,0,0,13,3,2,1,1,0,2,0,0,4,1793,1,2,"Philadelphia : From the press of Mathew Carey, March 19 --M.DCC.XCIII. [1793].",Philadelphia,503,male,1760,1839,FALSE,"A!: lin the crowd of patriots; and his arn Alofr extending , like eternal Tove, W hlen .lilt brings down the thunder , called aloud On Tully's name, and filookl his crim{on steel, And badle the father of lls coluntry lu)l! For lo! the tyrant profirate cn the dufi; And"
0702600101_000017,"Lectures on rhetoric and belles lettres. By Hugh Blair, ... In three volumes. ...",Hugh Blair,86,2,2,1,0,3,0,0,1,1,0,3,0,0,0,2,0,0,2,1,0,1,2,1,0,1,3,1,0,0,4,1,0,0,1,0,1,0,1,1,0,5,0,0,5,0,0,0,0,0,3,3,2,0,1,0,1,0,16,3,3,1,1,0,3,0,0,3,1787,1,3,"London : printed for A. Strahan; T. Cadell; and W. Creech in Edinburgh, 1787.",London,464,male,1718,1800,TRUE,"from tih Iplendid conqueror, or the daring conspirator xxhorln we are far froml approving, we cann withhold our admiration t. I IHAV - The Sublime , in natural and in moral objcfl, i brm, : ght before us in one view , and compared together, the followking beautiful pa; flge"
1690700104_000025,"The European magazine, and London review; containing the literature, history, politics, arts, manners and amusements of the age. By the Philological Society of London.",Philological Society (Great Britain),88,1,2,1,0,3,1,0,2,2,0,0,0,4,0,2,0,0,1,1,0,0,0,2,1,0,4,3,2,0,4,3,1,0,1,1,1,0,0,6,1,4,0,0,1,1,3,2,4,1,4,1,0,0,3,1,2,0,6,0,0,2,1,0,1,1,0,0,1782,4,86,"London [England] : printed for John Fielding No. 23, Pater Noster Row; John Debrett, opposite Burlington House, Piccadilly; and John Sewell, No. 32, Cornhill, [1782]-1826.",London,514,unknown,,,FALSE,"nature of Tafle, the Principles of it, as the door well ob res are universal, and deeply founded in the human mind , though extremely dif trent in degree in different then. Here the differerice is so great as to support our author in the opinion, "" that there is"
0300401001_000017,"Lectures on rhetoric and belles lettres. By Hugh Blair, D.D. & F.R.S. Ed. one of the Ministers of the high church, and Professor of Rhetoric and Belles Lettres in the University, of Edinburgh. In three volumes. ...",Hugh Blair,80,1,2,1,0,3,0,0,1,1,0,4,0,1,0,3,0,0,2,1,1,1,2,0,0,1,3,2,0,0,3,2,1,0,1,0,1,1,1,1,0,5,0,0,3,0,0,0,1,0,1,3,2,0,2,0,0,1,13,3,3,0,0,0,2,0,0,0,1798,1,3,"London : printed for A. Strahan, and T. Cadell; and W. Creech, Edinburgh; and sold by T. Cadell jun. and W. Davies, (successors to Mr. Cadell) in the Strand, 1798.",London,428,male,1718,1800,TRUE,"his surviving son. He is reminded, tha L his son food alone against three, and afi ed what he iffhed him to have done ?- "" To have died,"" he answers. In the same manner Pc;! u, taken prisoner by Alexander, after a galiant dcfence, and asked how he wished"
0193700401_000016,"Sermons on practical subjects, by the late W. Enfield, LL.D. prepared for the press by himself. To which are prefixed memoirs of the author, by J. Aikin, M.D. In three volumes. ...",William Enfield,98,5,0,0,1,0,1,0,0,1,0,0,0,1,3,2,0,2,3,1,0,1,1,2,0,2,3,6,0,0,1,4,0,0,0,2,2,0,0,2,1,10,0,2,1,2,2,0,1,0,6,2,0,1,2,1,0,0,6,0,1,1,1,4,3,1,4,0,1798,1,3,"London : printed for J. Johnson, in St. Paul's Church-Yard, 1798.",London,484,male,1741,1797,FALSE,"great and good ought ever to be regarded. it is one of the greatest advantages which we derive from the advancement of natural knowledge, that by giving us more extensive and accurate views of nature in its several departments, it furnishes us with innumerable illustrations of the power , the"
0702600101_000014,"Lectures on rhetoric and belles lettres. By Hugh Blair, ... In three volumes. ...",Hugh Blair,95,0,0,2,0,1,1,1,4,0,0,0,0,3,0,2,1,0,1,0,0,1,0,1,1,0,9,1,1,1,0,4,2,1,3,0,0,0,0,2,0,6,2,0,6,0,1,1,12,0,2,2,4,0,1,0,0,1,7,0,0,0,2,1,0,0,1,3,1787,1,3,"London : printed for A. Strahan; T. Cadell; and W. Creech in Edinburgh, 1787.",London,464,male,1718,1800,TRUE,"nature and importance of Criticifim, and the diftintion between Taste and Genius ; I am now to confider the sources of the Pleasures of Tafe. Here opens a very extensive field; no less than all the pleasures of the imagination , as they are commonly called, j whether afforded us"
0937200401_000014,"Lectures on rhetoric and belles lettres. By Hugh Blair, ... In three volumes. ...",Hugh Blair,100,0,0,2,0,1,1,1,4,1,0,0,0,3,0,2,1,0,1,0,0,0,1,1,1,0,9,1,1,1,0,4,2,1,3,0,0,0,0,2,0,7,2,0,8,0,2,1,12,0,2,2,4,0,1,0,0,1,7,0,0,0,2,1,0,0,1,3,1793,1,3,"London : printed for A. Strahan; T. Cadell; and W. Creech in Edinburgh, 1793.",London,468,male,1718,1800,TRUE,"most part , accompanied with a diminution of fubli mity'and force , HAVING thus explained the nature of Taste, the nature and importance of Criticism, and the distinction between Taste and Genius ; I am now to confider the sources of the Pleasures of Taste. Here opens a very extensive"
1291300101_000017,"Lectures on rhetoric and belles lettres. By Hugh Blair, D. D. One Of The Ministers Of The High Church, And Professor Of Rhetoric And Belles Lettres In The University, Of Edinburgh. In two volumes. ...",Hugh Blair,96,1,2,1,0,5,0,0,1,1,0,3,0,0,0,3,0,0,1,1,0,0,2,1,0,1,3,1,0,0,5,1,1,0,1,0,1,0,1,1,0,4,0,0,5,0,1,0,0,0,3,3,2,0,1,0,0,1,22,4,3,0,1,0,2,0,0,6,1789,1,2,"Dublin : printed for Messrs. Colles, Moncrieffe, Gilbert, Walker, Exshaw, White and Byrne, M,DCC,LXXXIX [1789].",Dublin,393,male,1718,1800,TRUE,"him in the midst of a feast, is thus addressnd: Fallit te, mensas inter qnod credir inermem; Tot bellis quafita viro, tot ccedibus, armat Majestas sterna dtcem. Si admoveris ora Canna & ante oculos, Trafymenaque bulla Et Pauli flare ingentem miraberis umbram. A thought Somewhat of the same nature occurs"
0947901500_000005,"An essay on taste. By Alexander Gerard, D.D. Professor of Divinity in the Marischal College of Aberdeen. The second edition, with corrections and additions. To which are annexed, three dissertations on the same subject, by Mr de Voltaire, Mr D'Alembert, and Mr de Montesquieu.",Alexander Gerard,115,5,1,1,0,2,1,0,2,1,0,0,0,4,0,2,0,7,2,1,0,0,1,2,1,2,4,7,0,0,7,0,0,0,0,0,0,3,0,9,0,7,1,0,7,0,2,0,0,0,6,4,2,1,0,0,1,0,12,0,2,1,0,3,1,0,0,0,1764,1,1,"Edinburgh : printed for A. Millar, London; and A. Kincaid and J. Bell, Edinburgh, MDCCLXIV. [1764].",Edinburgh,298,male,1728,1795,TRUE,"acquiring power over multitudes of nations, fubjecing to his dominion wide ex tendld countries, and purchasing renown, which reaches to the extremities of the world, and shall continue through all the ages of futurity? What can be more truly great , than B 2 the the objet of that benevolence,"
0317200105_000085,The transactions of the Royal Irish Academy. M.DCC.LXXXVII.,Royal Irish Academy,109,3,0,0,1,3,2,0,1,1,0,0,0,0,1,10,0,6,1,0,0,1,2,0,0,1,1,4,0,0,5,1,0,0,0,0,1,0,1,6,0,5,0,0,8,2,1,2,0,0,6,0,1,0,0,0,1,0,19,0,3,2,1,0,5,1,0,0,1787,5,7,"Dublin : printed by George Bonham, Great George's-Street, for the Academy, [1787]-1800.",Dublin,507,unknown,,,FALSE,"IT remains that I should make some remarks on the conjecture of door Blair. He tells us that after the review which he 24 ] he had taken, there did not occur to him any sublime objet, into the idea of which power , strength and force either enter not"
1575000400_000001,"Heads of the lectures on Rhetorick, and belles lettres, in the University of Edinburgh, 1767.",Hugh Blair,80,0,1,3,0,0,1,0,0,2,0,0,1,1,2,1,0,0,1,0,0,0,2,4,3,2,4,1,0,1,2,1,1,0,0,0,0,3,0,1,0,1,1,0,4,0,1,0,5,0,4,1,1,0,2,0,0,1,11,0,0,0,3,1,1,0,1,4,1767,1,1,"Edinburgh : Sold by A. Kincaid & J. Bell, [1767].",Edinburgh,45,male,1718,1800,TRUE,"Of the LECTURES on R H E TOR I CK, AND BELLES L E T T REIN the University of Edinburgh, 1767 **... H E A D S Of the LECTURES on RHET O R I C K, na ]N D AND BELLES LETTERS, In the University of Edinburgh, 1"
1574800100_000004,Essays on rhetoric: abridged chiefly from Dr. Blair's lectures on that science.,Edmund Freeman,84,0,0,2,0,0,0,2,2,0,0,0,0,0,1,0,1,0,2,3,0,0,1,2,1,1,6,3,2,1,5,3,0,0,2,0,1,0,0,2,2,5,1,0,2,3,1,0,4,0,3,4,0,0,3,3,0,0,2,0,0,2,2,1,0,1,1,1,1789,1,1,"Boston : Printed for, and sold by Edmund Freeman State-Street, M,DCC,LXXXIX., [1789].",Boston,221,male,1764,1807,FALSE,"bei extreme heat can be produced on Ifr when the rays convterge to a single point. Young people are highly interefied in this remark; since it may teach them to examine with care, and to pursue with ardour, that path which nature has marked out for their peculiar ·exertionsi ·"
0484400100_000006,Essays on rhetoric: abridged chiefly from Dr. Blair's Lectures on that science.,Hugh Blair,81,2,0,1,0,1,4,0,0,0,0,0,4,1,0,2,0,1,0,0,1,0,0,0,2,0,2,0,0,1,3,1,2,0,0,2,3,3,0,0,2,2,1,1,2,0,1,0,1,2,3,1,0,0,1,0,2,3,14,0,2,2,0,0,1,1,0,3,1787,1,1,"London : [pri]nted for J. Murray, NO 32, Fleet-Street, MDCCLXXXVII. [1787].",London,431,male,1718,1800,TRUE,"at least, intimately associated, by conducing our thoughts to Tome aftoniffing power , as concerned in the production of the objec. SUB. SUBLIMITY IX WRITING . THE foundation of the Sublime in Composition must always be laid in the nature of the objec described. We mutt except, however, such an"
0369400201_000013,"The life of Edmund Burke. Comprehending an impartial account of his literary and political efforts, and a sketch of the conduct and character of his most eminent associates, coadjutors, and opponents. The second edition ... By Robert Bisset ...",Robert Bisset,98,1,0,0,1,5,0,0,4,0,3,1,0,0,0,1,3,3,0,1,0,0,2,5,5,0,1,3,0,0,2,1,0,0,0,0,1,3,0,5,1,5,0,0,3,0,0,4,1,1,0,1,0,0,2,0,0,0,14,5,3,0,0,1,1,0,4,1,1800,1,2,"London : printed and published by George Cawthorn; Messrs. Richardson, H. D. Symonds, J. Wallis, West and Hughes, J. Wright and P. Hill, Edinburgh, 1800.",London,487,male,1759,1805,FALSE,"tie Rights of L 4s j \tiure, in oposi/lionl to tie Usurpation of Estab lislbmenlt, * RECOMIMENDS 10 PRACTICE. The Vindication of Natural Society displays at once the extent of the author's knowledge, in the historical statements; the versatility of his genius , in the happy imitation of Bolingbroke; and"
0528800101_000001,"An historical miscellany of the curiosities and rarities in nature and art. Comprising new and entertaining descriptions of the most surprising volcanos, caverns, cataracts, whirlpools, Waterfalls, Earthquakes, Thunder, Lightning, And Other Wonderful And Stupendous Phenomena Of Nature. Forming A Rich And Comprehensive View Of All That IS Interesting And Curious in every part of the habitable world. ...",,72,2,0,2,3,1,0,1,0,1,0,0,0,1,0,2,0,1,0,0,0,1,0,0,1,0,2,2,0,1,0,1,0,0,1,1,1,0,0,3,2,10,1,0,2,1,2,0,5,1,0,2,1,0,2,0,0,0,3,0,0,1,2,0,3,3,3,0,1794,1,5,"London : printed for the proprietor, and sold by Champante and Whitrow, Jewry-Street, Aldgate; and at the British Directory Office, Ave-Maria Lane, St. Paul's, [1794-1800].",London,408,unknown,,,FALSE,"r'l ~ ~~~~~- U, 1~ ""j ""·· 3 !/2' A i AN 27 HISTORICAL MIS CEL, LANY OF THE CURIOSITIES AND RARITIES IN NATURE AND ART. COMPRI SI N NEW AND ENTERTAINING DESCRIPTIONS OF THE MOST SUBPRISINC VOLCANOS, CAVERNS, CATARACTS, WHIRLPOOLS, WATER . FALLS, EARTHQUAKES, THUNDER , LIGHTNING, AND otiter"
0504100101_000017,"Lectures on rhetoric and belles lettres. By Hugh Blair, ... In two volumes. ...",Hugh Blair,75,2,2,1,0,3,0,0,1,2,0,4,0,1,0,3,0,0,1,1,1,0,1,0,0,1,2,2,0,0,3,1,1,0,1,0,0,1,0,3,0,6,0,0,2,0,0,0,1,0,0,5,1,0,2,0,0,1,13,1,1,1,1,0,2,0,0,0,1783,1,2,"London : printed for W. Strahan; T. Cadell; and W. Creech, in Edinburgh, 1783.",London,507,male,1718,1800,TRUE,"These will be /6 found to be all, or chiefly, of that class, which comes under (/ the name of Magnanimity or Heroism; and they produce an effect extremely similar to what is produced by the view of grand objets in nature ; filling the mind with admiration , and"
0777300302_000059,"A treatise on man, his intellectual faculties and his education. A posthumous work of M. Helvetius. Translated from the French, with additional notes, by W. Hooper, M. D. ...",Claude Adrien Helvétius,94,1,0,0,0,1,2,1,0,0,0,0,2,0,0,0,0,3,2,0,5,0,4,2,0,3,2,2,0,0,3,0,7,0,0,12,0,1,0,2,1,2,0,1,0,0,1,0,1,1,1,4,8,0,0,1,1,0,6,0,7,2,0,0,1,0,1,0,1777,2,2,"London : printed for B. Law, Ave-Maria-Lane; and G. Robinson, Pater-Noster-Row, Mcclxxvii [1777].",London,496,male,1715,1771,TRUE,"us? From the great force they declare to be in nature , and from the involuntary comparison we make between that force and our own weakness. At that view we feel our vol. II Q selves selves seized with a certain respect which always; supposes in us a sensation of"
1282300101_000014,"Lectures on rhetoric and belles lettres. By Hugh Blair, D.D. & F.R.S. Ed. one of the Ministers of the High Church, and professor of rhetoric and belles lettres in the University of Edinburgh. In two volumes. ...",Mathew Carey,86,0,0,1,0,1,1,2,4,0,0,0,0,3,0,2,1,0,1,0,0,0,1,1,1,0,9,1,1,1,0,4,1,1,3,0,0,0,0,2,0,5,0,0,4,1,1,0,12,0,1,3,1,0,1,0,0,0,7,0,0,0,2,2,0,0,1,3,1793,1,2,"Philadelphia : From the press of Mathew Carey, March 19 --M.DCC.XCIII. [1793].",Philadelphia,503,male,1760,1839,FALSE,"diminution of Sublimity and force . Having thus explained the nature oftafte, the nar' ture and importance ofcriticifm, and the diftinc on between taste and genius ; I am now to coni,, the sources of the pleasures of taste. Here opens a very extensive field; no lees than all the,"
