PassageID,Title,Author,Total termFreq,termFreq(adversari),termFreq(answer),termFreq(ball),termFreq(begin),termFreq(cafe),termFreq(card),termFreq(chanc),termFreq(club),termFreq(consequ),termFreq(count),termFreq(deal),termFreq(diamond),termFreq(dice),termFreq(equal),termFreq(follow),termFreq(forc),termFreq(gain),termFreq(game),termFreq(hand),termFreq(happen),termFreq(heart),termFreq(hold),termFreq(honour),termFreq(king),termFreq(knave),termFreq(lai),termFreq(lead),termFreq(leav),termFreq(left),termFreq(lose),termFreq(method),termFreq(number),termFreq(odd),termFreq(order),termFreq(parti),termFreq(partner),termFreq(perform),termFreq(person),termFreq(plai),termFreq(player),termFreq(probabl),termFreq(queen),termFreq(reason),termFreq(remain),termFreq(round),termFreq(run),termFreq(small),termFreq(spade),termFreq(stage),termFreq(suit),termFreq(suppos),termFreq(throw),termFreq(trick),termFreq(trump),termFreq(turn),termFreq(win),termFreq(won),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0680500600_000028,"Hoyle's games improved; being practical treatises on whist, quadrille, piquet, chess, back-gammon, draughts, cricket, Tennis, Quinze, Hazard, Lansquenet, Billiards, and Goff or Golf: In which are contained, the method of betting at those games upon equal or advantageous Terms; including the laws of each, as settled and agreed to, at Brookes's, White's, D'Aubigny's, the Scavoir Vivre, Miles's, Payne's, and other Fashionable Houses &c. Revised and corrected by Charles Jones, Esq. A new edition enlarged.",Edmond Hoyle,205,0,0,1,2,1,9,2,9,2,0,9,7,0,0,0,2,0,9,5,3,12,0,0,25,1,0,3,2,0,4,1,0,1,0,1,3,0,6,21,5,1,4,0,0,0,0,12,6,0,3,2,0,3,10,5,10,3,1790,1,1,"London : printed for J. F. and C. Rivington, T. Payne and Son, R. Baldwin, B. Law, W. Goldsmith, W. Lowndes, E. Newbery, S. Bladon, G. and T. Wilkiz, and C. Stalker., 1790.",London,301,male,1672,1769,FALSE,"above 9 to 4 X Spadille, Manille, Two, Three, Four, Five, Six of Hearts , two small Diamonds , one finall Club . Wins above 9 to 1, nearer lo to i. XI Four Matadores in Hearts , King and two small Clubsi King and two finall Spades . Wins"
0929800100_000004,"A short treatise on the game of quadrille. Shewing the odds of winning or losing most Games that are commonly played; either by calling a King, or by playing Sans Prendre. To which is added the laws of the game. By Edmond Hoyle, gent.",Edmond Hoyle,203,1,0,0,2,1,7,2,7,1,0,4,6,0,0,0,1,0,9,5,3,8,1,0,21,1,0,3,2,0,4,1,0,1,0,3,3,0,4,35,6,0,4,0,0,0,0,10,5,0,3,2,0,9,8,4,11,5,1744,1,1,"London : printed for F. Cogan at the Middle-Temple-Gate, [1744].",London,47,male,1672,1769,FALSE,"about 4 to 3 XIV Three falf Matadores, Three, Four and Five of Hearts , King and one small Club , two finall Spades . Wins 291 to 86, or above io to 3 XV Three FALSE Metadores with the Knave , the Three, Four, and Five of Hearts ,"
0859100900_000014,"A short treatise on the game of whist. Containing the laws of the game: and also some rules, whereby a Beginner may, with due Attention to them, attain to the Playing it well. Calculations for those who will bet the Odds on any Points of the Score of the Game then playing and depending. Cases stated, to shew what may be effected by a very good Player in critical Parts of the Game. References to cases, viz. at the End of the Rule, you are directed how to find them. Calculations, directing with moral Certainty, how to play well any Hand or Game, by shewing the Chances of your Partner's having 1, 2, or 3 certain Cards. With variety of cases added in the appendix. By Edmond Hoyle, gent.",Edmond Hoyle,237,10,0,0,0,3,18,1,7,5,0,2,2,0,3,0,3,2,2,10,0,3,0,0,8,6,0,12,0,0,2,2,0,1,2,0,15,0,0,16,0,2,4,0,2,0,0,5,6,0,15,15,4,6,26,1,16,0,1755,1,1,"London : printed for T. Osborne, at Gray's-Inn; and sold by W. Reeve, in Fleet-Street, 1755.",London,224,male,1672,1769,FALSE,"best Play to throw away one of his winning Cards , or the small Card to his ace liit?, 1nfwer, It is his bell Pliy to throw away one one of his winning Cards , because if his right hand Adversary plays to his ace fuir, he has it in"
0674200300_000014,"Mr. Hoyle's games of whist, quadrille, piquet, chess, and back-gammon. Complete. In which are contained, the method of playing and betting, at those games, upon equal, or advantageous Terms. Including the laws of the several games.",Edmond Hoyle,233,7,1,0,0,9,24,2,2,3,0,0,2,0,4,1,1,1,0,13,1,2,1,0,7,6,0,9,0,0,4,2,2,3,0,0,11,0,0,21,2,2,5,0,5,0,0,3,2,0,22,17,1,10,19,0,6,0,1760,1,1,"London : printed for Thomas Osborne, in Gray's-Inn; Stanley Crowder, at the Looking-Glass, and Richard Baldwin, at the Rose, in Pater-Noster-Row, [1760?].",London,224,male,1672,1769,FALSE,"your Partner has a better Card in that Suit than the last Player ; if not, let us then suppose that your righthand Adversary leads from the King , or Queen of the Suit , of which you have the Ace, Ten, and one small Card ; in that Cafe"
0423600300_000016,"Mr. Hoyle's games of whist, quadrille, piquet, chess, and back-gammon. Complete. In which are contained, the method of playing and betting, at those games, ... Including the laws of the several games. The thirteenth edition. To which is now first added, two new cases at whist, ... also, the new laws of the game at whist, as played at White's and Saunders's Chocolate-Houses.",Edmond Hoyle,226,7,1,0,0,3,7,0,7,4,0,2,2,0,2,0,1,2,4,8,1,3,0,2,12,8,0,12,0,2,1,1,0,1,1,0,16,0,0,16,0,2,5,0,2,0,0,4,5,0,13,18,2,5,31,1,12,0,1763,1,1,"London : printed for Thomas Osborne; Henry Woodfall, and Richard Baldwin, [1763?].",London,223,male,1672,1769,FALSE,"probable that your jeft handadverfary has three Trumps remain Kig, viz.. the best and two small ones; and suppose you have two Trumps only, and that yourpartner has no Trump ; and suppose your right hand Adversary plays a thirteenth or some other winning Card in that Cafe pass it,"
0919300900_000014,"Mr. Hoyle's treatises of whist, quadrille, piquet, chess, and back-gammon.",Edmond Hoyle,243,9,0,0,0,4,11,0,7,5,0,1,2,0,2,0,1,2,4,8,0,3,0,3,10,7,0,12,0,1,2,2,0,1,1,0,18,0,0,17,0,2,7,1,2,0,0,5,6,0,13,21,2,6,32,1,12,0,1748,1,1,"[London : printed for T. Osborne, 1748].",London,226,male,1672,1769,FALSE,"had led that Suit , he had been obliged to put on his Ace, and consequently had lost some Tricks by this Method of Play .. IX Suppose ten Cards have been played out, and suppose it appears very probable that your left hand Adversary has threetrumps remaining , viz."
0940401500_000004,"A short treatise on the game of quadrille. Shewing the odds of winning or losing most games that are commonly played; either by calling a King, or by playing Sans Prendre. To which is added the laws of the game. By Edmond Hoyle, Gent.",Edmond Hoyle,200,1,0,0,2,1,7,2,8,1,0,4,6,0,0,0,1,0,9,6,3,9,0,0,22,1,0,3,2,0,3,1,0,1,0,3,3,0,4,33,6,1,3,0,0,0,0,8,5,0,3,1,0,9,7,4,12,5,1754,1,1,"Dublin : printed for George and Alex. Ewing at the Angel and Bible in Dame-Street, Booksellers, MDCCLIV. [1754].",Dublin,24,male,1672,1769,FALSE,"5791 to 2880, or above 2 to. XIII Three FALSE Matadores, Three and Four of Hearts , King and one Club , King and two Spades . Wins 25 to 162, or about 4 to 3 XIV Three FALSE Matadores, Three, Four and Five of Hearts , King and one"
0919300900_000022,"Mr. Hoyle's treatises of whist, quadrille, piquet, chess, and back-gammon.",Edmond Hoyle,197,1,0,0,2,1,7,2,7,2,0,3,6,0,0,0,1,0,9,4,3,8,0,0,21,1,0,3,2,0,2,1,0,1,0,3,2,0,4,34,7,1,3,0,0,0,0,8,6,0,3,2,0,9,7,4,12,5,1748,1,1,"[London : printed for T. Osborne, 1748].",London,226,male,1672,1769,FALSE,"and two Spades . Wins 215 to 162, or about 4 to 3- XIV Three FALSE Matadores, Three, Four, and Five of Hearts , King and one small Club , two small Spades . Wins 291 to 86, or above : to to 3 XV Three FALSE Matadores with the"
1754900100_000013,"The polite gamester: containing, short treatises on the games of whist, quadrille, back-gammon, piquet and chess. Together with An artificial memory, or, an easy method of assisting the memory of those that play ... whist. By Edmund Hoyle, ...",Edmond Hoyle,215,7,0,0,0,9,16,2,2,3,0,1,2,0,4,0,1,0,2,11,2,2,0,3,8,3,0,15,0,0,2,2,0,1,1,0,14,0,0,15,2,2,7,3,0,0,0,4,2,0,24,12,2,7,17,0,5,0,1752,1,1,"Dublin : printed for Peter Wilson, 1752.",Dublin,209,male,1672,1769,FALSE,"Ten, and one finall Card , in any Suiti also the Ace, Nine, and one fnall Card of any Suit , Qery, which of these Suits ought you to lead from? Anftuer, from the Suit of which you have the Ace, Nine and one small Card ; for this Reason"
1313200100_000013,"The polite gamester: Containing, short treatises on the games of whist, quadrille, back-gammon, piquet and chess. Together with an artificial memory, or, An easy method of assisting the memory of those that play at the game of whist. By Edmund Hoyle, gent. a new addition, with great additions to the game whist; among which are, a dictionary of whist, which resolves almost all the critical case that may happen at the game. Also a whole chapter of thirteen new cases, never before published.",Edmond Hoyle,206,6,0,1,0,8,10,1,1,1,0,1,2,0,3,0,2,0,3,8,1,2,1,3,7,3,0,17,0,0,1,2,0,2,2,0,14,0,0,18,2,2,5,2,3,0,0,1,2,0,20,9,2,8,24,0,6,0,1752,1,1,"Dublin : Printed for G. and A. Ewing, at the Angle and Bible in Dame-Street, M,DCC,LII. [1752].",Dublin,188,male,1672,1769,FALSE,"and Four of Clulbs, which in cafe B always leads , are six fare Tricks . Let us Aip pose he has the fame: Hand in Spades , which, in cafe b3 always leads , are iix more sure Tricks . 170 fuppole B has the Remainder of there two"
0674200300_000016,"Mr. Hoyle's games of whist, quadrille, piquet, chess, and back-gammon. Complete. In which are contained, the method of playing and betting, at those games, upon equal, or advantageous Terms. Including the laws of the several games.",Edmond Hoyle,250,8,0,0,0,4,16,2,0,5,0,1,0,0,2,0,2,1,4,11,2,0,0,3,12,4,0,14,0,1,2,3,0,3,2,0,17,0,0,21,2,3,6,2,3,0,0,8,1,0,26,18,2,7,23,0,8,1,1760,1,1,"London : printed for Thomas Osborne, in Gray's-Inn; Stanley Crowder, at the Looking-Glass, and Richard Baldwin, at the Rose, in Pater-Noster-Row, [1760?].",London,224,male,1672,1769,FALSE,"Spades in his Hand wins them, and consequently flams A and B. CHAP. XVI Additional CASES at WHIST, never published till 1748 I. IF your Partner leads the King of a Suit , and that you have none of that Suit , pals it, by throwing away a losing Card"
0090501300_000018,"The polite gamester: containing short treatises on the games of whist, quadrille, back-gammon, piquet and chess. Together with an artificial memory, or an easy method of assisting the memory of those that play at the Game of whist. By Edmund Hoyle, Gent.",Edmond Hoyle,205,2,0,0,2,1,10,2,6,2,0,4,6,0,0,0,2,0,9,6,3,7,0,0,20,0,0,4,3,0,3,1,0,1,0,3,3,0,3,37,7,1,4,0,0,0,0,8,3,0,3,2,0,11,7,4,9,6,1745,1,1,"Dublin : printed for G. and A. Ewing at the Angel and Bible in Dame-Street, 1745.",Dublin,236,male,1672,1769,FALSE,"Hearts , one small Diamond , two finall Spades.wins 1025 to io, near io to i; but you are to suppose the Lead is to come into your Hand a second time, without trumping with a Matadore. XVI Three XVI Three FALSE Matadores with the Queen , the Three, Four"
0680500600_000025,"Hoyle's games improved; being practical treatises on whist, quadrille, piquet, chess, back-gammon, draughts, cricket, Tennis, Quinze, Hazard, Lansquenet, Billiards, and Goff or Golf: In which are contained, the method of betting at those games upon equal or advantageous Terms; including the laws of each, as settled and agreed to, at Brookes's, White's, D'Aubigny's, the Scavoir Vivre, Miles's, Payne's, and other Fashionable Houses &c. Revised and corrected by Charles Jones, Esq. A new edition enlarged.",Edmond Hoyle,191,2,2,0,3,1,20,1,8,1,0,1,4,0,0,1,0,0,5,4,0,6,11,0,12,10,0,12,1,0,0,0,1,2,5,0,4,0,1,12,6,0,9,1,0,2,1,3,6,0,7,3,0,3,16,0,3,1,1790,1,1,"London : printed for J. F. and C. Rivington, T. Payne and Son, R. Baldwin, B. Law, W. Goldsmith, W. Lowndes, E. Newbery, S. Bladon, G. and T. Wilkiz, and C. Stalker., 1790.",London,301,male,1672,1769,FALSE,"and clear your Adversaries Hands of them. 40o If you hold the Ace and three small Trumps when the Adversaries lead them, and have no particular Reasons or itopping the Suit , let them quietly make King and Queen , and on the third Round play the Ace. 41 Supposing"
0673701200_000022,"A short treatise on the game of whist. Containing the laws of the game: and also some rules, whereby a Beginner may, with due Attention to them, attain to the Playing it well. Calculations for those who will bet the Odds on any Points of the Score of the Game then playing and depending. Cases stated, to shew what may be effected by a very good Player in critical Parts of the Game. References to cases, viz. at the End of the Rule, you are directed how to find them. Calculations, directing with moral Certainty, how to play well any Hand or Game, by shewing the Chances of your Partner's having 1, 2, or 3 certain Cards. With variety of cases added in the appendix. By Edmond Hoyle, gent.",Edmond Hoyle,196,1,0,0,0,1,6,3,12,2,0,3,9,0,0,0,1,0,8,4,3,11,2,0,25,1,0,3,1,0,3,1,0,1,0,3,2,0,3,25,5,1,1,0,0,0,0,10,8,0,3,2,0,5,9,3,12,3,1750,1,1,"London : printed for T. Osborne, at Gray's-Inn, 1750.",London,227,male,1672,1769,FALSE,"to i. IX Spadille, Manille, Three, Four, Fiv, and Six of Hearts , King and one Club , two small Diamonds . Wins is45 to 794, or above 9 to 4 X Spadille, Manille, Two, Three, Four Five, Six of Hearts , two small Diamonds one small Club . Wins"
1138300100_000026,"Hoyle's games improved: being practical treatises on the following fashionable games, viz. whist, quadrille, piquet, chess, back-gammon, billiards, cricket, tennis, quinze, hazard, and lansquenet. In which are also contained the method of betting at those Games upon equal or advantageous Terms. Including the laws of the several games, as settled and agreed to at White's and Stapleton's Chocolate Houses. Revised and corrected by Thomas Jones, Esq.",Edmond Hoyle,198,1,0,0,2,1,7,3,11,0,0,4,7,0,0,0,1,0,9,3,3,11,0,0,26,1,0,2,1,0,6,1,0,1,0,3,3,0,3,28,4,1,4,0,0,0,0,7,8,0,3,1,0,6,8,4,11,3,1779,1,1,"London : printed for T. Wood , in Fleet-Street ; and sold by all booksellers, M,DCC,LXXIX. [1779].",London,217,male,1672,1769,FALSE,"Loses above 3 to r. IX Spadille, Manille, Three, Four, Five, and Six of Hearts , King and one Club , two finall Diamonds . Wins 1845 to 794, or above 9 to 4 X Spadille, Manille, Two, Three, Four, Five, and Six of Hearts , two finall Diamonds ,"
0674800900_000012,"Hoyle's games improved: being practical treatises on the following fashionable games, viz. whist, quadrille, piquet, back-gammon, chess, billiards and tennis. With the established rules of each game. By James Beaufort, Esq. Of Cavendish-Square.",Edmond Hoyle,203,5,0,0,0,2,20,1,2,1,0,1,3,0,2,1,3,1,2,11,0,1,0,1,12,5,0,3,0,1,3,1,0,3,0,0,13,0,0,25,2,2,6,0,4,0,0,4,2,0,19,3,3,4,20,1,10,0,1788,1,1,"London : printed for Osborne and Griffin; and H. Mozley, Gainsbrough, M.DCC.LXXXVIII. [1788].",London,215,male,1672,1769,FALSE,"the king and knave of trumps between them. A. leads his mall trump , C plays the niave of trumps ; in this cafe , B. ihouild play i: Ce aceoftrumps upon the knave , for). having ir m cards in his hand remaining , and C only  ece,"
1079500300_000007,"A short treatise on the game of whist. Containing the laws of the game: and also some rules, whereby a Beginner may, with due Attention to them, attain to the Playing it well. Calculations for those who will bet the odds on any Point of the Score of the Game then playing and depending. Cases stated, to shew what may be effected by a very good Player in Critical Parts of the Game. References to Cases, viz. at the End of the Rule you are directed how to find them. Calculations, directing with moral Certainty, how to play well any Hand or Game, by shewing the Chances of your Partner's having I, 2, or 3 Certain Cards. With variety of cases added in the appendix. By Edmond Hoyle, gent.",Edmond Hoyle,241,7,0,0,1,4,7,0,1,0,0,1,5,0,0,0,3,3,6,10,1,1,0,0,16,7,0,8,0,0,4,5,0,0,3,0,20,0,0,27,3,1,8,1,1,2,1,7,1,0,34,9,5,6,18,0,3,1,1743,1,1,"London : printed for F. Cogan at the Middle-Temple-Gate, MDCCXLIII. [1743].",London,103,male,1672,1769,FALSE,"with a Quart from a King , and two small Cards of another Suit , and one fmnall Card to each of the other Suits ; your Adversary leads a Suit of which your Partner has a Qlart ma jor; your Partner puts up the Knave , and then proceeds"
0520300500_000014,"Hoyle's games improved. Being practical treatises on the following fashionable games, viz. whist, quadrille, piquet, chess, back-gammon, draughts, cricket, Tennis, Quinze, Hazard, Lansquenet, and Billiards. In which are also contained, the method of betting at those games upon equal, or advantageous Terms. Including the laws of the several games, as settled and agreed to at White's and Stapleton's Chocolate-Houses, the Star and Garter, &c. Revised and corrected by Charles Jones Esq.",Edmond Hoyle,245,10,0,0,0,3,12,0,8,3,0,2,2,0,2,0,2,1,4,11,0,3,0,3,11,7,0,12,0,2,2,2,0,0,2,0,16,0,0,16,0,2,7,1,3,0,0,7,6,0,14,20,2,4,30,1,12,0,1786,1,1,"London : printed for J. F. and C. Rivingto T. Payne and Son, S. Crowder, R. Baldwin, B. Law, W. and C. Domville, W. Lowndes, E. Newbery, S. Bladon, and G. and T. Wilkie, [1786].",London,316,male,1672,1769,FALSE,"to, in order to force out the last Trump , his Ace remaining in his Hand , brings in his wining Cards ; whereas, if Ahad thrown away the small Card to his Ace suit , and that his Righthand Adversary had led that Suit , he had been obliged"
1222300300_000007,"The polite gamester: containing, short treatises on the games of whist, with an artificial memory, quadrille, back-gammon, piquet and chess. Together with an essay towards making the doctrine of chances easy to those who understand Vulgar Arithmetic only. To which are added, some useful tables on Annuities for Lives, &c. &c. &c. By Edmund Hoyle, gent.",Edmond Hoyle,248,3,0,0,1,4,7,0,1,0,0,2,5,0,0,0,4,3,5,11,1,1,0,0,16,7,0,7,0,0,3,6,0,0,3,1,22,0,0,28,2,0,11,1,3,2,1,9,1,0,35,12,6,5,15,0,3,1,1772,1,1,"Dublin : printed by T. Ewing In Capel-Street, M.DCC.LXXII. [1772].",Dublin,218,male,1672,1769,FALSE,"two small Cards of any Suit ; the second Hand puts on the Knave , your Partner plays the Eight; in this Cafe , you having Queen , Ten, and Nine, it is a Demonstration, if he plays well, that he can have no more of that Suit . Therefore,"
0673701100_000005,Hoyle's games improved consisting of practical treatises on whist quadrille piquet chess back-gammon draughts cricket Tennis Quinze Vingt-Un Hazard Lansquenet Billiards Faro or Pharo Rouge & Noir Cribbage Matrimony Cassino Goff on Golf Connexions Reversis Put All-Fours and Speculation With an essay on game cocks; wherein are comprised calculations for betting upon equal or advantageous Terms. Revised and corrected by Charles Jones Esq.,Edmond Hoyle,246,4,0,0,1,4,7,0,1,0,0,1,5,0,0,0,3,3,6,10,1,1,0,0,15,8,0,9,0,0,3,6,0,0,3,0,23,0,0,29,3,1,9,1,1,2,1,8,1,0,30,14,5,6,17,0,3,1,1800,1,1,"London : printed by M. Ritchi Middle Street, Cloth Fair, for R. Baldwin, T. Payne, W. Lowndes, G. Wilkie, J. Scatcherd, Longman and Rees, E. Newbery, W. Stewart, J. Lee, T. Hurst, and J. Mawman, [1800].",London,340,male,1672,1769,FALSE,"leads a suit of which your partner has a quart major; your partner puts up the knave , and then proceeds to play the ace: you refuse to that suit by piaying your loose card ; when your partner plays the king , your right hand adversary trumps it. Suppose"
