PassageID,Title,Author,Total termFreq,termFreq(),termFreq(author),termFreq(axiom),termFreq(book),termFreq(breviti),termFreq(celebr),termFreq(comprehens),termFreq(contain),termFreq(contract),termFreq(curios),termFreq(digest),termFreq(discern),termFreq(discov),termFreq(discoveri),termFreq(doctrin),termFreq(establish),termFreq(fact),termFreq(fame),termFreq(few),termFreq(foundat),termFreq(gener),termFreq(geniu),termFreq(grandeur),termFreq(human),termFreq(idea),termFreq(infinit),termFreq(intellig),termFreq(judgment),termFreq(know),termFreq(knowledg),termFreq(law),termFreq(learn),termFreq(littl),termFreq(magnific),termFreq(mankind),termFreq(maxim),termFreq(multitud),termFreq(natur),termFreq(notion),termFreq(number),termFreq(opinion),termFreq(order),termFreq(perceiv),termFreq(philosophi),termFreq(precept),termFreq(principl),termFreq(read),termFreq(reason),termFreq(receiv),termFreq(reduc),termFreq(refin),termFreq(sentenc),termFreq(set),termFreq(short),termFreq(simpl),termFreq(small),termFreq(specul),termFreq(studi),termFreq(subject),termFreq(sublim),termFreq(suprem),termFreq(system),termFreq(tenet),termFreq(theorem),termFreq(truth),termFreq(univers),termFreq(varieti),termFreq(variou),termFreq(view),termFreq(volum),termFreq(wonder),termFreq(word),termFreq(work),termFreq(world),termFreq(writer),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0603100601_000041,"Letters from the Duchess de Crui and others, on subjects moral and entertaining. Wherein the character of the female sex, with their rank, importance, and consequence, is stated, and their relative duties in life are enforced. By Lady Mary Walker. The Third Edition corrected, ...",Mary Walker,42,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,3,0,1,0,0,0,2,1,0,1,0,0,1,0,4,0,0,1,1,0,2,0,1,1,4,1,1,1,0,0,1,1,0,1,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1779,1,2,"Dublin : printed for S. Price, W. and H. Whitestone, R. Fitzsimons, T. Wilkinson. J. Williams, W. Colles, W. Wilson, C. Jenkin, T. Walker, E. Cross, R. Moncrieffe, P. Higly, E. Mackelrath, J. Exshaw, J. Beatty, C. Talbot, J. Parker, and J. Norman, MDCCLXXIX. [1779].",Dublin,293,female,1736,,FALSE,"much of our hppinels depends upon an evenness of temper; innot lustering ourselves to be too much elated in the season of prosperity, no; too much depief fed in that of adversity. Absolute misery is to be avoided, by a proper behaviour under all the complicated ills of human life."
0290000100_000016,"The sequel to Mentoria; or, the young ladies instructor: in familiar conversations, on a variety of interesting subjects, in which are Introduced, Lectures on Astronomy and Natural Philosophy, Expressed in Terms suited to the Comprehension of Juvenile Readers; Being principally intended to enlarge the Ideas, and inspire just Conceptions of the Deity, from the Contemplation of the general System of the Universe. By Ann Murry.","Murry, Ann",46,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,2,2,0,1,1,0,0,0,0,1,0,3,1,0,0,0,0,0,0,1,5,0,0,2,1,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,8,1,0,0,3,0,0,1,0,0,1,0,0,0,1799,1,1,"London : printed for C. Dilly, in the Poultry, 1799.",London,342,female,,,FALSE,"was contrary to the general belief or perception, this new system gained no great progress, nor was ever much efcemed by the ancients. As the m: nans of reconciling this contrariety of sentiments on so important a branch of philosophy , the moil learned men at that period endeavoured to"
0309800402_000057,"A residence in France, during the years 1792, 1793, 1794, and 1795; described in a series of letters from an English lady: with general and incidental remarks on the French character and manners. Prepared for the press by John Gifford, Esq. Author of the History of France, Letter to Lord Lauderdale, Letter to the Hon. T. Erskine, &c. In two volumes.",English Lady,36,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,5,1,0,0,0,2,1,0,0,1,0,1,0,0,3,0,0,0,3,0,3,1,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1797,2,2,"London : printed for T. N. Longman, Paternoster Row, 1797.",London,493,female,,,FALSE,"wo: !d rise fiperior to local influence; and I doubt if Leqiniio's jocund philosophy will ever ficceed in attaching the Vldeanis to the republic. Neither persecution nor conciliation has yet succeeded in republicanising them, it has been found prudent to wink at the reinltatemcnt of their former clergy. And their"
0343200202_000019,"Religion considered as the only basis of happiness and of true philosophy. A work written for the instruction of the children of his most serene highness the Duke of Orleans; ... By Madame the Marchioness of Sillery, ... In two volumes.",Stéphanie Félicité du Crest de Saint-Aubin,50,0,2,0,3,0,1,0,3,0,0,0,0,1,0,0,1,0,0,0,1,2,0,0,1,1,4,1,0,1,1,0,0,0,0,2,0,0,2,0,0,0,1,1,1,5,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,3,0,1,1787,2,2,"Dublin : printed by William Porter, for H. Chamberlaine, White, Byrne, Colbert, W. Porter, and Moore, 1787.",Dublin,151,female,1746,1830,TRUE,"men, whose adored memories will never perish, drew their principles , and the great lefons they have left us, from the Gospel.  The authors of the sacred writings have drawn from the moil fire lights of reason , the whole foundation  of their dofrine; and traced, upon the"
0032100900_000002,"Maxims, characters, and reflections, critical, satyrical, and moral.",Frances Greville,59,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,0,2,0,1,0,3,0,0,1,0,0,0,7,0,1,1,2,3,0,0,0,0,1,1,2,3,0,0,0,0,4,0,1,0,0,2,0,0,0,0,0,2,1,0,2,2,0,0,5,1,2,0,1756,1,1,"London : printed for J. and R. Tonson in the Strand, MDCCLVI. [1756].",London,284,female,1730,1789,FALSE,"I may be permitted to observe, that our language is copious and expressive not only by the number of words , but by the various senses in which the same word is used: but this, although it frequently produces a beauty, sometimes renders a passage ambiguous and obscure; especially in"
0381401000_000054,Dialogues of the dead.,Elizabeth Montagu,47,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,1,0,0,1,0,1,0,0,0,1,3,2,2,0,4,0,0,4,0,0,0,0,0,1,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,2,1,2,5,1,1760,1,1,"Dublin : printed by Oli. Nelson, in Skinner-Row, M,DCC,LX. [1760].",Dublin,335,female,1720,1800,FALSE,"Had Lions been destroyed only in single combat, men had had but a bad time of it.; and what but Laws could awe the men who killed the Lions? The genuine glory, the proper distinction of the rational Species, arises from the perfetion'of the mental powers. Courage is apt to"
0710500500_000002,"Maxims, characters, and reflections, critical, satyrical, and moral.",Frances Greville,56,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,0,2,0,1,0,3,0,0,1,0,0,0,7,0,1,1,2,3,0,0,0,0,1,1,2,3,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,2,1,0,2,2,0,0,5,1,1,0,1757,1,1,"London : printed for J. and R. Tonson in the Strand, MDCCLVII. [1757].",London,261,female,1730,1789,FALSE,"delicacies of manner and con verfation, the nice distinctions of modes of behaviour, and all the numberless refinements of society, it is comparatively poor. Upon this occasion, perhaps, I may be permitted to observe, that our language is copious and expressive not only by the number of words , but"
0325100102_000015,"Letters on the improvement of the mind, addressed to a young lady. In two volumes. By Mrs. Chapone. ...",Hester Chapone,55,0,0,0,4,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,2,2,1,0,0,0,1,0,1,1,0,0,0,0,6,1,0,0,0,0,3,0,0,3,0,1,0,0,0,0,1,0,0,0,3,3,1,0,0,0,0,0,2,4,1,1,0,2,0,4,2,0,1778,2,2,"London : printed for J. Walter, at Homer's Head, Charing Cross; and E. and C. Dilly, in the Poultry, MDCCLXXVIII. [1778].",London,231,female,1727,1801,TRUE,"by judgement. This, and many other instances that might be produced, will show you how much of the beauty of the poet's art must be los to you, without some notion of these allegorical personages. Boys, in their fchool learning , have this kind of knowledge impressed on their minds"
0857400401_000004,"Letters on the improvement of the mind, addressed to a young lady. In two volumes. By Mrs. Chapone.",Hester Chapone,58,0,1,0,5,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,2,1,2,1,0,0,1,0,0,1,1,0,0,0,0,0,2,0,8,1,2,0,0,1,0,2,2,0,0,4,0,0,0,0,0,0,1,3,0,2,1,1,1,3,0,2,0,1773,1,2,"London : printed by H. Hughs, for J. Walter, 1773.",London,213,female,1727,1801,TRUE,"our sins and to teach us wvay to eternal life surely it comes us to receive his precepts VI the defepe reverence to love prize them above all things; to study them constantly, V an earnest desire to conform C thotlg: I thoights, our words , and astions to them."
0587200200_000022,"Essays on various subjects, principally designed for young ladies.",Hannah More,42,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3,0,0,1,1,4,0,2,0,0,0,0,0,1,2,0,4,0,0,2,1,1,3,2,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1777,1,1,"London : printed for J. Wilkie, in St. Paul's Church-Yard; and T. Cadell, in the Strand, MDCCLXXVII. [1777].",London,220,female,1745,1833,TRUE,"a being, as a female infidel. The least reflection on the temper, the characer, and the education of women, makes the mind revolt with horror from an idea so improbable, and so unnatural. MAY I be allowed to observe, that, in general , the minds of girls seem more aptly"
0940300600_000013,Remarks on Mr. Gilbert Wakefield's Enquiry into the expediency and propriety of public or social worship. By Anna Lætitia Barbauld.,Anna Laetitia Barbauld,32,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2,6,2,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,3,2,0,1,0,0,0,1,0,0,0,0,0,0,1792,1,1,"London : printed for J. Johnson, No. 72, st. Paul's Church-Yard, 1792.",London,80,female,1743,1825,TRUE,"of those who were not able to comprehend instruction with the. same facility as themselves.. When such a course of instruction had been delivered, it would not be expected that discourses, into which men of genius and learning had digested their best thoughts, should be thrown by, or brought forward"
0343200102_000023,"Religion considered as the only basis of happiness, and of true philosophy. A work written for the instruction of the children of his Most Serene Highness the Duke of Orleans; And in which the Principles of modern pretended Philosophers are laid open and refuted. By Madame the Marchioness of Sillery, heretofore countess of genlis. In two volumes. ...",Stéphanie Félicité du Crest de Saint-Aubin,37,0,1,1,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,1,0,0,1,2,2,0,1,0,1,0,1,1,0,0,1,0,0,1,0,4,1,2,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1787,2,2,"London : printed for T. Payne and Son, at the Mews Gate; T. Cadell, and P. Elmsly, in the Strand, M.DCC.LXXXVII. [1787].",London,295,female,1746,1830,TRUE,"preceding chapter, of the extended meaning philosophers give to this axiom That no power has a right to restrain the liberty of thinking. We have seen that they mean, by liberty of thiinking, that of speaking, acting, and writing, of spreading and publishing all their systems . This opinion ,"
0343200101_000028,"Religion considered as the only basis of happiness, and of true philosophy. A work written for the instruction of the children of his Most Serene Highness the Duke of Orleans; And in which the Principles of modern pretended Philosophers are laid open and refuted. By Madame the Marchioness of Sillery, heretofore countess of genlis. In two volumes. ...",Stéphanie Félicité du Crest de Saint-Aubin,55,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,1,2,1,1,0,2,1,1,1,1,0,0,0,0,8,0,0,1,2,0,2,0,2,3,1,1,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,1,1,0,0,0,0,0,0,5,1,0,1787,1,2,"London : printed for T. Payne and Son, at the Mews Gate; T. Cadell, and P. Elmsly, in the Strand, M.DCC.LXXXVII. [1787].",London,312,female,1746,1830,TRUE,"go over, as well as for t the aliment ori which. it is to live *. "" Nature produces reasonable compacs  only, and makes in animals and flowers an afortment of such parts ."" alone as are proper : for the places, ,"" air, elements, and uses to which"
0416000800_000012,"Female restoration, by a moral and physical vindication of female talents; in opposition to all dogmatical assertions relative to disparity in the sexes. Dedicated to her Majesty; and humbly addressed to the ladies of Great Britain and Ireland. By a lady.",Lady,54,0,3,1,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,6,1,0,2,2,1,0,1,2,2,1,2,1,0,0,1,0,6,1,0,1,6,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1780,1,1,"London : sold only at Free-Masons coffee-house, Great Queen-Street, Lincoln's-Inn-Fields; and J. Macgowan's, No. 27, Paternoster-Row, M,DCC,LXXX. [1780].",London,71,female,,,FALSE,equally discover with the men? All the planetary phenomena are visible to them by the use of optics; and a proper attention to their periodical revolutions will inform them of their motion and their. course. Perhaps their general ignorance of mathematics may be urged as a reason for their conclusions
0271300600_000015,"A packet for youth, or evidences of Christianity drawn from the mind. By a lady.","M. P., Lady",51,0,1,0,4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3,1,1,1,1,1,0,0,1,3,0,0,1,0,2,0,0,1,0,0,1,1,0,0,0,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4,0,2,0,4,0,0,0,2,4,3,1799,1,1,"Hanley : printed and sold by Mort; also by Knott, Lombard Street, Chapman, Fleet Street, Heptinstall, Holborn, London, ---- Chester, Newcastle, ---- Jones, Birmingham, ---- Pritchard, Derby, ---- Smith, Sheffield, Boden, Manchester ; and may be had of all Booksellers, [1799].",Hanley,122,female,,,FALSE,"it soon became obscured by the fables of imagination; and at length totally lost, to all the purposes of rational and spiritual devotion. In one branch of Noah's family, it was preserved. and about four hundred years after the deluge, we find Abraham of the line of Shem, appearing the"
0271300600_000003,"A packet for youth, or evidences of Christianity drawn from the mind. By a lady.","M. P., Lady",73,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,1,1,11,5,1,1,0,2,3,0,1,0,0,5,0,1,14,1,1,0,0,0,1,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,2,0,0,0,0,0,0,3,0,1799,1,1,"Hanley : printed and sold by Mort; also by Knott, Lombard Street, Chapman, Fleet Street, Heptinstall, Holborn, London, ---- Chester, Newcastle, ---- Jones, Birmingham, ---- Pritchard, Derby, ---- Smith, Sheffield, Boden, Manchester ; and may be had of all Booksellers, [1799].",Hanley,122,female,,,FALSE,"senseless idolaters: They not only wor hipping brute beasts, but reptiles, and even vegetables. In the Assyrian empire, celebrated for political grandeur , the intel leciual energies hone with a high degree of scientific splendour. Here it was that astronomy had birth. Yet the men who could calculate the motions"
0941400103_000019,"Memoirs of modern philosophers. In three volumes. By Elizabeth Hamilton, ...",Elizabeth Hamilton,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,2,1,0,1,0,2,0,4,0,2,0,0,0,0,6,0,0,0,1,1,1,0,1,0,0,2,0,0,0,0,0,1,0,2,1,3,0,0,2,0,0,2,1,0,0,1,1,0,1,1,6,0,1801,3,3,"Bath : printed by R. Cruttwell; for G. G. and J. Robinson, London, 1800.",Bath,367,female,1758,1816,FALSE,"lady in all my life: But well a day! the men care no more for a woman's words , if so be as how that she happens to be a little ordinary or so, than for the squeaking of a pig. But I would despise the fellors, so I would"
0385200901_000001,"Sacred history selected from the Scriptures, with annotations and reflections, suited to the comprehension of young minds: ... By Mrs. Trimmer, ...",Sarah Trimmer,46,0,2,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,4,0,2,0,0,0,0,0,3,0,1,0,2,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,1,1,2,1,3,2,1,3,1782,1,6,"London : printed for J. Dodsley; T. Longman and G. Robinson; and J. Johnson, 1782-85.",London,483,female,1741,1810,TRUE,"SACRED HISTORY' SELECTED firom THE SCRIPTURES, W I T h1 WITH AN NO T A T ION AND REFLECTIONA N D R E F L E C T I O N S, SUITED TO TIIE COM PREHENSION OF YOUNG MINDS Particularly calculated to facilitate the STUDY of the HOLY SCRIPTURES"
1185801100_000022,The works of Miss Hannah More in prose and verse.,Hannah More,39,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,2,2,0,0,0,3,0,3,0,0,0,0,0,3,1,0,0,0,0,1,1,1,3,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,2,1,1789,1,1,"[Cork] : Printed for Thomas White, Cork, and P. Byrne, Dublin, M,DCC,LXXXIX. [1789].",Cork,309,female,1745,1833,TRUE,"not sloop to the reach of ordinary capacities. But "" Wisdom (by which... the royal preacher means piety) is a loving "" spirit: file is easily seen of them that love her, "" and sound of all such as seek her."" Nay, Ihe is so accessible and condescending, "" that"
0050800300_000006,"A treatise on the influence of the passions, upon the happiness of individuals and of nations. Illustrated by striking references to the Principal Events and Characters that have Distinguished the French Revolution. From the French of the Baroness Stael de Holstein. To which is prefixed a sketch of her life, by the translator.",Germaine de Staël,45,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,0,2,4,0,0,0,0,1,0,0,0,0,1,0,1,5,1,3,0,2,1,1,0,0,0,2,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,2,2,0,0,1,1,0,0,1798,1,1,"London : printed and published by George Cawthorn, British Library, No. 132, Strand; sold also by W. J. & J. Richardson, Royal-Exchange; and J. Wright, Piccadilly, 1798.",London,355,female,1766,1817,FALSE,"the necessity iof n: CDI vinl pu: blic liberty. It is the dominion of the passions that continually compels us to s crifice; of our independence, that we may secure order , and all the means that tend to restore to reason its due ascendancy, and dini ish the number"
0086100202_000057,"A residence in France, during the years 1792, 1793, 1794, and 1795; described in a series of letters from an English lady: with general and incidental remarks on the French character and manners. Prepared for the press by John Gifford, Esq. Author of the History of France, Letter to Lord Lauderdale, Letter to the Hon. T. Erskine, &c. In two volumes. ...",English Lady,35,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,5,1,0,0,0,1,2,0,0,1,0,1,0,0,3,0,0,0,3,0,2,1,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1797,2,2,"London : printed for T. N. Longman, Paternoster Row, 1797.",London,495,female,,,FALSE,"silver coin of the republic. 14 Vendee Vendce should be completely annihilated, in order to furnish in their territory and habitations a recompense for the armies. almoft every memberofthe Convention has individually avowed principles , or committed ads, from which common turpitude would recoil, and as a le. giflaive body,"
0343200102_000038,"Religion considered as the only basis of happiness, and of true philosophy. A work written for the instruction of the children of his Most Serene Highness the Duke of Orleans; And in which the Principles of modern pretended Philosophers are laid open and refuted. By Madame the Marchioness of Sillery, heretofore countess of genlis. In two volumes. ...",Stéphanie Félicité du Crest de Saint-Aubin,46,0,1,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,1,0,0,3,0,0,1,0,0,0,0,2,1,0,0,1,1,0,0,1,0,0,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,4,0,0,0,0,0,0,1,3,2,2,1787,2,2,"London : printed for T. Payne and Son, at the Mews Gate; T. Cadell, and P. Elmsly, in the Strand, M.DCC.LXXXVII. [1787].",London,295,female,1746,1830,TRUE,"principles of morality. Yet he often assisted at sermons, exhorted assiduity in attendance at church, and spoke with respect of the Supreme Being, although his doctrine led to imateriali'fm. Spinosa died at fortyfive, of a lingering illness. It was in a little town in the county do de Foix where"
0435002700_000084,"The world unmask'd; or, the philosopher the greatest cheat; in twenty-four dialogues. A new edition. Translated from the French.",Marie Huber,57,0,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,2,2,0,0,1,0,0,0,0,3,2,1,0,0,2,2,2,0,0,0,0,1,2,2,0,0,0,1,0,0,1,0,0,9,1,0,0,2,0,0,2,6,1,0,1786,1,1,"London : printed and sold by J. Phillips, George-Yard, Lombard-Street, M.DCC.LXXXVI. [1786].",London,369,female,1695,1753,FALSE,"shown that this uprightuefs, which they profess, is perhaps not known to them in in its essence; and that, while they extol virtue in words , they resist it interiourly. The author likewise observed to me, that the design of this work was not so much to present men with"
0622301500_000022,"Essays on various subjects, principally designed for young ladies.",Hannah More,44,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3,0,0,0,1,4,0,2,0,0,0,0,0,3,2,0,3,0,0,2,1,2,3,2,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,2,0,1778,1,1,"London : printed for J. Wilkie, in St. Paul's Church-Yard; and T. Cadell, in the Strand, MDCCLXXVIII. [1778].",London,220,female,1745,1833,TRUE,"a calm, considerate a, which cannot plead the weakness of the heart, or the feduclion of the senses. Even good men frequently fail in their duty through the infirmities of nature , and the allurements of the world ; but the infidel errs on a plan, on a fettled and"
