PassageID,Title,Author,Total termFreq,termFreq(),termFreq(adventur),termFreq(ag),termFreq(author),termFreq(book),termFreq(charact),termFreq(design),termFreq(educ),termFreq(entertain),termFreq(event),termFreq(fabl),termFreq(fiction),termFreq(geniu),termFreq(happen),termFreq(heart),termFreq(hero),termFreq(histori),termFreq(human),termFreq(ill),termFreq(imagin),termFreq(interest),termFreq(judgement),termFreq(knowledg),termFreq(ladi),termFreq(languag),termFreq(life),termFreq(long),termFreq(love),termFreq(mankind),termFreq(manner),termFreq(mind),termFreq(modern),termFreq(moral),termFreq(natur),termFreq(novel),termFreq(origin),termFreq(passag),termFreq(piec),termFreq(pleasur),termFreq(poetri),termFreq(probabl),termFreq(prose),termFreq(public),termFreq(read),termFreq(reason),termFreq(romanc),termFreq(romant),termFreq(scene),termFreq(sentiment),termFreq(speci),termFreq(stori),termFreq(tast),termFreq(think),termFreq(thought),termFreq(verac),termFreq(virtu),termFreq(work),termFreq(write),termFreq(writer),termFreq(young),Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors,short_excerpts
0453900300_000002,The morality of Shakespeare's drama illustrated. By Mrs. Griffith.,Elizabeth Griffith,70,0,0,1,5,0,1,2,1,1,0,0,0,1,1,3,1,0,2,0,1,0,0,2,0,1,1,2,1,1,2,4,4,4,4,0,0,2,0,0,0,0,0,1,1,2,1,0,0,3,0,0,0,2,0,0,0,4,6,2,0,1775,1,1,"London : printed for T. Cadell, in the Strand, MDCCLXXV. [1775].",London,529,female,1720,1793,TRUE,"I cannot, how"" "" but mention some of his principal and charaateriftic excellencies; for which, not w sithftanding his defets, he is justly and ""deservedly elevated above all other Dra "" matic Writer , ."" Mrs ajor: ag . ra 4 He He might have added the following observation, from"
0836400102_000016,"Letters on the improvement of the mind, addressed to a young lady. In two volumes. ...",Hester Chapone,62,0,2,0,0,3,0,0,1,1,1,0,0,0,2,3,0,2,2,0,1,0,1,6,0,1,1,0,0,1,2,2,0,3,1,1,2,0,0,1,0,0,0,0,7,0,1,0,0,2,0,0,2,1,1,0,0,4,1,0,3,1773,2,2,"London : printed by H. Hughs, for J. Walter, Homer's Head, Charing-Cross, MDCCLXXIII. [1773].",London,235,female,1727,1801,TRUE,"as it relates to human actions is of .till higher importance than the fudy of na ture. the works of the ancients on this subject are universally said to to be entertaining as well as instructive, by those who can read them in their original languages ; and such of"
0013400101_000001,"A collection of novels, selected and revised by Mrs. Griffith. ...",Elizabeth Griffith,63,0,0,1,4,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,3,0,1,0,0,1,5,1,1,3,6,3,1,1,0,0,0,0,2,0,0,3,0,0,0,2,1,1,2,2,0,2,4,4,0,3,1777,1,3,"London : printed for G. Kearsly, at No. 40, in Fleet-Street: and the other Proprietors, MDCCLXXVII. [1777].",London,290,female,1720,1793,TRUE,"tiindilpi('e . III _~~~~~== 2 i t_ 1 o ~iici~~ CA A T,., i J 1,., ,""', u lii A C L L E C I 0 N OF N 0 V E L $; NOVELS , SELECTED AND REVISED BY MRS. G R I F F I T H."
1122700201_000002,"Constantia Neville; or, the West Indian. A novel. In three volumes. By Helena Wells, Author of ``the Step-Mother,'' &c. ...",Helena Wells,64,0,1,1,2,0,4,2,1,1,0,0,1,0,0,1,0,0,0,1,0,2,0,0,4,1,3,0,1,0,1,1,0,3,3,5,0,0,0,0,0,0,0,1,0,1,0,0,1,4,0,3,0,1,0,0,2,5,1,1,5,1800,1,3,"London : printed by C. Whittingham, Dean-Street, Fetter-Lane, for T. Cadell, jun. and W. Davies, Strand ; and W. Creech, Edinburgh, 1800.",London,398,female,,,FALSE,wrongs inflicted on one family avenged by another An inconsistent lover a reasonable young woman at twenty reverses of for tune a friendly; hint to the prosperous and gayof my own sex .- ......... 141 CHAP. VIII No castles to be explored family sepa rated filial affection a selfish brother
1283701002_000022,"Court intrigue, or the victim of constancy, an historical romance. In two volumes. By the author of Mental Improvement. ...","Green, Sarah",59,0,0,1,4,0,3,0,0,1,0,0,0,3,0,1,0,1,0,2,1,2,1,1,2,3,4,0,0,0,2,1,2,0,1,7,1,0,1,0,0,0,0,0,1,0,0,0,3,1,0,3,1,0,0,0,1,2,0,1,1,1799,2,2,"London : printed at the Minerva-Press, for William Lane, Leadenhall-Street, 1799.",London,222,female,1763,1808,FALSE,"December 1796 E L I N 0 R, OR, THE WORLD AS IT IS. A NOVEL . BY MARY ANN HANWAY. rour VOLUMES, .zmo. PRICE iss. SEWED. Second Edition. Contrary to the generality of modern Novels , the flory of Eilinor becomes more intercting as it proceeds; and the ien"
0919300702_000029,Dialogues of the dead. In two volumes. ...,Elizabeth Montagu,55,0,1,2,1,5,1,0,0,0,1,0,1,0,3,1,2,4,2,1,1,0,0,0,0,0,2,1,2,0,2,1,1,1,2,1,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,1,0,0,0,3,1,1,2,1,1775,2,2,"London : printed for T. Pridden, Fleet Street, M.DCC.LXXV. [1775].",London,167,female,1720,1800,FALSE,"fools as between the cranes and the pigmiies of old. Moult ofour young nen having deserted to the tools, the part) of the learned is near being beaten out of the feld; and I hope in a little while they will not dare to peep out of their torts and"
0149803000_000001,The castles of Athlin and Dunbayne. A Highland story.,Ann Radcliffe,66,0,2,0,5,2,0,0,1,4,1,0,0,0,0,0,1,2,0,1,0,3,0,0,7,0,0,1,0,0,2,1,1,2,1,9,1,0,0,2,0,0,0,2,0,1,1,0,0,1,0,2,0,1,0,0,1,5,0,0,3,1789,1,1,"London : printed for T. Hookham, New Bond-Street, MDCCLXXXIX. [1789].",London,294,female,1764,1823,TRUE,"T H E CASTLES o F ATHLIN AND DUNBAYNE. TH CASTLES o F ATHLIN AND DUNBAYNE. A HIGHLAND STORY . -- or justice bares the arm of C', And the grasped vengeauce only waits his nod. C .wtr, LONDON: prlnted FOGS T. HOOKHAIM, IEEW BOND steet. 11DCCLXXXIX. Books printed for"
0221400600_000001,The old English baron: a Gothic story.,Clara Reeve,56,0,0,0,1,2,0,3,0,1,0,0,0,0,0,3,0,0,2,0,0,1,1,0,0,0,2,1,0,2,4,1,2,1,2,2,0,1,0,0,1,2,1,1,0,2,5,0,0,0,1,4,0,0,1,0,0,4,1,1,0,1787,1,1,"London : printed for Charles Dilly, in the Poultry, MDCCLXXXVII. [1787].",London,277,female,1729,1807,TRUE,"frl V7ZSPIE CE. .i i 4~? sry~~ FICI' r.; eei ~eme so' ~', Lz THE OLD english BARON: A GOTHIC STORY . A NEW EDITIO: - P4..CAEDI,, m~ Pinated for CHARLES DILLY, n M DCC lxxxvyh, T O MRS. BRIDGEN. MADAM, T HIS new Edition of the English Baron begs"
0951200302_000007,"The progress of romance, through times, countries, and manners; with Remarks on the Good and Bad Effects of it, on them Respectively; in a course of evening conversations. By C. R. author of the English Baron, the Two mentors, &c. In two volumes. ...",Clara Reeve,74,0,0,0,2,5,2,0,1,3,0,1,0,3,0,2,0,0,0,0,0,0,1,0,3,0,1,0,1,0,1,2,0,4,1,8,1,0,0,3,0,1,0,0,4,0,0,0,0,1,0,0,2,2,0,0,5,8,2,1,3,1785,2,2,"Dublin : printed for Messrs. Price, Exshaw, White, Cash Colbert, Marchbank and Porter, M,DCC,LXXXV. [1785].",Dublin,134,female,1729,1807,TRUE,"writers , who have brought even the word itself into disgrace. You know that uponpri?:. riplc I refused to admit works of profaneness and immorality into my Catalogue e of eminent Novels , though admired for their wit, or for the name of the Authors ; I should be concerned"
1293400502_000016,"Letters on the improvement of the mind, addressed to a young lady. In two volumes. By Mrs. Chapone. ...",Hester Chapone,60,0,0,0,0,2,1,0,1,1,1,0,0,1,2,3,0,4,2,0,1,0,1,6,0,0,1,0,0,0,1,4,4,1,1,1,0,0,0,1,0,0,0,0,7,0,1,0,0,2,0,1,1,2,1,0,0,2,1,0,2,1783,2,2,"London : printed for J. Walter, Charing-Cross; and C. Dilly, in the Poultry, MDCCLXXXIII. [1783].",London,231,female,1727,1801,TRUE,"a habit of reflecting on the characters and events that come before them in real life , which I confider as the best exercise of the understanding. Books on taste and criticism will hereafter be more proper for you than at present- -- can improve your discernment, and render your"
1768300200_000056,Dialogues of the dead.,Elizabeth Montagu,58,0,1,2,1,7,1,0,0,0,1,0,1,0,3,1,2,5,2,0,1,0,0,0,0,0,2,1,2,0,2,2,1,1,2,1,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,1,0,0,0,3,1,1,2,1,1760,1,1,"London : printed for W. Sandby, 1760.",London,330,female,1718,1800,FALSE,"of old. Most of our young men having deserted to the Fools, the Party of the Learned is near being beaten out of the field; and I hope in a little while they will not dare to peep out of their Forts and Fastnesses at Oxford and Cambridge. There let"
0459700102_000004,"Advice from a lady of quality to her children; in the last stage of a lingering illness. Translated from the French by S. Glasse, D. D. F. R. S. Chaplain in Ordinary to his Majesty. ...",Lady of quality,71,0,0,2,2,10,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,3,0,4,0,0,0,0,2,1,1,7,1,1,1,0,1,0,0,1,2,0,1,3,10,2,1,0,0,0,0,0,1,0,0,0,1,3,2,1,2,1794,2,2,"Glocester : printed by R. Raikes. For R. Faulder, New-Bond-Street, London, M.DCC.XCIV. [1794].",Gloucester,212,female,,,FALSE,"their public and private capacity. HISTORY is another picure, which you should carefully examine: all the operations of the heart and mind are there described in the most interesting manner . BOSSUET's treatise on this sub je is considered as a masterpiece. books of mere amusement, which do not take"
0951200301_000001,"The progress of romance, through times, countries, and manners; with Remarks on the Good and Bad Effects of it, on them Respectively; in a course of evening conversations. By C. R. author of the English Baron, the Two mentors, &c. In two volumes. ...",Clara Reeve,61,0,0,3,2,3,1,1,0,3,0,1,0,2,1,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,3,1,2,1,7,0,0,1,1,0,2,1,1,0,0,7,2,5,0,1785,1,2,"Dublin : printed for Messrs. Price, Exshaw, White, Cash Colbert, Marchbank and Porter, M,DCC,LXXXV. [1785].",Dublin,163,female,1729,1807,TRUE,"PROGRESS OF ROMANCE . T H E PROGRESS OF ROMANCE , T H R 0 CL G HI TIMES, COUNTRIES, ANI), ian ERS; w I Tr 1 R E M A R K s ON T 11 E GOOD AND BAD EFFECT's OF IT, ON THEM RESPECTIVE 1, Y; IN"
0475700700_000030,"Miscellaneous pieces, in prose, by John Aikin, M.D. and Anna Lætitia Barbauld.",Anna Laetitia Barbauld,63,0,0,0,2,0,3,0,0,0,0,0,0,0,1,2,0,0,2,0,2,1,0,0,0,2,3,2,1,0,4,6,1,2,1,1,0,1,1,2,0,0,0,0,1,3,1,0,6,1,0,2,0,2,1,0,1,2,1,1,1,1792,1,1,"London : printed for J. Johnson, 1792.",London,272,female,1743,1825,TRUE,"away from at the same time. To make pity pleasing, the object of it must not in any view be disagreeable to the imagination , tion. How admirably has the author of Clarissa managed this point? Amidst scenes of suffering which rend the heart , in poverty, in a prison,"
0137000200_000009,"An essay on the writings and genius of Shakespear, compared with the Greek and French dramatic poets. With some remarks upon the misrepresentations of Mons. de Voltaire.",Elizabeth Montagu,52,0,0,0,2,0,5,0,0,2,1,1,1,0,1,3,1,4,2,0,1,2,0,0,0,2,0,0,1,0,4,0,0,3,2,0,2,1,0,0,1,0,0,1,0,0,0,0,1,2,1,2,0,0,0,0,2,0,0,1,0,1772,1,1,"London : printed by H. Hughs, near Lincoln's-Inn-Fields; for Edward and Charles Dilly, in the Poultry, M.DCC.LXXII. [1772].",London,277,female,1720,1800,FALSE,"M A. Nec minimnm meruere decus, vefligia Grzca Aussi deferere, et celebrare domestica faka. d3 L [55] ON THE HISTO R ICAL D R A M A. T HOSE Dramas of Shakespeare, which he distinguishes by the name of his Histories , being of an original kind and peculiar construction,"
0023000103_000047,"Argus; the house-dog at Eadlip. Memoirs in a family correspondence, by the author of Constance and the Pharos. In three volumes. ...","Mathews, Charles, Mrs",67,0,2,0,5,2,0,0,1,2,1,0,0,1,0,0,1,4,0,1,1,2,1,0,10,0,1,1,0,0,3,0,0,3,0,9,1,1,0,1,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,1,4,0,0,2,1789,3,3,"London : printed for T. Hookham, New Bond-Street, MDCCLXXXIX. [1789].",London,229,female,,,FALSE,"is morally indifferent in its tendency, so it behoves us to: frame our conduc by the best rules, and steadily to persevere in what we know to to be just, silt, and laudable. That your lordship, your very amiable lady ,. and all those conneced with you, may long enjoy"
0295300200_000105,"British synonymy; or, an attempt at regulating the choice of words in familiar conversation. Inscribed, With Sentiments Of Gratitude And Respect, to Such Of her foreign friends AS Have Made English Literature Their Peculiar Study, by Hester Lynch Piozzi.",Hester Thrale,53,0,2,1,0,2,1,0,0,1,0,0,1,1,0,2,0,0,1,0,0,1,0,0,1,1,3,1,1,0,3,3,0,1,3,1,0,0,0,1,1,0,0,0,3,1,1,1,0,0,0,2,6,4,1,0,0,0,0,1,0,1794,1,1,"Dublin : printed by William Porter, for P. Byrne, Grafton-Street, and W. Jones, Dame-Street, 1794.",Dublin,536,female,1741,1821,TRUE,"For whether it be, as door Johnson said, that our minds comprehend few of life's possibilities, or whether it be that life itself affords little variety, every one who has tried can tell how much labour it will cost to form a combination of circumstances, or STORY , so as"
0460000600_000030,"Miscellaneous pieces, in prose, by J. and A. L. Aikin.",Anna Laetitia Barbauld,62,0,0,0,1,0,3,0,0,0,0,0,0,0,1,1,0,0,2,0,1,1,0,0,2,2,4,2,1,0,4,6,1,2,1,1,0,1,1,2,0,0,0,0,1,3,2,0,5,1,0,0,0,2,1,0,2,2,1,1,1,1774,1,1,"Belfast : printed by James Magee, at the Bible and Crown in Bridge-Street, MDCCLXXIV. [1774].",Belfast,110,female,1743,1825,TRUE,"to be a charm about her which prevents her receiving a stain from anything which happens ; and Clarissa, abandoned and undone, is the object not only of complacence but veneration. I w o U L D likewise observe, that if an author would have us feel a strong degree"
0516500600_000009,"An essay on the writings and genius of Shakespear, compared with the Greek and French dramatic poets. With some remarks upon the misrepresentations of Mons. de Voltaire. The fifth edition, corrected. To which are added, three dialogues of the dead. By Mrs. Montagu.",Elizabeth Montagu,53,0,0,0,2,0,6,0,0,2,1,1,1,0,1,1,1,4,2,0,1,3,0,0,0,2,0,0,0,0,4,0,0,3,2,0,2,1,0,0,1,0,0,1,0,0,0,0,1,3,1,3,0,0,0,0,2,0,0,1,0,1785,1,1,"London : printed for Charles Dilly, M,DCC,LXXXV. [1785].",London,305,female,1720,1800,FALSE,"required to be rigid observers of the Coftumi, and that the dramatic Poet, who is to imitate sentiment , discourse, and action, flloul4 be allowed to neglect them. ON ON THE II S T 0 R I C A L historical D R A M A. Ncc minimum meruere decus,"
1700500400_000036,"The works of Mrs. Chapone, adressed to a young lady.",Hester Chapone,66,0,0,3,0,4,0,0,1,2,1,0,0,0,1,2,0,0,2,0,2,1,1,2,0,1,4,0,0,1,1,5,0,4,3,1,2,0,0,3,0,0,0,0,7,0,1,0,1,0,0,0,2,1,1,0,0,3,1,0,2,1793,1,1,"London : Printed for J. Warlters, MDCCXCIII. [1793].",London,312,female,1727,1801,TRUE,"of the universe. Endless pleasures to those who have a tasse for them, might be derived from the endless variety to be found in the composition of this globe and its inhabitants. The follil the vegetable and the animal v.woi ld gradually riling in the scale of excellence the innumerable"
0663901800_000022,"Miscellaneous pieces, in prose, by J. and A. L. Aikin.",Anna Laetitia Barbauld,57,0,0,2,4,1,1,0,0,1,3,0,1,1,0,0,0,0,1,0,0,1,0,0,0,2,0,1,3,0,4,1,1,0,0,0,1,0,2,0,1,0,0,0,0,0,2,1,0,8,0,1,1,1,4,0,0,5,0,2,0,1773,1,1,"London : printed for J. Johnson, in St. Paul's Church-Yard, MDCCLXXIII. [1773].",London,224,female,1743,1825,TRUE,"did show; Gods, Devils, Nymphs, Witches, and Giant's race, And all but Man, in man's belt work had place. Thou, like some worthy Knight, with sacred arms Dolt drive the Monsters thence, and end the charms: Infiead of these doll Men and Manners plant, The things which that rich soil"
0666600500_000011,"The female geniad; a poem. Inscribed to Mrs. Crespigny. By Elizabeth Ogilvy Benger, of Portsmouth; written at the age of thirteen.","Benger, E. (Elizabeth)",51,0,0,1,0,0,1,0,2,0,0,2,2,3,0,2,0,0,0,1,0,1,2,0,3,0,0,2,0,0,2,2,0,3,0,6,0,0,0,2,0,1,0,0,1,0,1,1,2,1,0,0,1,0,3,0,2,1,0,0,0,1791,1,1,"London : printed for T. Hookham and J. Carpenter, No 147, new, and 15, old Bond-Street; and C. and G. Kearsley, No 46, Fleet-Street, 1791.",London,62,female,1778,1827,FALSE,"applause; And now a just improving moral draws. Her complex fables hopes and fears excite, Whilst sense and elegance our taile delight. But lively see a junior Lee appears, The elder follows in the comic spheres; Both we admire, for both improve and please: Two British graces are the sister"
0645600901_000001,"The triumph of truth; or, memoirs of Mr. De La Villette. Translated from the French by R. Roberts. In two volumes. ...",Jeanne-Marie Leprince de Beaumont,60,0,0,2,2,3,1,2,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,3,2,2,2,1,3,0,0,2,0,0,0,3,2,1,1,0,0,1,0,0,1,1,2,0,5,3,1,1,4,1775,1,2,"London : printed for T. Cadell, 1775.",London,181,female,1711,1780,FALSE,"THE TRIUMPH OF TRUTH; 0 R, M E M 0 I R S MEMOIRS OF MR. DE LA VILLETTE. Translated from the FRENCH By R. R 0 B E R T S. IN TWO VOLUMES, V 0 L 1 ace Josef b271^tXX'  I  i - R G R"
0741500100_000020,"The blind child, or anecdotes of the Wyndham family. Written for the use of young people, by a lady.",Elizabeth Pinchard,62,0,2,0,1,3,1,0,1,3,0,1,0,3,0,0,0,14,0,0,0,2,0,0,3,1,3,0,0,0,4,2,1,2,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,1,1,1,2,1793,1,1,"London : printed for E. Newbery, the Corner of St. Paul's Church-Yard, 1793.",London,179,female,,,FALSE,"the sight of the fun, the stars, the clouds, a river, or a flower, were to her a source of delight for hours; her genius expanded, and her mind was so struck by these objects, at once so new &shd so interesting , that every one observed her thoughts were"
0951200301_000005,"The progress of romance, through times, countries, and manners; with Remarks on the Good and Bad Effects of it, on them Respectively; in a course of evening conversations. By C. R. author of the English Baron, the Two mentors, &c. In two volumes. ...",Clara Reeve,51,0,1,2,0,0,0,0,0,1,0,5,1,2,0,1,2,5,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,1,0,0,3,0,0,1,1,1,3,0,0,0,8,0,0,0,0,5,0,0,0,0,0,2,0,1,0,1785,1,2,"Dublin : printed for Messrs. Price, Exshaw, White, Cash Colbert, Marchbank and Porter, M,DCC,LXXXV. [1785].",Dublin,163,female,1729,1807,TRUE,"my deficiencies. Ilorl. What to furnifll you with weapons for my defeat? Eiuph. Not io, but to aflilt me in the courile of my progress through the land of Romance . I purpose to remark upon the most eminent works of the kind, and to pay the tribute of praise"
0381401000_000058,Dialogues of the dead.,Elizabeth Montagu,67,0,1,3,4,2,5,1,0,0,1,0,0,0,0,1,3,5,1,0,1,0,0,0,0,0,1,1,1,1,3,2,1,3,2,0,0,0,0,0,0,0,0,4,1,0,2,0,1,1,0,0,0,0,0,0,6,3,1,5,0,1760,1,1,"Dublin : printed by Oli. Nelson, in Skinner-Row, M,DCC,LX. [1760].",Dublin,335,female,1720,1800,FALSE,"There Romances were very fashionable and had a great Sale: They fell in luckily with the humour of the Age . P L U T A R C H. Monsieur Scuderi tells me they were written in the times of Vigour and Spirit, in the Evening of the gallant days"
1007300303_000053,A tale of the times. By the author of A gossip's story. Dedicated by Permission to Mrs. Carter. In three volumes. ...,Jane West,49,0,1,0,2,2,1,1,2,1,2,0,0,0,1,0,0,2,0,1,1,1,1,1,4,0,3,0,0,0,1,2,0,5,1,1,0,0,0,0,1,0,0,3,0,0,0,0,0,2,1,1,0,0,0,0,0,2,0,2,0,1799,3,3,"London : printed for T. N. Longman and O Rees, Paternoster-Row, 1799.",London,388,female,1758,1852,FALSE,"roll, that it is now become a favourite speculation whether his life or his fortune will hold out the longest. Repeated matrimonial disappointments have given lady Arabella Macdonald something of acynical cast of mind . Not that it appears in her conduct, for she still glitters in the first circles,"
0401900300_000001,The lives of Cleopatra and Octavia. By the author of David Simple.,Sarah Fielding,53,0,0,0,6,0,4,0,0,3,0,0,0,0,0,0,2,2,2,0,1,2,0,0,1,0,2,0,0,1,4,2,1,0,2,2,1,0,0,1,0,0,0,3,0,1,2,1,2,0,1,0,0,0,0,0,1,1,1,1,0,1758,1,1,"London : printed for the author, and sold by A. Millar, in the Strand; R. and J. Dodsley, in Pall-Mall; and J. Leake, at Bath, M.DCC.LVIII. [1758].",London,272,female,1710,1768,TRUE,"THE LIVES CLEOP A TRA sand 0 C ta SI A. .B Y The AUTHOR of D AVID S.IM irle SECOND EDITION CORRECTED. X L 0 ND 0 N: Printed for the AUTHOR , And Sold by A. M illar, in the Strand R. and J. Do D s L"
0187100100_000009,"An essay on the writings and genius of Shakespear, compared with the Greek and French dramatic poets. With some remarks upon the misrepresentations of Mons. de Voltaire.",Elizabeth Montagu,49,0,0,0,2,0,4,0,0,2,1,1,1,0,1,2,1,4,1,0,1,2,0,0,0,2,0,0,0,0,4,0,0,3,2,0,2,1,0,0,1,0,0,1,0,0,0,0,1,3,1,2,0,0,0,0,2,0,0,1,0,1769,1,1,"London : printed for J. Dodsley, Pall-Mall; Mess. Baker and Leigh, York-Street, Covent-Garden; J. Walter, Charing-Cross; T. Cadell, in the Strand; and J. Wilkie, No 71. St. Paul's Church-Yard, M.DCC.LXIX. [1769].",London,278,female,1720,1800,FALSE,"of the Coftumi, and the dramatic poet who is to imitate sentiment , discourse, and action, should be allowed to neglect them. Da; ON ON THE HISTORICAL D R A M A. Nec minimum meruere decus, vestigia Graeca Aussi deferere, et celebraredomeftica fata, d3 I 55 ] ON THE H"
0656300601_000005,"The progress of romance, through times, countries and manners; ... in a course of evening conversations. By C. R. author of the English Baron, The two mentors, &c. In two volumes. ...",Clara Reeve,59,0,1,2,1,0,0,0,0,1,0,5,3,1,0,0,2,7,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,1,2,1,4,0,0,0,12,0,0,0,0,6,0,1,0,0,0,1,0,0,0,1785,1,2,"[Colchester] : printed for the author, by W. Keymer, Colchester, and sold by him; sold also by G. G. J. and J. Robinson, London, 1785.",Colchester,159,female,1729,1807,TRUE,"scriptum ero ticum fplendida fabula. Bayer calls a Romance too concisely un sable une conte -- n enzefonge. Old Dyche and bailey a fiction , or feigned Story . Dr. jobnfon a military fable of the inid die ages : A tale of wild adventures of war and love ."
0656300601_000006,"The progress of romance, through times, countries and manners; ... in a course of evening conversations. By C. R. author of the English Baron, The two mentors, &c. In two volumes. ...",Clara Reeve,53,0,1,1,1,1,1,0,0,1,0,1,0,3,1,0,1,2,0,0,3,0,1,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,4,0,8,0,0,0,0,2,0,2,0,0,0,5,1,4,0,1785,1,2,"[Colchester] : printed for the author, by W. Keymer, Colchester, and sold by him; sold also by G. G. J. and J. Robinson, London, 1785.",Colchester,159,female,1729,1807,TRUE,"Percy's Essay on the old Metrical Romances , in which he has treated this flbjea, in so clear and judicious a manner , that nothing I can say is worthy to come aster it. you shall take it home with you, and it will prepare you for our next conversation."
